seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred
19915,136,3.9339901314669117,0.3921568627450981,0.00392156862745098,3,5,2
36074,119,3.590951505964027,0.3921568627450981,0.0039215686274509665,2,4,3
1943,185,4.206636890131272,0.3921568627450981,0.0039215686274509665,2,0,4
31754,82,3.0173176953358256,0.3921568627450981,0.00784313725490196,4,9,2
12833,114,3.6780613551930315,0.3921568627450981,0.011764705882352941,4,3,4
33625,145,4.1576044473331555,0.3921568627450981,0.00392156862745098,8,7,2
13287,139,3.69530183758997,0.3921568627450981,0.0039215686274509665,2,3,3
4690,170,4.702382685613018,0.3921568627450981,0.01568627450980392,8,6,3
1065,110,3.9554302776406556,0.3921568627450981,0.25098039215686274,7,1,2
11335,107,3.4258195964948004,0.3921568627450981,0.007843137254901933,4,9,2
10995,152,3.915548320053573,0.3921568627450981,0.007843137254901933,7,4,4
4653,191,4.363722736903374,0.3921568627450981,0.0039215686274509665,3,9,2
10017,187,4.42672496174842,0.3921568627450981,0.007843137254901933,0,6,5
6736,129,3.931902071815275,0.3921568627450981,0.00392156862745098,3,1,2
14098,119,3.612550211573795,0.3921568627450981,0.0039215686274509665,6,1,6
27446,126,4.287004584147103,0.3921568627450981,0.25098039215686274,8,3,2
15345,109,3.7626485391568973,0.3921568627450981,0.0039215686274509665,2,7,2
12370,89,3.3740261243182013,0.3921568627450981,0.11372549019607843,4,9,2
4451,110,3.3860990905663377,0.3921568627450981,0.0039215686274509665,2,7,8
10567,101,3.5417583609814067,0.3921568627450981,0.047058823529411764,4,9,2
9161,99,3.2823787100447936,0.3921568627450981,0.00784313725490196,5,7,2
11094,119,3.3562006860410922,0.3921568627450981,0.0039215686274509665,2,7,2
25331,135,3.764552692961722,0.3921568627450981,0.0039215686274509665,2,4,2
8486,132,3.72460257743851,0.3921568627450981,0.0039215686274509665,3,8,3
650,148,4.197078861863666,0.3921568627450981,0.0392156862745098,4,9,3
22338,149,4.434779186835142,0.3921568627450981,0.01568627450980392,8,2,2
37053,90,3.21707765211871,0.3921568627450981,0.00784313725490196,4,9,2
23754,130,3.5156747919281446,0.3921568627450981,0.007843137254901933,2,7,2
30066,123,3.8042470044740258,0.3921568627450981,0.00784313725490196,4,9,2
26604,178,4.101227767894908,0.3921568627450981,0.0039215686274509665,2,7,2
2197,233,4.617699928925922,0.3921568627450981,0.0039215686274509665,6,0,3
5834,130,3.709424596119256,0.3921568627450981,0.0039215686274509665,3,5,2
19386,240,4.906797613718294,0.3921568627450981,0.0039215686274509665,9,8,2
37084,140,3.701331368892179,0.3921568627450981,0.0039215686274509665,2,6,5
23967,169,4.187925008701597,0.3921568627450981,0.0039215686274509665,3,8,2
21816,102,3.435985694556211,0.3921568627450981,0.00784313725490196,5,1,2
446,151,4.318909540986224,0.3921568627450981,0.00784313725490196,4,9,2
25899,121,3.9218431276477315,0.3921568627450981,0.011764705882352941,4,7,3
29735,135,3.8998614906544935,0.3921568627450981,0.00784313725490196,0,6,2
39526,176,4.116599306473447,0.3921568627450981,0.00392156862745098,2,8,2
2381,196,4.239427902761685,0.3921568627450981,0.0039215686274509665,0,6,2
28359,105,3.676415685864569,0.3921568627450981,0.00784313725490196,4,9,2
37292,176,4.387564125371658,0.3921568627450981,0.00784313725490196,8,9,2
17142,169,3.9658868317399576,0.3921568627450981,0.0039215686274509665,3,9,2
13442,152,4.357745096936387,0.3921568627450981,0.011764705882352941,4,9,2
23581,123,3.464887308409457,0.3921568627450981,0.0039215686274509665,2,7,2
3706,153,3.8047037805015194,0.3921568627450981,0.0039215686274509665,2,7,2
25866,144,3.7119899872592956,0.3921568627450981,0.007843137254901933,3,9,2
29084,136,3.5429001515770384,0.3921568627450981,0.0039215686274509665,4,9,2
12013,161,3.7604101308464,0.3921568627450981,0.007843137254901933,2,7,2
19634,95,3.14528628843494,0.3921568627450981,0.0039215686274509665,5,3,2
18502,215,5.156908968703596,0.3921568627450981,0.00392156862745098,6,5,2
12991,125,3.574801812258165,0.3921568627450981,0.0039215686274509665,0,5,4
34956,120,3.860261966875141,0.3921568627450981,0.00392156862745098,8,2,2
5410,162,3.887508954930341,0.3921568627450981,0.0039215686274509665,2,7,2
5404,147,4.0917786872992306,0.3921568627450981,0.01568627450980392,4,2,2
7213,139,3.6414779141801406,0.3921568627450981,0.00392156862745098,3,5,2
35484,189,4.381103037090896,0.3921568627450981,0.007843137254901933,0,6,2
4097,124,3.5555567570163293,0.3921568627450981,0.0039215686274509665,0,5,8
26407,135,4.194936623099154,0.3921568627450981,0.0784313725490196,2,3,2
33744,179,3.9082794439786506,0.3921568627450981,0.00392156862745098,4,7,3
35447,74,2.9580119470633695,0.3921568627450981,0.011764705882352941,4,9,2
27043,131,3.784722115523668,0.3921568627450981,0.0039215686274509665,4,2,6
37536,84,3.1745309982458085,0.3921568627450981,0.00392156862745098,6,5,3
8685,122,3.510693281997366,0.3921568627450981,0.0039215686274509665,2,4,3
21803,121,3.978622227952364,0.3921568627450981,0.00392156862745098,4,9,2
10406,164,3.9682496138823806,0.3921568627450981,0.0039215686274509665,2,7,2
7987,135,3.6337052601613067,0.3921568627450981,0.007843137254901933,2,7,3
2155,159,4.233801479895455,0.3921568627450981,0.011764705882352941,0,9,3
25481,152,4.1783260170190495,0.3921568627450981,0.00392156862745098,6,1,4
13655,231,4.4886922732263175,0.3921568627450981,0.0039215686274509665,2,6,4
13899,133,3.99292338263104,0.3921568627450981,0.00784313725490196,8,7,2
19387,115,3.6328946964414652,0.3921568627450981,0.011764705882352941,5,3,2
34215,139,3.9915404585952587,0.3921568627450981,0.011764705882352941,6,0,2
2828,110,3.302414853973252,0.3921568627450981,0.0039215686274509665,2,7,2
3288,114,3.9084899556196313,0.3921568627450981,0.00392156862745098,7,9,2
11081,89,3.1885391650284642,0.3921568627450981,0.00784313725490196,4,5,3
7978,112,3.4736288884606217,0.3921568627450981,0.0039215686274509665,4,3,7
13696,200,4.287180357431589,0.3921568627450981,0.0039215686274509665,2,4,2
25324,133,3.633701027922214,0.3921568627450981,0.0039215686274509665,4,8,3
13682,108,3.5862439561729813,0.3921568627450981,0.00784313725490196,8,1,2
27527,137,3.74211563827355,0.3921568627450981,0.0039215686274509665,2,7,2
18648,171,4.171959268361861,0.3921568627450981,0.0039215686274509665,3,5,3
3459,184,4.29870468585166,0.3921568627450981,0.0039215686274509665,0,6,3
18112,180,4.265383313336397,0.3921568627450981,0.007843137254901933,0,6,2
15436,156,3.972463851360418,0.3921568627450981,0.0039215686274509665,2,7,4
24833,165,4.1452278904476065,0.3921568627450981,0.0039215686274509665,2,4,2
37697,118,3.466398268378477,0.3921568627450981,0.007843137254901933,4,9,2
11122,166,4.211105582484941,0.3921568627450981,0.0039215686274509665,3,9,2
35094,120,3.358273480366813,0.3921568627450981,0.007843137254901933,2,6,2
13053,108,3.653995090723249,0.3921568627450981,0.01568627450980392,4,9,2
21787,131,3.591411858697464,0.3921568627450981,0.0039215686274509665,3,5,2
6284,124,3.57211421989835,0.3921568627450981,0.0039215686274509665,0,5,4
26017,166,4.209012501295649,0.3921568627450981,0.0039215686274509665,2,8,2
21778,85,2.9633516981953445,0.3921568627450981,0.00392156862745098,7,6,2
17584,146,3.945328025105445,0.3921568627450981,0.0039215686274509665,2,7,2
2974,173,4.0538645466269685,0.3921568627450981,0.007843137254901933,3,8,3
39679,190,4.192376963718888,0.3921568627450981,0.0039215686274509665,2,7,2
725,151,3.9817808839856843,0.3921568627450981,0.0039215686274509665,2,7,3
7429,210,4.268652219658477,0.3921568627450981,0.007843137254901933,2,3,2
1058,143,3.6387275703755284,0.3921568627450981,0.0039215686274509665,3,5,2
2551,138,4.098179939417017,0.3921568627450981,0.011764705882352941,5,2,2
16467,215,4.621426786612716,0.3921568627450981,0.0039215686274509665,2,0,2
10764,103,3.3216635400935903,0.3921568627450981,0.00784313725490196,9,3,3
3883,100,3.4961240690718793,0.3921568627450981,0.0196078431372549,9,3,2
29867,137,3.778097098475048,0.3921568627450981,0.0039215686274509665,2,7,2
29654,148,4.279565278112611,0.3921568627450981,0.00784313725490196,8,6,3
22715,99,3.25476257674628,0.3921568627450981,0.0039215686274509665,3,9,2
20102,160,4.371958106558842,0.3921568627450981,0.00392156862745098,0,3,2
12832,189,4.150772453042884,0.3921568627450981,0.007843137254901933,3,8,3
13284,192,4.203231945192017,0.3921568627450981,0.007843137254901933,4,2,5
17784,108,3.728580761419179,0.3921568627450981,0.00784313725490196,7,9,2
531,177,5.016293329711089,0.3921568627450981,0.0196078431372549,4,9,2
28560,106,3.13874474428566,0.3921568627450981,0.0039215686274509665,3,5,3
36038,195,4.977627764532548,0.3921568627450981,0.023529411764705882,8,5,2
27135,158,4.020441807317754,0.3921568627450981,0.007843137254901933,2,6,2
4877,156,4.33238566516312,0.3921568627450981,0.00392156862745098,8,3,2
10996,180,4.728174325155329,0.3921568627450981,0.00784313725490196,8,3,2
14528,142,4.211821301697373,0.3921568627450981,0.0392156862745098,8,3,2
18474,186,4.3313294985389295,0.3921568627450981,0.007843137254901933,3,9,3
29865,115,3.736804285324622,0.3921568627450981,0.00784313725490196,4,1,3
20869,209,4.383487592726403,0.3921568627450981,0.0039215686274509665,2,0,3
4122,122,3.444284948744908,0.3921568627450981,0.0039215686274509665,2,7,2
9406,190,4.739526789337857,0.3921568627450981,0.00784313725490196,8,5,2
12603,140,4.0970127244285175,0.3921568627450981,0.00784313725490196,9,7,2
12617,152,4.203698413743559,0.3921568627450981,0.00392156862745098,0,5,2
38954,124,3.9151182244301257,0.3921568627450981,0.03529411764705882,9,3,2
17009,94,3.1469140520118617,0.3921568627450981,0.0039215686274509665,6,5,4
19024,85,3.3360265936132594,0.3921568627450981,0.09019607843137256,2,7,3
7359,149,4.261417258059753,0.3921568627450981,0.00392156862745098,8,9,2
34808,126,3.7819498865336927,0.3921568627450981,0.011764705882352941,4,9,2
28010,89,2.9616022763126657,0.3921568627450981,0.0039215686274509665,9,3,4
14925,141,3.611381470374942,0.3921568627450981,0.007843137254901933,2,7,2
29454,112,3.603548168157418,0.3921568627450981,0.00784313725490196,7,5,2
21008,133,3.899220636053755,0.3921568627450981,0.0039215686274509665,3,5,2
36574,208,4.313568624598827,0.3921568627450981,0.0039215686274509665,2,3,2
6292,156,3.823601809269338,0.3921568627450981,0.0039215686274509665,2,7,2
23179,193,4.859135282533701,0.3921568627450981,0.00784313725490196,3,5,2
31569,248,5.5827988692185935,0.3921568627450981,0.00392156862745098,8,9,2
39653,114,3.3293932884773376,0.3921568627450981,0.007843137254901933,2,7,2
37695,175,4.590919275307239,0.3921568627450981,0.00392156862745098,9,3,2
9638,105,3.2115444392854937,0.3921568627450981,0.007843137254901933,2,7,3
29497,176,4.7022420560526355,0.3921568627450981,0.011764705882352941,8,3,2
21140,141,4.072659943545885,0.3921568627450981,0.00784313725490196,8,3,2
36372,139,3.9493116701780497,0.3921568627450981,0.00392156862745098,8,3,3
19391,137,4.4290050937792795,0.3921568627450981,0.25098039215686274,2,7,2
30703,148,4.3892777678494195,0.3921568627450981,0.00784313725490196,5,7,2
29534,147,3.897551948082875,0.3921568627450981,0.0039215686274509665,6,5,3
5176,139,3.6369478227753222,0.3921568627450981,0.007843137254901933,2,7,2
14886,114,3.4323427199919503,0.3921568627450981,0.0039215686274509665,4,9,2
21829,172,4.116601174361948,0.3921568627450981,0.0039215686274509665,2,6,3
35684,216,4.722039257373215,0.3921568627450981,0.007843137254901933,0,6,3
13643,89,3.074437274054448,0.3921568627450981,0.0039215686274509665,4,8,3
9980,167,3.978573910994257,0.3921568627450981,0.0039215686274509665,2,7,3
3513,176,4.336914499282512,0.3921568627450981,0.0039215686274509665,3,5,2
21815,173,4.136338528753678,0.3921568627450981,0.0039215686274509665,3,5,2
11295,93,3.2194955916521204,0.3921568627450981,0.01568627450980392,4,7,2
34767,132,4.056325839432507,0.3921568627450981,0.01568627450980392,4,6,4
34940,152,3.712493325210797,0.3921568627450981,0.007843137254901933,2,1,2
37291,112,3.786988793420405,0.3921568627450981,0.03529411764705882,4,9,2
5406,167,4.535332688899502,0.3921568627450981,0.00392156862745098,4,9,4
38834,205,4.489795341309392,0.3921568627450981,0.0039215686274509665,2,8,2
33974,152,3.8917059056183425,0.3921568627450981,0.0039215686274509665,3,5,2
6132,165,4.024523058897233,0.3921568627450981,0.0039215686274509665,0,6,3
14475,168,4.121671236199662,0.3921568627450981,0.0039215686274509665,0,5,2
17168,135,3.672609214041415,0.3921568627450981,0.0039215686274509665,9,5,2
19145,183,4.337309860304927,0.3921568627450981,0.0039215686274509665,0,6,2
5349,84,3.003847334361504,0.3921568627450981,0.0039215686274509665,2,7,3
1107,113,3.3852655830895677,0.3921568627450981,0.00392156862745098,9,5,2
36830,129,3.798771528902024,0.3921568627450981,0.00392156862745098,4,7,2
20934,153,4.233532676558782,0.3921568627450981,0.0196078431372549,8,5,2
25680,151,4.284490955189198,0.3921568627450981,0.00784313725490196,6,5,2
31178,172,4.144344821839371,0.3921568627450981,0.0039215686274509665,2,7,2
20707,134,3.878165696009584,0.3921568627450981,0.00392156862745098,8,3,3
4094,98,3.5458874706669463,0.3921568627450981,0.00784313725490196,7,5,2
8876,176,4.312422263032928,0.3921568627450981,0.007843137254901933,3,8,3
39518,139,3.8719488241762186,0.3921568627450981,0.0039215686274509665,2,3,4
31636,142,3.6711014389011423,0.3921568627450981,0.0039215686274509665,4,3,4
33747,156,3.681060141831647,0.3921568627450981,0.0039215686274509665,0,5,6
7748,233,4.592193700560539,0.3921568627450981,0.007843137254901933,3,9,2
6442,108,3.52822855984032,0.3921568627450981,0.00392156862745098,7,5,3
4533,156,4.250660215132897,0.3921568627450981,0.011764705882352941,4,7,3
31391,120,3.519366969746573,0.3921568627450981,0.0039215686274509665,2,3,3
36398,186,4.322705448141005,0.3921568627450981,0.007843137254901933,3,5,3
19390,122,3.5204024445764843,0.3921568627450981,0.007843137254901933,2,7,2
5822,114,3.6844509465310176,0.3921568627450981,0.00784313725490196,7,9,2
28159,159,4.087111803119129,0.3921568627450981,0.007843137254901933,5,3,2
13681,109,3.55238492810559,0.3921568627450981,0.01568627450980392,3,5,2
39068,136,4.111296690429883,0.3921568627450981,0.00392156862745098,4,3,2
14065,84,3.122536553057886,0.3921568627450981,0.00784313725490196,2,4,2
24824,94,3.265654340235077,0.3921568627450981,0.0039215686274509665,0,5,7
17550,145,3.8620224266755057,0.3921568627450981,0.0039215686274509665,2,7,2
27487,118,3.7202956561702853,0.3921568627450981,0.00784313725490196,4,9,2
24603,151,3.7516235111784693,0.3921568627450981,0.007843137254901933,2,8,2
7833,122,3.556979482270505,0.3921568627450981,0.0039215686274509665,6,5,4
24171,131,4.022233480094955,0.3921568627450981,0.01568627450980392,4,0,2
14924,107,3.0559262296572647,0.3921568627450981,0.0039215686274509665,2,0,2
26996,230,4.857967292293661,0.3921568627450981,0.0039215686274509665,6,0,3
36549,186,4.282688703349361,0.3921568627450981,0.0039215686274509665,2,7,2
10001,124,3.8755158652542963,0.3921568627450981,0.00784313725490196,5,7,3
29680,154,4.158218424884673,0.3921568627450981,0.00784313725490196,8,5,2
11479,119,3.7535148208297233,0.3921568627450981,0.011764705882352941,4,0,2
36944,151,3.852305989651977,0.3921568627450981,0.0039215686274509665,3,9,3
21592,105,3.4229858293158384,0.3921568627450981,0.011764705882352941,9,7,2
18475,74,3.144736177901794,0.3921568627450981,0.11372549019607843,2,7,2
22925,179,4.743744743011708,0.3921568627450981,0.00392156862745098,2,3,2
20101,92,3.0469250734013715,0.3921568627450981,0.0039215686274509665,2,7,3
1932,168,4.318731498156821,0.3921568627450981,0.007843137254901933,0,5,2
31018,138,3.6007432271371327,0.3921568627450981,0.0039215686274509665,2,4,4
35524,155,4.141046492315517,0.3921568627450981,0.00784313725490196,0,5,2
24429,137,3.785000445667401,0.3921568627450981,0.0039215686274509665,0,6,2
25069,184,4.85345729083625,0.3921568627450981,0.01568627450980392,8,6,3
37479,129,4.005329014598734,0.3921568627450981,0.00784313725490196,4,3,3
36767,98,3.526663417951029,0.3921568627450981,0.023529411764705882,4,9,2
17959,107,3.464328019609428,0.3921568627450981,0.00392156862745098,6,5,4
15828,96,3.0876171183349195,0.3921568627450981,0.00784313725490196,6,5,2
8084,172,3.9838775428992057,0.3921568627450981,0.007843137254901933,2,6,4
4872,112,3.8464571494877022,0.3921568627450981,0.11372549019607843,4,9,2
39468,225,4.541320394617264,0.3921568627450981,0.0039215686274509665,2,0,3
29848,172,4.01148677472466,0.3921568627450981,0.007843137254901933,2,7,2
12160,163,3.9820859913809983,0.3921568627450981,0.0039215686274509665,2,7,3
4641,142,3.745625668612072,0.3921568627450981,0.0039215686274509665,2,3,3
33804,128,3.603467081799373,0.3921568627450981,0.0039215686274509665,2,9,5
38951,122,3.7589191637368153,0.3921568627450981,0.0196078431372549,2,6,2
3674,116,3.4719970553673885,0.3921568627450981,0.0039215686274509665,2,6,6
18471,145,4.213349101338518,0.3921568627450981,0.00392156862745098,4,9,2
33838,100,3.290350320065961,0.3921568627450981,0.0039215686274509665,6,8,3
28997,135,4.18600219530341,0.3921568627450981,0.11372549019607843,8,1,2
8286,140,4.163806630880183,0.3921568627450981,0.00392156862745098,8,3,3
23626,102,3.2799836835332767,0.3921568627450981,0.023529411764705882,6,5,2
29479,153,3.84750452136277,0.3921568627450981,0.0039215686274509665,2,7,2
17597,109,3.664254213188499,0.3921568627450981,0.011764705882352941,4,9,2
722,153,3.885912410664997,0.3921568627450981,0.007843137254901933,0,5,7
4325,211,4.4364191288311545,0.3921568627450981,0.0039215686274509665,2,0,2
905,160,3.8035738672705124,0.3921568627450981,0.0039215686274509665,2,3,2
30869,155,4.402307947356732,0.3921568627450981,0.01568627450980392,0,5,2
3476,191,4.329164883554821,0.3921568627450981,0.007843137254901933,3,5,2
7604,135,3.9227233594025153,0.3921568627450981,0.00392156862745098,4,9,2
9946,165,3.8113350036180136,0.3921568627450981,0.0039215686274509665,2,0,2
656,105,3.589827140744094,0.3921568627450981,0.00784313725490196,9,3,2
35642,131,3.975236688322026,0.3921568627450981,0.00784313725490196,4,9,2
4537,214,4.26613859188822,0.3921568627450981,0.0039215686274509665,2,3,2
35871,138,3.9036137990382094,0.3921568627450981,0.011764705882352941,8,3,2
24940,196,4.316863386342861,0.3921568627450981,0.007843137254901933,3,5,3
13652,107,3.298209410171074,0.3921568627450981,0.00392156862745098,2,4,2
16058,133,3.719454346838535,0.3921568627450981,0.0039215686274509665,4,8,3
4090,118,3.8604113583192423,0.3921568627450981,0.01568627450980392,7,9,2
26366,157,4.431743867837072,0.3921568627450981,0.00784313725490196,7,9,2
29055,150,3.9964632576543044,0.3921568627450981,0.0039215686274509665,2,7,3
19828,130,3.8852455059226068,0.3921568627450981,0.00392156862745098,4,9,2
21347,140,4.1875118711349115,0.3921568627450981,0.0196078431372549,4,9,2
17193,115,3.4240796449324082,0.3921568627450981,0.0039215686274509665,4,9,2
16514,182,4.10852958839297,0.3921568627450981,0.0039215686274509665,2,0,2
9577,162,4.395223019396687,0.3921568627450981,0.00784313725490196,4,0,2
6136,93,3.395118281153385,0.3921568627450981,0.00392156862745098,4,9,2
9563,196,4.382763063671123,0.3921568627450981,0.0039215686274509665,2,7,6
16500,130,4.03565043492501,0.3921568627450981,0.027450980392156862,4,9,2
33958,102,3.5676275263624286,0.3921568627450981,0.11372549019607843,7,3,2
3072,81,3.0529556587866606,0.3921568627450981,0.01568627450980392,4,8,2
8641,152,4.022105393380845,0.3921568627450981,0.00392156862745098,8,5,2
8898,110,3.3416045017185114,0.3921568627450981,0.00392156862745098,7,1,2
13445,121,3.594472239496015,0.3921568627450981,0.0039215686274509665,2,7,3
4720,123,3.793330718412795,0.3921568627450981,0.0196078431372549,8,6,2
1894,206,4.322847752052796,0.3921568627450981,0.0039215686274509665,3,5,2
34987,75,2.7255466209422363,0.3921568627450981,0.00392156862745098,2,3,3
4907,152,3.689962693959697,0.3921568627450981,0.0039215686274509665,2,7,2
11291,117,3.473157351969777,0.3921568627450981,0.0039215686274509665,2,3,3
23237,121,3.709177910121733,0.3921568627450981,0.00392156862745098,4,9,3
469,110,3.6397755654516533,0.3921568627450981,0.00784313725490196,9,8,2
28438,123,3.82004064061668,0.3921568627450981,0.00784313725490196,4,9,2
29726,135,3.7348386321022145,0.3921568627450981,0.0039215686274509665,6,1,5
7598,201,4.4988596957553035,0.3921568627450981,0.0039215686274509665,2,6,4
34011,199,4.405894133338527,0.3921568627450981,0.0039215686274509665,2,7,3
7017,130,3.599126298352918,0.3921568627450981,0.0039215686274509665,3,5,2
11078,151,4.313606058952754,0.3921568627450981,0.011764705882352941,0,2,2
864,151,3.919428827975127,0.3921568627450981,0.0039215686274509665,9,3,3
125,158,3.463317963849633,0.3921568627450981,0.007843137254901933,5,2,3
18935,96,3.054542000993336,0.3921568627450981,0.007843137254901933,3,5,2
17227,175,4.323036297520632,0.3921568627450981,0.0039215686274509665,3,8,3
39864,141,3.6370683319836936,0.3921568627450981,0.0039215686274509665,5,1,2
5990,212,4.610829236855531,0.3921568627450981,0.007843137254901933,2,9,4
12363,150,4.0965678942391195,0.3921568627450981,0.00784313725490196,7,9,2
27455,108,3.2515290816328775,0.3921568627450981,0.007843137254901933,2,7,7
31551,169,4.096755592192523,0.3921568627450981,0.007843137254901933,0,6,3
22277,84,2.9654190448392916,0.3921568627450981,0.0039215686274509665,2,5,5
26763,151,3.9600018640844707,0.3921568627450981,0.0039215686274509665,2,7,3
8720,142,4.4269073460508555,0.3921568627450981,0.01568627450980392,4,9,2
35284,172,4.581224743024255,0.3921568627450981,0.0196078431372549,4,9,2
13294,119,3.765951591288412,0.3921568627450981,0.00392156862745098,6,5,2
27131,188,4.014117723681891,0.3921568627450981,0.007843137254901933,4,3,5
21226,114,3.821042932081763,0.3921568627450981,0.00392156862745098,4,9,2
19961,155,3.80861444905233,0.3921568627450981,0.0039215686274509665,2,7,2
31021,125,3.976147645160687,0.3921568627450981,0.00784313725490196,2,4,2
27643,144,3.913108521451149,0.3921568627450981,0.00392156862745098,2,7,4
21554,130,3.6845406852842326,0.3921568627450981,0.0039215686274509665,3,9,3
8085,144,3.855558159297196,0.3921568627450981,0.0039215686274509665,2,6,8
253,224,4.6335005321951925,0.3921568627450981,0.0039215686274509665,3,5,3
30471,187,4.255115202029809,0.3921568627450981,0.0039215686274509665,3,8,3
24404,97,3.324953711812814,0.3921568627450981,0.00392156862745098,4,6,2
30317,183,4.711269791963951,0.3921568627450981,0.00784313725490196,7,4,3
2594,196,4.037204905936564,0.3921568627450981,0.00392156862745098,3,5,2
15815,165,3.9182299513373504,0.3921568627450981,0.0039215686274509665,3,9,2
6094,226,4.687444271102788,0.3921568627450981,0.0039215686274509665,3,9,3
29136,109,3.561581063145684,0.3921568627450981,0.00784313725490196,7,9,2
4859,141,3.9696774554547907,0.3921568627450981,0.00392156862745098,8,9,2
17966,216,4.529698658259788,0.3921568627450981,0.007843137254901933,3,8,2
31989,145,4.279653318430309,0.3921568627450981,0.01568627450980392,8,5,2
21230,158,4.0700819512119075,0.3921568627450981,0.0039215686274509665,2,3,4
27872,110,3.482670891685344,0.3921568627450981,0.0039215686274509665,4,8,3
2541,76,2.9330371036330187,0.3921568627450981,0.00784313725490196,2,5,4
39480,154,3.9294430745103046,0.3921568627450981,0.007843137254901933,4,9,2
21581,149,4.155375242548158,0.3921568627450981,0.00784313725490196,4,9,2
22922,166,4.516445237744395,0.3921568627450981,0.00784313725490196,0,7,2
1060,128,3.60147349057922,0.3921568627450981,0.0039215686274509665,2,7,2
11330,63,2.5894204060398702,0.3921568627450981,0.007843137254901933,1,2,5
22275,131,3.5424161293999807,0.3921568627450981,0.0039215686274509665,2,1,2
6280,127,4.0784200603161365,0.3921568627450981,0.011764705882352941,4,9,2
19591,213,5.0917261061927155,0.3921568627450981,0.00784313725490196,8,3,2
18857,131,3.7999473882919754,0.3921568627450981,0.0039215686274509665,2,7,6
4483,139,4.169614182371635,0.3921568627450981,0.00784313725490196,8,1,2
23143,189,4.289887790479136,0.3921568627450981,0.007843137254901933,5,6,3
1538,136,4.143326090924104,0.3921568627450981,0.01568627450980392,4,9,2
33387,134,4.131388834571511,0.3921568627450981,0.0196078431372549,4,9,2
32927,132,3.818585038401231,0.3921568627450981,0.011764705882352941,8,3,3
16885,139,3.6758843977122155,0.3921568627450981,0.007843137254901933,2,7,2
34205,184,4.402601377032017,0.3921568627450981,0.0039215686274509665,3,8,4
7940,147,3.69352020480029,0.3921568627450981,0.0039215686274509665,2,7,2
24002,175,4.104872808824212,0.3921568627450981,0.0039215686274509665,2,7,2
39053,200,4.38750453885023,0.3921568627450981,0.0039215686274509665,0,5,4
21152,166,4.01668569058463,0.3921568627450981,0.0039215686274509665,2,7,2
9951,118,3.4960910780236,0.3921568627450981,0.007843137254901933,2,7,4
13692,208,4.449929909724531,0.3921568627450981,0.0039215686274509665,2,0,3
2804,154,4.465032667779352,0.3921568627450981,0.043137254901960784,8,4,2
16067,124,3.5123005689189384,0.3921568627450981,0.0039215686274509665,3,5,2
3529,110,3.7450713478157773,0.3921568627450981,0.0392156862745098,4,9,2
4246,98,3.342149816798145,0.3921568627450981,0.011764705882352941,5,3,2
12567,168,4.50059930222635,0.3921568627450981,0.00784313725490196,8,3,2
15234,119,3.7954686757081046,0.3921568627450981,0.00392156862745098,4,9,2
22498,90,3.246163559445408,0.3921568627450981,0.0196078431372549,7,4,4
26832,164,4.575976585062008,0.3921568627450981,0.00392156862745098,9,3,2
10358,119,3.936702171967392,0.3921568627450981,0.023529411764705882,4,9,2
3267,99,3.116270506312331,0.3921568627450981,0.0039215686274509665,2,6,4
26403,171,4.193955849439898,0.3921568627450981,0.00392156862745098,2,0,3
30507,72,3.120368771274125,0.3921568627450981,0.0196078431372549,1,2,2
30275,213,4.390116823146804,0.3921568627450981,0.0039215686274509665,9,8,3
8859,119,3.757554482143208,0.3921568627450981,0.00784313725490196,4,9,2
28374,106,3.354839503893713,0.3921568627450981,0.0039215686274509665,2,4,2
25644,98,3.39312464943186,0.3921568627450981,0.00392156862745098,9,5,2
30249,63,2.7606729032778827,0.3921568627450981,0.011764705882352941,1,2,2
14472,163,3.9928502036693936,0.3921568627450981,0.0039215686274509665,0,5,2
13447,110,3.6254514892047176,0.3921568627450981,0.0196078431372549,7,9,2
17147,171,4.617461800538364,0.3921568627450981,0.00392156862745098,9,3,3
3065,172,4.138068872628566,0.3921568627450981,0.0039215686274509665,3,5,4
5372,147,4.189727647759348,0.3921568627450981,0.00392156862745098,4,9,2
32488,174,4.122107761234852,0.3921568627450981,0.0039215686274509665,3,5,3
3070,209,4.3951932781535366,0.3921568627450981,0.0039215686274509665,2,7,2
1667,181,4.577871654076765,0.3921568627450981,0.00784313725490196,0,2,2
12016,201,5.0246788111222,0.3921568627450981,0.00392156862745098,2,3,2
27913,112,3.3817157683445327,0.3921568627450981,0.0039215686274509665,2,1,2
14315,159,4.138460933779962,0.3921568627450981,0.0039215686274509665,3,8,2
6652,139,3.629521401719011,0.3921568627450981,0.007843137254901933,2,7,4
14473,117,3.685195920635936,0.3921568627450981,0.00784313725490196,4,9,2
11292,116,3.388448613473647,0.3921568627450981,0.00392156862745098,0,7,3
27708,99,3.355387251317688,0.3921568627450981,0.00392156862745098,6,5,2
39536,174,4.309252582979313,0.3921568627450981,0.0039215686274509665,0,6,2
22670,182,4.143918061592417,0.3921568627450981,0.007843137254901933,2,7,2
32477,128,3.5804845036734556,0.3921568627450981,0.0039215686274509665,4,8,3
19194,99,3.4129905393036752,0.3921568627450981,0.0039215686274509665,4,9,2
17436,123,3.5922018149426407,0.3921568627450981,0.00392156862745098,4,9,2
18077,142,3.771262672544664,0.3921568627450981,0.0039215686274509665,0,5,3
