seed_index,true_label,original_prediction,modified_prediction,is_valid,diff_pixels,l0_distance,l1_distance,l2_distance,linf_distance
43614,2,2,0,True,526,526.0,84.37647058823529,3.79219944417158,0.1960784313725491
1605,7,7,5,True,255,255.0,39.10588235294118,2.66185841022366,0.1960784313725491
55614,3,3,0,True,232,232.0,27.584313725490198,1.962509045373258,0.1960784313725491
31617,2,2,3,True,487,487.0,91.65882352941176,4.2105431463270735,0.1960784313725492
19617,6,6,0,True,526,526.0,62.086274509803914,2.9010915497327545,0.1960784313725491
25633,3,3,6,True,279,279.0,41.42745098039216,2.666332158950406,0.1960784313725491
55622,7,7,5,True,250,250.0,36.96470588235294,2.5774821185627954,0.1960784313725491
31624,1,1,3,True,263,263.0,46.96078431372549,2.995321226561243,0.1960784313725492
55636,3,3,8,True,299,299.0,50.886274509803926,3.0875772719442725,0.1960784313725491
43642,9,9,5,True,385,385.0,58.24705882352941,3.2081331668111672,0.1960784313725491
37648,1,1,3,True,510,510.0,53.72941176470589,2.6671308707844807,0.1960784313725491
7633,7,7,5,True,231,231.0,40.384313725490195,2.744476120026343,0.1960784313725491
49649,6,6,0,True,494,494.0,48.22352941176471,2.6360438942729387,0.1960784313725491
19651,6,6,4,True,487,487.0,73.56470588235294,3.4936906937493664,0.1960784313725492
31653,6,6,0,True,404,404.0,53.6156862745098,2.761324590628506,0.1960784313725491
49666,9,9,5,True,480,480.0,81.75294117647059,3.9497244147801625,0.1960784313725491
55668,1,1,5,True,516,516.0,90.00392156862745,4.137897914904556,0.1960784313725492
43672,6,6,4,True,494,494.0,76.7372549019608,3.603509759057367,0.1960784313725491
43683,7,7,5,True,240,240.0,38.72156862745098,2.678428501706612,0.1960784313725491
37687,4,4,6,True,395,395.0,71.48627450980392,3.694456917937045,0.1960784313725491
37693,3,3,0,True,244,244.0,42.89411764705882,2.8637011564975645,0.1960784313725491
37696,4,4,2,True,514,514.0,97.05098039215686,4.344482153562386,0.1960784313725492
7684,3,3,6,True,493,493.0,90.90588235294118,4.176805657184139,0.1960784313725491
1695,4,4,2,True,471,471.0,87.74901960784314,4.124826607332885,0.1960784313725492
7697,6,6,4,True,532,532.0,90.74901960784314,4.060842540365161,0.1960784313725491
1706,2,2,0,True,548,548.0,85.3686274509804,3.74243617547306,0.1960784313725491
49726,3,3,0,True,290,290.0,50.61176470588235,3.1187542737310063,0.1960784313725491
19733,5,5,7,True,324,324.0,47.647058823529406,2.9723472433974747,0.1960784313725491
55735,4,4,2,True,472,472.0,88.28627450980392,4.14489026878321,0.1960784313725491
55742,9,9,5,True,337,337.0,55.69803921568627,3.2536898286347404,0.1960784313725491
19749,4,4,3,True,332,332.0,57.47450980392156,3.3127855726975173,0.1960784313725491
55750,4,4,2,True,579,579.0,109.0392156862745,4.583612553097053,0.1960784313725491
31766,2,2,6,True,474,474.0,85.6470588235294,4.062052329458441,0.1960784313725491
43774,4,4,2,True,489,489.0,87.18431372549018,4.105588318403989,0.1960784313725491
37781,8,8,6,True,506,506.0,74.10196078431372,3.6656074804446868,0.1960784313725491
55791,0,0,1,True,325,325.0,61.188235294117646,3.437860532978871,0.1960784313725491
7792,3,3,6,True,353,353.0,62.850980392156856,3.440552426517511,0.1960784313725491
25815,6,6,4,True,479,479.0,76.69411764705882,3.6410175559522897,0.1960784313725491
37814,4,4,2,True,456,456.0,85.50980392156863,4.080107121796732,0.1960784313725491
7804,7,7,5,True,268,268.0,29.941176470588236,2.180014779022173,0.1960784313725492
43820,3,3,0,True,361,361.0,50.46666666666666,2.9373439081778714,0.1960784313725491
1813,3,3,0,True,466,466.0,77.12156862745098,3.7413819978896865,0.1960784313725491
7816,1,1,3,True,274,274.0,52.79215686274509,3.2072150494942524,0.1960784313725491
19824,6,6,5,True,384,384.0,41.12941176470588,2.3063291550584255,0.1960784313725491
43827,6,6,0,True,482,482.0,61.5921568627451,3.195541877252332,0.1960784313725491
1821,8,8,4,True,489,489.0,83.46274509803922,3.9488949880058315,0.1960784313725491
19834,6,6,4,True,504,504.0,79.61568627450981,3.672447995428038,0.1960784313725491
37841,6,6,5,True,494,494.0,66.31372549019608,3.10081285618607,0.19607843137254904
55841,4,4,2,True,458,458.0,84.29803921568627,4.035570409184979,0.1960784313725492
43853,2,2,6,True,625,625.0,114.05098039215684,4.690079675911439,0.1960784313725492
31851,7,7,5,True,293,293.0,49.54509803921569,3.055161206246787,0.1960784313725491
1846,6,6,4,True,478,478.0,85.12156862745098,3.976060620085462,0.1960784313725491
25878,4,4,6,True,525,525.0,98.58039215686273,4.377707324027092,0.1960784313725492
19870,6,6,0,True,491,491.0,80.95686274509804,3.755163560231529,0.19607843137254907
43881,8,8,7,True,517,517.0,83.6705882352941,3.9921221925379213,0.1960784313725491
43884,8,8,2,True,645,645.0,119.58039215686273,4.818034491671613,0.1960784313725491
49892,8,8,5,True,386,386.0,42.17254901960784,2.4092989148408797,0.1960784313725491
31889,3,3,5,True,305,305.0,53.64705882352941,3.1531216415039753,0.1960784313725491
19892,9,9,5,True,341,341.0,52.752941176470586,3.073649339374599,0.1960784313725491
55895,7,7,5,True,332,332.0,55.01960784313726,3.197822211653921,0.1960784313725491
43900,2,2,1,True,502,502.0,50.501960784313724,2.6533693841627093,0.1960784313725492
19900,6,6,0,True,410,410.0,74.50588235294117,3.734480380716462,0.1960784313725491
55907,0,0,5,True,349,349.0,63.24705882352941,3.45886799135533,0.1960784313725491
49929,6,6,0,True,482,482.0,67.87058823529411,3.4412541190055226,0.1960784313725491
25934,4,4,5,True,475,475.0,51.62352941176471,2.70810934217035,0.1960784313725491
55924,5,5,7,True,262,262.0,47.00392156862745,2.9950722055302554,0.1960784313725492
43929,6,6,4,True,416,416.0,68.88627450980393,3.537650514810156,0.1960784313725491
1923,4,4,6,True,460,460.0,84.1843137254902,4.009329757668802,0.1960784313725491
25940,8,8,0,True,646,646.0,111.25490196078431,4.545208004218813,0.1960784313725491
31938,2,2,0,True,501,501.0,60.24313725490197,2.9040162302030237,0.19607843137254907
55940,3,3,6,True,365,365.0,67.36470588235294,3.614265383690676,0.1960784313725491
25951,6,6,5,True,604,604.0,88.07450980392156,3.8234972346559584,0.1960784313725491
25955,7,7,5,True,225,225.0,33.77647058823529,2.4629293049630303,0.1960784313725491
25958,1,1,3,True,198,198.0,37.74901960784314,2.7087452885168593,0.1960784313725492
7945,6,6,8,True,501,501.0,51.40392156862745,2.571227541985415,0.1960784313725491
43953,7,7,5,True,221,221.0,32.86274509803921,2.4394615600182377,0.1960784313725491
7960,6,6,2,True,549,549.0,96.32941176470587,4.22847308390387,0.1960784313725491
1962,6,6,4,True,521,521.0,87.29803921568629,3.949424595157316,0.1960784313725491
25985,4,4,2,True,531,531.0,99.34509803921569,4.393369930520901,0.1960784313725492
25995,6,6,4,True,486,486.0,57.090196078431376,2.8020314484976536,0.1960784313725491
1979,3,3,0,True,342,342.0,57.984313725490196,3.2999015515472405,0.1960784313725491
19992,8,8,6,True,583,583.0,111.99607843137254,4.661488311634803,0.1960784313725491
31994,7,7,5,True,243,243.0,35.83921568627451,2.533888726832582,0.1960784313725491
55990,3,3,2,True,377,377.0,66.62745098039215,3.5413306374275813,0.1960784313725491
43997,0,0,3,True,338,338.0,55.79607843137255,3.230092074490847,0.1960784313725491
38010,7,7,5,True,196,196.0,31.298039215686273,2.3942549462003506,0.1960784313725491
32009,8,8,5,True,430,430.0,52.98039215686275,2.8694040201735413,0.1960784313725491
2003,2,2,6,True,522,522.0,83.18823529411765,3.848949186774011,0.1960784313725491
26023,1,1,3,True,321,321.0,60.101960784313725,3.416431336312805,0.1960784313725491
50021,2,2,0,True,607,607.0,109.23529411764704,4.570882217310062,0.1960784313725491
32019,6,6,4,True,556,556.0,98.12549019607843,4.292389302101999,0.1960784313725491
8012,0,0,4,True,539,539.0,91.58823529411765,4.156069106628231,0.1960784313725492
2012,2,2,6,True,476,476.0,64.25882352941177,3.175652279005833,0.1960784313725491
32024,4,4,2,True,516,516.0,95.68235294117648,4.315612777879486,0.1960784313725491
8021,7,7,5,True,201,201.0,31.133333333333333,2.3898832010634132,0.1960784313725492
44040,4,4,6,True,417,417.0,73.52156862745097,3.7065026973267234,0.1960784313725491
2035,7,7,5,True,237,237.0,39.266666666666666,2.7015964921329885,0.1960784313725491
8038,4,4,2,True,488,488.0,91.51372549019607,4.212399995903783,0.1960784313725492
56042,6,6,4,True,483,483.0,77.3607843137255,3.649054903897317,0.1960784313725491
32063,8,8,5,True,356,356.0,59.66274509803921,3.3681320825481587,0.1960784313725491
8064,4,4,2,True,480,480.0,87.78039215686273,4.1101444253495325,0.1960784313725491
50078,3,3,0,True,365,365.0,65.03529411764706,3.517185796150719,0.1960784313725491
2069,0,0,3,True,413,413.0,63.10980392156863,3.3991631147703214,0.1960784313725491
32082,7,7,5,True,237,237.0,37.89019607843137,2.6460797027218357,0.1960784313725492
56077,6,6,0,True,499,499.0,81.71372549019608,3.893785899025649,0.1960784313725491
44088,6,6,4,True,500,500.0,62.72941176470588,3.010518533036246,0.1960784313725491
50096,7,7,5,True,265,265.0,33.937254901960785,2.385764522492916,0.1960784313725491
44095,3,3,6,True,331,331.0,53.811764705882354,3.1283009478714914,0.1960784313725491
32101,3,3,5,True,364,364.0,53.69803921568628,3.0358741909106333,0.1960784313725491
32107,8,8,2,True,493,493.0,91.67450980392155,4.222294865722035,0.1960784313725491
20111,8,8,9,True,480,480.0,78.25490196078431,3.797996193587507,0.1960784313725492
2107,6,6,4,True,523,523.0,58.37647058823529,2.7876974743981564,0.1960784313725491
50125,3,3,6,True,371,371.0,64.42745098039215,3.471111071729035,0.1960784313725491
44126,4,4,6,True,498,498.0,83.02745098039216,3.842004635022255,0.1960784313725491
20129,8,8,7,True,314,314.0,55.317647058823525,3.237710327699185,0.1960784313725492
32135,1,1,0,True,301,301.0,51.54117647058823,3.0860702027699323,0.1960784313725491
44131,6,6,4,True,484,484.0,83.58823529411765,3.8985066986022385,0.1960784313725491
20139,2,2,6,True,586,586.0,77.29411764705881,3.7604510269623557,0.1960784313725492
38150,6,6,4,True,573,573.0,95.24313725490197,4.139005298337918,0.1960784313725491
20156,6,6,5,True,522,522.0,55.34901960784313,2.7674774037587486,0.1960784313725491
50166,6,6,4,True,412,412.0,72.94117647058823,3.7442540882573336,0.1960784313725491
20167,4,4,2,True,558,558.0,106.83529411764705,4.565155627732859,0.1960784313725491
44168,6,6,4,True,429,429.0,71.08235294117648,3.588361724977158,0.1960784313725491
32179,6,6,4,True,491,491.0,77.79607843137255,3.64148424897915,0.1960784313725491
26248,6,6,4,True,499,499.0,86.36470588235294,3.983269509606295,0.1960784313725491
20238,3,3,0,True,309,309.0,36.423529411764704,2.400935355345067,0.1960784313725492
56233,1,1,3,True,207,207.0,33.83137254901961,2.5056307216629157,0.1960784313725491
56236,4,4,6,True,562,562.0,104.83529411764705,4.498080243244177,0.1960784313725491
38247,6,6,5,True,476,476.0,65.6,3.1817530513563517,0.1960784313725491
26257,8,8,5,True,511,511.0,83.38431372549019,3.900545609958089,0.1960784313725491
44243,1,1,3,True,224,224.0,36.05882352941177,2.573155715165084,0.1960784313725491
26259,6,6,4,True,448,448.0,75.2156862745098,3.649495285660952,0.1960784313725491
2239,8,8,5,True,486,486.0,89.29019607843136,4.127742991859295,0.1960784313725491
38257,4,4,5,True,505,505.0,62.19607843137255,3.0645898388578208,0.1960784313725491
20267,4,4,2,True,474,474.0,91.07450980392156,4.217318425497139,0.1960784313725492
44262,8,8,2,True,451,451.0,82.4313725490196,3.9909393728853986,0.1960784313725492
44274,6,6,0,True,478,478.0,73.6078431372549,3.567743911309483,0.1960784313725491
50297,2,2,8,True,611,611.0,112.11372549019606,4.614360014032321,0.1960784313725491
2290,4,4,5,True,392,392.0,58.674509803921566,3.1927638291763105,0.1960784313725491
38306,8,8,5,True,507,507.0,82.81960784313725,3.9206606792065486,0.1960784313725492
20307,6,6,4,True,503,503.0,58.27450980392157,2.833120963613038,0.1960784313725491
56309,3,3,1,True,526,526.0,49.258823529411764,2.5021543965901145,0.1960784313725491
38336,0,0,4,True,472,472.0,65.66274509803921,3.3346433411978267,0.1960784313725491
56347,4,4,2,True,514,514.0,95.28627450980392,4.307931938360217,0.1960784313725492
26375,7,7,5,True,248,248.0,38.858823529411765,2.6711640276462454,0.1960784313725491
20362,4,4,6,True,482,482.0,93.47058823529412,4.271600016985838,0.1960784313725491
26376,6,6,4,True,546,546.0,93.15686274509804,4.191118563984791,0.1960784313725491
50366,1,1,3,True,265,265.0,44.57254901960784,2.861493145529908,0.1960784313725491
20368,1,1,0,True,331,331.0,59.94117647058823,3.3561365349712315,0.1960784313725491
2361,7,7,5,True,229,229.0,26.317647058823525,2.0335328054633908,0.1960784313725491
2364,3,3,1,True,463,463.0,77.34901960784313,3.7861724582869716,0.1960784313725492
32377,0,0,3,True,330,330.0,62.74117647058823,3.4892684380808694,0.1960784313725491
38380,0,0,3,True,422,422.0,76.95294117647057,3.8674401644505805,0.1960784313725491
50376,3,3,0,True,332,332.0,50.043137254901964,2.94243894473331,0.1960784313725491
20383,6,6,4,True,495,495.0,80.10196078431373,3.779334324376379,0.1960784313725491
32389,2,2,6,True,476,476.0,90.39999999999999,4.184429496533205,0.1960784313725491
26407,4,4,6,True,486,486.0,92.6470588235294,4.243813146125001,0.1960784313725491
8389,6,6,4,True,513,513.0,71.04705882352941,3.323211853647229,0.19607843137254907
56388,8,8,5,True,489,489.0,79.14509803921568,3.7852909436229467,0.1960784313725491
26415,6,6,4,True,519,519.0,93.08235294117648,4.188260997203939,0.1960784313725491
44395,2,2,6,True,411,411.0,77.96862745098039,3.902841559869628,0.1960784313725491
8397,6,6,2,True,603,603.0,93.6705882352941,4.079471963780113,0.1960784313725492
56393,6,6,4,True,480,480.0,67.83921568627451,3.27847593552601,0.1960784313725491
56398,6,6,0,True,497,497.0,62.00392156862745,3.003386528913777,0.1960784313725492
20407,6,6,0,True,543,543.0,61.45882352941176,2.8963379548379953,0.19607843137254904
32421,4,4,6,True,577,577.0,109.14117647058823,4.610532381705261,0.1960784313725492
38430,1,1,3,True,328,328.0,58.792156862745095,3.324690062824027,0.1960784313725491
44435,3,3,0,True,347,347.0,62.705882352941174,3.4608992926520235,0.1960784313725491
26467,1,1,3,True,283,283.0,54.29411764705882,3.254294769729552,0.1960784313725491
56447,3,3,0,True,406,406.0,69.74901960784314,3.657034638235168,0.1960784313725491
8470,1,1,3,True,324,324.0,59.20392156862745,3.389335787148701,0.1960784313725491
50472,4,4,6,True,316,316.0,57.69019607843138,3.327369520765631,0.1960784313725491
32480,8,8,0,True,530,530.0,81.46666666666667,3.8397664288825832,0.1960784313725491
50496,7,7,5,True,391,391.0,64.40392156862745,3.4674584314532466,0.1960784313725491
26525,7,7,5,True,215,215.0,32.73725490196078,2.416761919930052,0.1960784313725491
44508,7,7,5,True,269,269.0,42.9921568627451,2.8279295779436473,0.1960784313725491
56509,2,2,0,True,483,483.0,52.84705882352941,2.7103912419339338,0.1960784313725491
2511,6,6,4,True,560,560.0,99.48235294117647,4.349580048402664,0.1960784313725491
20521,6,6,4,True,433,433.0,78.0392156862745,3.853794746542861,0.1960784313725491
20524,8,8,5,True,403,403.0,76.88627450980393,3.866133678415319,0.1960784313725491
56518,7,7,9,True,426,426.0,72.45490196078431,3.7290797980126644,0.1960784313725491
2519,2,2,8,True,647,647.0,110.91372549019607,4.5515527091961205,0.1960784313725491
44533,8,8,7,True,257,257.0,42.572549019607834,2.826213321353,0.1960784313725491
2533,7,7,5,True,258,258.0,40.87058823529411,2.728977878517506,0.1960784313725491
38553,7,7,5,True,271,271.0,42.36862745098039,2.8056459800959574,0.1960784313725491
8550,9,9,5,True,404,404.0,69.62745098039215,3.631201029278423,0.1960784313725491
44548,6,6,4,True,455,455.0,73.19607843137256,3.5365396433492955,0.1960784313725491
38562,8,8,5,True,273,273.0,48.75686274509803,3.0376719672130754,0.1960784313725491
20563,7,7,5,True,273,273.0,40.792156862745095,2.653102758727225,0.1960784313725491
38570,2,2,0,True,609,609.0,80.88627450980391,3.682016731712464,0.1960784313725491
44563,2,2,0,True,559,559.0,94.98039215686273,4.14807061314184,0.1960784313725491
2560,3,3,0,True,313,313.0,49.733333333333334,2.94911868836476,0.1960784313725491
50572,2,2,6,True,525,525.0,98.16078431372549,4.3255364155886635,0.1960784313725491
32582,3,3,8,True,363,363.0,60.541176470588226,3.2898945852657207,0.1960784313725491
26595,8,8,5,True,596,596.0,78.72156862745098,3.5898956835594693,0.1960784313725491
50582,9,9,5,True,414,414.0,63.850980392156856,3.416948957308999,0.1960784313725491
38590,0,0,8,True,439,439.0,77.4078431372549,3.8515454239847755,0.1960784313725492
56582,6,6,4,True,476,476.0,33.831372549019605,1.977065736725929,0.1960784313725491
56585,6,6,8,True,544,544.0,95.48627450980392,4.21619331196155,0.1960784313725491
26612,0,0,8,True,474,474.0,64.0156862745098,3.2352727272020148,0.1960784313725491
38608,3,3,0,True,375,375.0,63.85098039215686,3.465606261383262,0.1960784313725491
44603,7,7,5,True,234,234.0,34.47450980392157,2.4468419964269583,0.1960784313725491
2601,8,8,0,True,273,273.0,42.36862745098039,2.8032550969886367,0.1960784313725491
50612,8,8,5,True,293,293.0,50.850980392156856,3.117587864772861,0.1960784313725491
26635,3,3,6,True,502,502.0,88.14509803921568,4.076634219428543,0.1960784313725491
32628,7,7,5,True,290,290.0,45.52549019607844,2.8513903203417925,0.1960784313725491
8637,3,3,0,True,403,403.0,69.12156862745098,3.6015033812495396,0.1960784313725491
26656,8,8,5,True,294,294.0,50.0078431372549,3.0899173757071003,0.1960784313725492
38650,6,6,4,True,486,486.0,72.05882352941177,3.423241907834446,0.1960784313725491
20660,0,0,9,True,507,507.0,89.21960784313725,4.115650309514131,0.1960784313725491
44663,3,3,0,True,496,496.0,90.05490196078432,4.147536708200059,0.1960784313725491
44665,7,7,5,True,286,286.0,38.94117647058823,2.606300590524065,0.1960784313725491
26691,2,2,3,True,406,406.0,75.36470588235294,3.825517833891781,0.1960784313725492
56674,0,0,8,True,475,475.0,49.639215686274504,2.757133281010909,0.1960784313725492
50682,4,4,5,True,461,461.0,74.83529411764707,3.6876613995135883,0.1960784313725491
2677,3,3,0,True,361,361.0,59.364705882352936,3.2413609190367354,0.1960784313725491
20693,0,0,8,True,511,511.0,53.55294117647059,2.6288611960323456,0.1960784313725491
38702,6,6,4,True,490,490.0,82.38039215686274,3.8846160961583927,0.1960784313725491
32700,6,6,4,True,519,519.0,42.92941176470588,2.223370330097914,0.19607843137254904
20705,7,7,5,True,242,242.0,38.266666666666666,2.663446729588059,0.1960784313725491
2698,3,3,6,True,391,391.0,67.48627450980392,3.5485255858089992,0.1960784313725491
20718,6,6,0,True,416,416.0,40.40392156862745,2.1165683527104675,0.19607843137254904
50718,4,4,2,True,470,470.0,90.10588235294117,4.194727655040498,0.1960784313725491
44718,8,8,5,True,342,342.0,59.36078431372549,3.3768531586229744,0.1960784313725492
20726,8,8,5,True,432,432.0,65.27058823529411,3.4207859096862125,0.1960784313725491
8732,8,8,5,True,416,416.0,69.50980392156862,3.6099503650094142,0.1960784313725491
8740,3,3,0,True,350,350.0,58.34901960784314,3.240034554426739,0.1960784313725491
50742,7,7,5,True,268,268.0,39.34117647058823,2.612912660631361,0.1960784313725491
32772,7,7,5,True,245,245.0,38.93333333333333,2.6169529813457473,0.1960784313725491
44762,6,6,5,True,519,519.0,79.30588235294117,3.654112933429616,0.1960784313725491
26787,0,0,5,True,513,513.0,86.54901960784312,3.9844565359615296,0.1960784313725491
8777,9,9,7,True,419,419.0,59.05882352941177,3.202661330854979,0.1960784313725491
50778,4,4,2,True,463,463.0,85.71372549019607,4.081105835015959,0.1960784313725492
50793,6,6,3,True,394,394.0,69.23529411764704,3.6180269740466104,0.1960784313725491
20800,6,6,4,True,522,522.0,68.09803921568627,3.1910269233956985,0.1960784313725491
50801,7,7,5,True,209,209.0,27.423529411764704,2.14813564186967,0.1960784313725491
56799,4,4,3,True,452,452.0,80.4470588235294,3.91628271204484,0.1960784313725491
8812,6,6,4,True,489,489.0,72.56078431372549,3.4663583395846866,0.1960784313725491
56812,3,3,8,True,461,461.0,85.07058823529411,4.0366582423428925,0.1960784313725491
44814,7,7,5,True,353,353.0,54.07450980392156,3.2056682785154242,0.1960784313725491
26842,8,8,4,True,247,247.0,31.98039215686275,2.4445279773221666,0.1960784313725491
38832,6,6,0,True,495,495.0,52.18431372549019,2.600425836833647,0.19607843137254904
44822,2,2,6,True,612,612.0,105.08235294117647,4.5026678409033885,0.1960784313725491
50827,6,6,4,True,516,516.0,58.95686274509804,2.846945387466308,0.1960784313725491
50829,7,7,5,True,241,241.0,39.43921568627451,2.6608442780822403,0.1960784313725491
8831,7,7,5,True,248,248.0,36.188235294117646,2.5187157953960786,0.1960784313725491
56830,4,4,5,True,472,472.0,58.14509803921568,2.9000444122863653,0.1960784313725491
20852,8,8,5,True,467,467.0,76.1450980392157,3.697960201264282,0.1960784313725491
50853,4,4,2,True,557,557.0,107.06666666666666,4.573278790182549,0.1960784313725492
32864,2,2,4,True,506,506.0,83.19607843137254,3.8826757639600884,0.1960784313725491
2848,7,7,5,True,276,276.0,43.12549019607843,2.790049325781212,0.1960784313725492
50861,7,7,5,True,251,251.0,38.909803921568624,2.628322945741761,0.1960784313725491
38876,7,7,9,True,327,327.0,58.74901960784314,3.368116101708297,0.1960784313725492
32876,2,2,6,True,568,568.0,103.73333333333332,4.493960234042971,0.1960784313725491
38879,6,6,4,True,491,491.0,47.06666666666666,2.432156736283675,0.1960784313725491
44878,7,7,5,True,216,216.0,35.615686274509805,2.573660687594851,0.1960784313725491
20901,8,8,0,True,638,638.0,118.30588235294118,4.764894694879122,0.1960784313725491
38905,8,8,5,True,402,402.0,66.14901960784314,3.4883537768236597,0.1960784313725491
26918,9,9,5,True,336,336.0,55.89803921568627,3.230606229331662,0.1960784313725491
2890,7,7,5,True,290,290.0,41.678431372549014,2.7020319293971595,0.1960784313725491
50899,8,8,7,True,293,293.0,54.94117647058823,3.2647147147027673,0.1960784313725491
56900,3,3,0,True,301,301.0,38.79607843137255,2.42759035362823,0.1960784313725491
44934,6,6,4,True,522,522.0,95.19607843137254,4.263527896809669,0.1960784313725491
8939,1,1,3,True,342,342.0,56.921568627450974,3.247118025414645,0.1960784313725491
44936,2,2,5,True,558,558.0,95.34509803921569,4.168701233368407,0.1960784313725491
8943,7,7,5,True,275,275.0,36.53333333333333,2.457306346194247,0.1960784313725491
2943,1,1,8,True,553,553.0,99.6470588235294,4.383496363530921,0.1960784313725491
56962,4,4,2,True,462,462.0,86.72156862745098,4.109594366757489,0.1960784313725492
50968,3,3,6,True,369,369.0,60.890196078431366,3.312054341343961,0.1960784313725491
32979,9,9,5,True,456,456.0,76.58431372549019,3.7946379538865775,0.1960784313725491
27025,3,3,0,True,348,348.0,53.23529411764706,3.0433671835514233,0.1960784313725491
27029,2,2,0,True,660,660.0,117.76078431372548,4.689745207524134,0.1960784313725491
51009,3,3,0,True,347,347.0,46.556862745098044,2.7888391833830757,0.1960784313725491
57025,6,6,4,True,495,495.0,52.82352941176471,2.612117976461383,0.1960784313725491
9030,6,6,0,True,423,423.0,44.45882352941176,2.354734610631353,0.1960784313725491
33051,1,1,3,True,240,240.0,41.35686274509804,2.756687021984543,0.1960784313725491
27065,4,4,0,True,390,390.0,59.72156862745098,3.2535054882883143,0.1960784313725492
33061,4,4,3,True,286,286.0,53.43529411764706,3.223863348000669,0.1960784313725492
9052,0,0,5,True,531,531.0,78.54509803921569,3.708682415564262,0.1960784313725491
45047,4,4,5,True,477,477.0,82.57254901960783,3.931665433322726,0.1960784313725491
45050,6,6,8,True,387,387.0,69.41960784313726,3.6391734277465337,0.1960784313725491
3045,6,6,4,True,464,464.0,53.239215686274505,2.7054276401113575,0.19607843137254904
57056,0,0,1,True,354,354.0,65.6313725490196,3.564337002851469,0.1960784313725491
33085,2,2,6,True,516,516.0,93.12549019607842,4.248449069072487,0.1960784313725491
3067,7,7,5,True,333,333.0,59.02745098039216,3.340214351026523,0.1960784313725491
33089,7,7,5,True,232,232.0,37.07450980392157,2.6249798153779906,0.1960784313725491
51084,3,3,0,True,325,325.0,54.52549019607844,3.1944396135229174,0.1960784313725491
57084,6,6,0,True,518,518.0,94.4078431372549,4.244543277612422,0.1960784313725491
21098,0,0,6,True,381,381.0,61.964705882352945,3.390283966698929,0.1960784313725491
27130,8,8,5,True,298,298.0,42.92941176470589,2.7096336599840805,0.1960784313725491
27134,4,4,5,True,463,463.0,69.8235294117647,3.466553542648994,0.1960784313725491
51110,7,7,5,True,279,279.0,44.666666666666664,2.8647535259287866,0.1960784313725491
45106,6,6,4,True,479,479.0,75.88627450980391,3.5989340127947047,0.1960784313725491
21123,7,7,5,True,251,251.0,38.67058823529412,2.6462220899767597,0.1960784313725491
9124,3,3,5,True,261,261.0,45.43529411764706,2.928695085180563,0.1960784313725491
51130,3,3,6,True,467,467.0,74.4470588235294,3.596093399160588,0.1960784313725491
45127,8,8,5,True,376,376.0,68.91372549019607,3.6170066918225308,0.1960784313725491
57137,3,3,0,True,355,355.0,46.49019607843137,2.790132004279939,0.1960784313725491
21152,8,8,2,True,617,617.0,118.8156862745098,4.819248857863401,0.1960784313725491
3139,1,1,0,True,606,606.0,109.50588235294117,4.554621297473447,0.1960784313725491
9148,8,8,6,True,632,632.0,116.58431372549019,4.766516238018025,0.1960784313725492
27184,1,1,3,True,239,239.0,39.32941176470588,2.663640151050215,0.1960784313725491
3151,0,0,6,True,465,465.0,81.54117647058823,3.944577597917172,0.1960784313725491
9163,7,7,5,True,220,220.0,30.192156862745094,2.193818865566923,0.1960784313725491
21175,6,6,4,True,505,505.0,89.6313725490196,4.105505910042429,0.1960784313725491
27195,6,6,4,True,499,499.0,80.76470588235294,3.725929798625166,0.1960784313725491
33191,6,6,4,True,503,503.0,90.98039215686273,4.1430625532643655,0.1960784313725491
9177,7,7,9,True,347,347.0,59.87450980392157,3.3755663656814052,0.1960784313725491
9205,3,3,6,True,227,227.0,27.76862745098039,2.042437123652857,0.1960784313725491
3205,3,3,0,True,456,456.0,78.94117647058823,3.8100617514403288,0.1960784313725491
45221,1,1,6,True,474,474.0,88.58823529411765,4.1441685566298245,0.1960784313725492
21251,8,8,3,True,274,274.0,46.50196078431373,2.9756980577975845,0.1960784313725491
45240,6,6,0,True,493,493.0,86.56470588235294,3.987635638494349,0.1960784313725491
9248,7,7,5,True,263,263.0,36.086274509803914,2.4298667063623465,0.1960784313725491
27279,7,7,5,True,273,273.0,43.04313725490196,2.8350364648477684,0.1960784313725491
9250,8,8,9,True,530,530.0,87.50196078431372,4.027916806785326,0.1960784313725491
27281,7,7,5,True,340,340.0,59.66274509803921,3.3568215133989696,0.1960784313725491
33270,4,4,2,True,480,480.0,89.09411764705882,4.1598084272572216,0.1960784313725492
3254,6,6,4,True,512,512.0,91.67450980392158,4.139651754368149,0.1960784313725491
51281,7,7,5,True,234,234.0,36.30196078431372,2.58410543955196,0.1960784313725492
51286,3,3,0,True,335,335.0,47.541176470588226,2.8056267953391636,0.1960784313725491
33297,0,0,6,True,429,429.0,69.89411764705883,3.6705358635445986,0.1960784313725491
3280,6,6,0,True,414,414.0,52.83529411764705,2.729932900440475,0.1960784313725491
57292,4,4,2,True,520,520.0,63.61960784313725,3.047341445999188,0.1960784313725491
57299,7,7,5,True,273,273.0,42.91372549019607,2.7948626457781174,0.1960784313725491
3300,3,3,8,True,431,431.0,74.71764705882353,3.78542704338723,0.1960784313725491
21318,6,6,8,True,622,622.0,111.83529411764705,4.60660308720816,0.1960784313725491
9315,0,0,3,True,447,447.0,79.39607843137254,3.913721560766623,0.1960784313725491
