seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
2648,,,,,,,,17.033588,21.844494,27.900148
2649,,,,,,,,19.991695,27.016722,32.581562
2650,,,,,,,,94.75338,96.6978,108.88037
2651,,,,,,,,58.864403,70.697495,94.43213
2652,,,,,,,,30.7705,67.54228,81.83905
2653,,,,,,,,53.130104,53.365246,63.023903
2654,,,,,,,,32.406097,33.17602,34.258743
2655,,,,,,,,68.73667,68.85213,89.46343
2656,,,,,,,,16.26305,18.644407,24.759056
2657,,,,,,,,75.81128,77.932846,90.07335
2658,,,,,,,,34.570644,57.006958,76.198166
2659,,,,,,,,10.183205,15.232611,26.210524
2660,,,,,,,,12.438911,42.293827,47.781475
2661,,,,,,,,19.20641,41.56492,60.410995
2662,,,,,,,,31.009657,38.497368,39.4739
2663,,,,,,,,19.236217,26.615612,31.325178
2664,,,,,,,,42.552174,48.87054,53.82374
2665,,,,,,,,29.524483,47.996956,52.09357
2666,,,,,,,,32.272243,38.42315,41.200447
2667,,,,,,,,17.822021,27.44837,27.78339
2668,,,,,,,,15.976513,22.918587,23.13686
2669,,,,,,,,41.093056,72.88591,91.22555
2670,,,,,,,,35.807404,41.016964,67.42549
2671,,,,,,,,16.237133,30.850615,47.542206
2672,,,,,,,,13.923937,30.778233,32.067745
2673,,,,,,,,32.823128,39.384567,43.070473
2674,,,,,,,,14.265026,34.84557,50.00315
2675,,,,,,,,38.712585,43.832558,68.372826
2676,147,4.327438098011156,0.3921568627450981,0.01568627450980392,7,2,3,1.9420586,4.9565525,6.944549
2677,,,,,,,,29.271889,32.943195,33.856426
2678,,,,,,,,25.221025,30.41398,30.680573
2679,,,,,,,,17.533731,25.36481,37.68479
2680,,,,,,,,30.764267,34.58045,42.41776
2681,,,,,,,,5.1736374,7.3731155,48.423325
2682,,,,,,,,4.08739,6.143963,10.874821
2683,,,,,,,,21.720465,43.206055,51.772713
2684,,,,,,,,16.941782,18.17537,36.591064
2685,,,,,,,,35.317307,44.610565,47.29444
2686,,,,,,,,26.63189,39.03166,54.117714
2687,,,,,,,,21.212204,26.126095,27.282074
2688,,,,,,,,30.711756,31.77881,37.10785
2689,,,,,,,,25.201263,35.846504,51.40091
2690,,,,,,,,37.63638,40.331062,49.616566
2691,,,,,,,,39.647583,42.409966,52.948643
2692,,,,,,,,15.8832245,19.079819,21.333162
2693,,,,,,,,23.012459,41.863205,43.545963
2694,,,,,,,,24.275112,27.641565,32.156597
2695,,,,,,,,20.942533,31.66291,35.069057
2696,,,,,,,,35.734932,45.219948,60.851917
2697,,,,,,,,49.550987,52.425957,55.019676
2698,,,,,,,,7.7625017,22.279282,35.88453
2699,,,,,,,,29.359613,37.217957,42.557
2700,,,,,,,,43.072372,54.888855,65.57817
2701,,,,,,,,27.299831,42.805588,43.65305
2702,,,,,,,,33.955833,60.974728,66.16284
2703,,,,,,,,24.108643,36.089855,36.382168
2704,,,,,,,,19.142426,27.867058,33.04693
2705,,,,,,,,25.694166,28.821878,71.52422
2706,,,,,,,,22.717659,30.428825,39.69094
2707,,,,,,,,11.627416,14.171458,14.521746
2708,,,,,,,,26.116629,26.976246,27.043941
2709,,,,,,,,44.953217,49.97467,53.31223
2710,,,,,,,,20.881138,21.827085,26.61851
2711,,,,,,,,32.978973,36.023594,55.79542
2712,,,,,,,,13.463889,19.32704,23.679905
2713,,,,,,,,18.978386,23.421669,24.051178
2714,,,,,,,,25.050817,29.340805,30.365791
2715,,,,,,,,10.8986,13.327424,15.801069
2716,,,,,,,,22.11838,28.573803,29.157675
2717,,,,,,,,29.379103,33.908897,36.69045
2718,,,,,,,,5.9497156,9.089373,18.787792
2719,,,,,,,,21.32441,30.349524,36.355743
2720,,,,,,,,0.62922573,9.873921,12.961341
2721,,,,,,,,47.067173,51.085777,63.90522
2722,,,,,,,,16.155796,25.490108,28.399628
2723,,,,,,,,28.279867,30.506638,30.895483
2724,,,,,,,,37.746468,40.138348,41.7928
2725,,,,,,,,12.390302,19.950287,22.360302
2726,,,,,,,,31.356876,32.675728,41.57116
2727,,,,,,,,57.176567,64.38052,93.59253
2728,,,,,,,,9.703627,22.977554,31.954708
2729,,,,,,,,34.86972,36.54219,39.069912
2730,,,,,,,,16.317333,29.811428,29.818565
2731,,,,,,,,20.249546,23.075571,24.901695
2732,,,,,,,,55.58355,63.549587,75.38629
2733,,,,,,,,13.90415,34.84012,35.03284
2734,121,3.618460506877315,0.3921568627450981,0.00392156862745098,3,5,2,3.5559616,16.66277,26.009579
2735,,,,,,,,29.660389,32.342606,38.884594
2736,,,,,,,,51.051857,67.56668,67.64343
2737,,,,,,,,32.698013,60.08288,62.87347
2738,,,,,,,,27.66052,62.764977,64.57185
2739,,,,,,,,70.2925,88.05298,104.17255
2740,,,,,,,,31.07302,44.990562,52.029346
2741,,,,,,,,41.20545,63.538597,68.25557
2742,,,,,,,,9.433929,33.175472,34.36328
2743,,,,,,,,46.97802,53.887486,55.4046
2744,,,,,,,,1.6061935,26.694489,28.373034
2745,,,,,,,,43.581764,53.28447,55.375904
2746,,,,,,,,35.118645,35.44662,41.425434
2747,,,,,,,,14.972532,17.918842,23.427652
2748,,,,,,,,16.75207,50.840637,58.951035
2749,,,,,,,,33.54574,48.973946,69.55495
2750,,,,,,,,65.549355,71.67336,76.60024
2751,,,,,,,,19.220293,38.06468,42.77487
2752,,,,,,,,33.214466,37.81854,46.837917
2753,,,,,,,,35.348755,41.148785,58.546116
2754,,,,,,,,32.73906,41.51491,47.504547
2755,,,,,,,,38.720722,59.801407,64.318634
2756,,,,,,,,14.861817,20.404198,25.953337
2757,,,,,,,,21.869028,22.000439,28.768003
2758,,,,,,,,7.4497776,26.709812,50.87829
2759,,,,,,,,45.34204,51.602943,53.703995
2760,,,,,,,,18.174791,47.75875,48.9361
2761,,,,,,,,9.502045,32.20565,43.202976
2762,,,,,,,,21.28389,25.818481,26.43461
2763,,,,,,,,33.767273,34.536438,35.01964
2764,,,,,,,,7.5724025,8.018894,8.379377
2765,,,,,,,,17.37907,19.138742,23.349289
2766,,,,,,,,32.00506,32.78454,40.33572
2767,,,,,,,,16.853006,27.43809,28.916662
2768,,,,,,,,4.73987,13.885415,16.053795
2769,,,,,,,,26.349697,29.893333,32.452393
2770,,,,,,,,31.769358,42.91845,49.53465
2771,,,,,,,,35.66929,49.45849,59.129395
2772,,,,,,,,34.439457,37.153885,38.573166
2773,,,,,,,,42.88918,56.138554,62.495003
2774,,,,,,,,21.130596,42.312504,57.70906
2775,,,,,,,,38.43096,44.75405,47.30728
2776,,,,,,,,26.386562,27.003643,29.108797
2777,,,,,,,,23.373789,28.871069,40.5279
2778,,,,,,,,18.892136,32.89461,34.568943
2779,,,,,,,,11.741448,28.181492,30.906008
2780,,,,,,,,34.794773,52.066216,60.297836
2781,,,,,,,,20.016384,35.484287,64.12604
2782,,,,,,,,25.976183,28.824223,31.770222
2783,,,,,,,,27.113592,43.71885,47.407852
2784,,,,,,,,23.600264,23.652512,25.226566
2785,,,,,,,,70.90577,72.82826,78.52824
2786,,,,,,,,27.443674,45.3925,46.358833
2787,,,,,,,,15.886989,26.442875,28.998953
2788,,,,,,,,42.21063,59.9367,63.399982
2789,,,,,,,,47.550606,48.63465,52.83275
2790,119,3.72034732744565,0.3921568627450981,0.0392156862745098,2,8,2,5.337506,9.332691,12.51123
2791,,,,,,,,12.555863,25.403399,34.47579
2792,,,,,,,,26.57902,34.703754,37.368355
2793,,,,,,,,30.745825,41.826458,45.322445
2794,,,,,,,,19.131746,28.923788,35.046154
2795,,,,,,,,31.083054,36.932556,42.865955
2796,,,,,,,,41.79423,60.90882,69.65697
2797,,,,,,,,29.146025,37.91367,42.420666
2798,,,,,,,,9.849787,15.449327,22.672428
2799,,,,,,,,33.66027,44.51233,48.773502
2800,,,,,,,,19.084038,21.676186,25.729538
2801,,,,,,,,5.13515,19.931084,26.935265
2802,,,,,,,,9.574135,23.989351,27.545341
2803,,,,,,,,9.897904,25.958654,48.3434
2804,,,,,,,,37.69271,39.09105,41.209396
2805,,,,,,,,19.488514,31.419376,45.11299
2806,,,,,,,,44.00546,54.610104,63.368935
2807,,,,,,,,25.66295,28.44909,28.750753
2808,,,,,,,,21.745564,33.891247,44.454918
2809,,,,,,,,36.559338,51.504433,69.31854
2810,,,,,,,,40.081783,49.206375,51.48635
2811,,,,,,,,27.811413,30.267456,31.183466
2812,,,,,,,,31.197662,31.846489,50.020226
2813,,,,,,,,47.952297,54.792282,58.140747
2814,,,,,,,,49.685345,51.1006,51.536636
2815,,,,,,,,14.860864,28.87914,31.337526
2816,,,,,,,,72.62737,80.088745,90.35274
2817,,,,,,,,8.404189,10.707022,15.728979
2818,,,,,,,,36.274635,45.522858,47.37097
2819,,,,,,,,42.411545,52.298836,82.48694
2820,,,,,,,,43.599384,72.659454,82.41123
2821,,,,,,,,38.261993,49.20291,53.808903
2822,,,,,,,,50.41114,54.104942,57.522243
2823,,,,,,,,5.3469,14.806366,15.929119
2824,,,,,,,,23.047905,25.960583,42.580505
2825,,,,,,,,46.153824,53.302353,65.598366
2826,,,,,,,,42.325554,43.60992,50.491405
2827,,,,,,,,41.48378,47.503983,51.774387
2828,,,,,,,,54.716057,57.84124,63.70063
2829,,,,,,,,50.588516,57.53665,64.11117
2830,,,,,,,,10.788057,12.17446,13.6789
2831,,,,,,,,9.694241,9.759869,9.879508
2832,,,,,,,,24.286491,31.327011,37.513348
2833,,,,,,,,18.510532,25.19608,27.091093
2834,,,,,,,,26.348999,29.464087,38.462402
2835,,,,,,,,18.145996,38.991707,57.6413
2836,,,,,,,,56.2411,64.974075,72.01557
2837,,,,,,,,36.975147,62.78441,69.53738
2838,,,,,,,,17.537376,19.656979,26.347385
2839,,,,,,,,23.953445,29.45788,33.366947
2840,,,,,,,,21.989779,25.920158,33.44563
2841,,,,,,,,19.039993,19.92207,36.753998
2842,,,,,,,,28.624338,43.058823,57.14232
2843,,,,,,,,10.56036,25.845272,30.478102
2844,,,,,,,,9.516119,12.080803,12.483312
2845,,,,,,,,8.712645,8.778548,15.681567
2846,,,,,,,,25.766846,32.511425,40.650684
2847,,,,,,,,37.77797,44.04361,46.931293
2848,,,,,,,,42.99462,45.03734,60.7105
2849,,,,,,,,39.870853,47.157932,61.222637
2850,,,,,,,,27.524874,38.242214,41.28163
2851,,,,,,,,43.420868,51.535397,51.8378
2852,,,,,,,,14.623663,41.384495,46.94327
2853,,,,,,,,28.304968,35.41645,37.242245
2854,,,,,,,,28.212662,44.480785,48.284134
2855,,,,,,,,38.03329,41.111122,50.42716
2856,,,,,,,,6.580741,7.1411858,7.546031
2857,,,,,,,,48.39419,49.004734,60.88896
2858,,,,,,,,26.514309,28.147926,37.617805
2859,,,,,,,,14.490387,29.291952,33.78091
2860,,,,,,,,13.410584,34.311134,35.187004
2861,,,,,,,,44.84802,50.319107,67.10341
2862,,,,,,,,17.907944,26.658209,29.843235
2863,,,,,,,,33.20968,40.324986,45.06514
2864,,,,,,,,34.93837,46.50351,50.416733
2865,,,,,,,,49.894173,53.060604,57.426277
2866,,,,,,,,24.443254,36.437607,62.314735
2867,,,,,,,,85.19211,87.93348,88.12307
2868,,,,,,,,51.131958,67.396736,76.56405
2869,,,,,,,,55.029385,72.027916,76.94466
2870,,,,,,,,10.64145,28.831522,32.528797
2871,,,,,,,,45.12245,69.24662,71.72554
2872,,,,,,,,10.483091,11.011147,12.905723
2873,,,,,,,,21.584438,33.23417,41.768574
2874,,,,,,,,17.30785,25.678501,25.970291
2875,,,,,,,,62.97278,65.20708,71.950325
2876,,,,,,,,22.442852,34.22321,37.238396
2877,,,,,,,,49.771385,54.48991,72.19942
2878,,,,,,,,17.723295,25.267178,25.654997
2879,,,,,,,,45.975666,49.543392,60.524925
2880,,,,,,,,14.663769,18.362156,31.21478
2881,,,,,,,,78.092285,80.46266,85.04015
2882,,,,,,,,44.613297,47.800407,51.812504
2883,,,,,,,,48.615566,61.05926,88.70721
2884,,,,,,,,5.6874576,9.383824,10.444201
2885,,,,,,,,50.30718,53.210175,58.926315
2886,,,,,,,,46.494553,47.76891,62.452744
2887,,,,,,,,25.280582,33.861065,39.56224
2888,,,,,,,,21.123089,24.286217,25.853628
2889,,,,,,,,19.954744,22.464897,38.988728
2890,,,,,,,,27.637854,39.46004,40.502537
2891,,,,,,,,52.901176,60.531067,69.17279
2892,,,,,,,,8.965885,13.106167,13.958434
2893,,,,,,,,34.24225,38.60617,40.137024
2894,,,,,,,,26.24959,26.299057,27.708435
2895,,,,,,,,38.267155,56.9076,59.439697
2896,,,,,,,,31.942593,43.793556,48.37535
2897,,,,,,,,38.25096,39.218407,39.77293
2898,,,,,,,,23.805563,34.785248,39.63624
2899,,,,,,,,34.17074,36.394173,37.16958
2900,,,,,,,,27.073256,53.587734,54.540154
2901,,,,,,,,1.8993759,27.429104,45.495293
2902,,,,,,,,7.814083,12.833284,25.857616
2903,,,,,,,,31.22721,31.318409,38.462063
2904,,,,,,,,27.57237,28.764925,30.26201
2905,,,,,,,,52.911133,57.037144,69.07417
2906,,,,,,,,15.431305,18.532143,20.85934
2907,,,,,,,,18.983723,34.902065,40.11879
2908,,,,,,,,29.228073,35.184402,35.40753
2909,,,,,,,,40.137817,41.23063,47.745182
2910,,,,,,,,20.63393,22.696024,22.712849
2911,,,,,,,,39.065704,45.645287,46.420967
2912,,,,,,,,53.48122,69.411415,77.86308
2913,,,,,,,,47.100975,56.402237,61.47493
2914,,,,,,,,23.278532,31.441841,45.049423
2915,,,,,,,,33.6188,64.517784,94.48671
2916,,,,,,,,32.910896,36.593826,54.489548
2917,,,,,,,,21.116592,49.772446,64.37237
2918,,,,,,,,24.52207,33.32382,35.248924
2919,,,,,,,,43.4031,43.65206,51.704082
2920,,,,,,,,15.998637,19.807657,25.409107
2921,,,,,,,,48.195255,51.32724,58.589172
2922,,,,,,,,25.764421,27.360031,40.38239
2923,,,,,,,,36.370544,39.90064,52.40596
2924,,,,,,,,18.315876,18.830994,24.878819
2925,,,,,,,,32.48621,37.137035,41.913624
2926,,,,,,,,31.307873,36.958443,40.019398
2927,159,4.605469559712274,0.3921568627450981,0.11372549019607843,8,5,3,13.808313,18.994522,21.590973
2928,,,,,,,,17.978157,28.917877,33.47129
2929,,,,,,,,29.865786,32.369457,33.738503
2930,,,,,,,,10.405106,11.615577,18.664078
2931,,,,,,,,8.894025,18.586998,23.715546
2932,,,,,,,,18.549065,33.950302,35.06581
2933,,,,,,,,12.097616,13.504766,48.8352
2934,170,4.448944857174124,0.3921568627450981,0.00784313725490196,9,4,2,10.610136,18.574139,21.593714
2935,,,,,,,,55.51077,60.283516,60.529663
2936,,,,,,,,32.807426,34.766365,48.078808
2937,,,,,,,,9.761358,25.862335,30.059736
2938,,,,,,,,18.806856,27.661167,30.263073
2939,,,,,,,,30.621922,33.061024,38.57832
2940,,,,,,,,16.554226,31.96025,35.672493
2941,,,,,,,,38.89311,73.940605,84.85747
2942,,,,,,,,7.306796,10.134782,16.388937
2943,,,,,,,,26.552986,50.239777,55.760403
2944,,,,,,,,47.59721,61.718727,66.98248
2945,,,,,,,,22.984865,41.33976,52.197308
2946,,,,,,,,33.03375,40.032837,40.97197
2947,,,,,,,,31.990923,38.278023,38.552177
2948,,,,,,,,38.656094,45.61005,52.056637
2949,,,,,,,,37.088398,62.617874,63.000977
2950,,,,,,,,14.008336,14.48641,15.193836
2951,,,,,,,,27.69012,28.616169,36.912445
2952,,,,,,,,36.301773,39.39564,42.64163
2953,,,,,,,,13.789357,23.780895,34.78204
2954,,,,,,,,11.588581,17.906227,19.64087
2955,,,,,,,,41.58467,43.21737,44.54375
2956,,,,,,,,4.896576,28.309267,28.33983
2957,,,,,,,,15.867172,16.831532,24.781351
2958,,,,,,,,8.237969,24.685308,28.60991
2959,,,,,,,,17.69759,22.706512,23.957607
2960,,,,,,,,21.98008,26.393623,38.92562
2961,,,,,,,,20.11952,42.228043,44.74942
2962,,,,,,,,33.92305,57.63407,75.44779
2963,,,,,,,,48.935303,53.69157,61.936775
2964,,,,,,,,28.093433,65.98869,73.46991
2965,,,,,,,,22.992168,48.941517,50.399925
2966,,,,,,,,23.393198,35.9758,58.64125
2967,,,,,,,,18.510046,18.663034,19.617132
2968,,,,,,,,3.327507,43.694614,58.40632
2969,,,,,,,,34.600273,54.303864,56.79593
2970,,,,,,,,24.625092,25.389751,28.14967
2971,,,,,,,,43.607647,44.653385,46.13922
2972,129,3.842691050527472,0.3921568627450981,0.00392156862745098,8,1,2,4.1184726,10.656511,11.531853
2973,,,,,,,,19.353388,27.019943,33.01775
2974,,,,,,,,36.366623,41.08176,45.359127
2975,,,,,,,,44.667824,49.18336,49.205097
2976,,,,,,,,32.42641,33.52803,33.66851
2977,,,,,,,,21.820465,30.818693,31.22206
2978,,,,,,,,5.6514177,17.835594,25.20113
2979,,,,,,,,18.350025,19.529732,24.632902
2980,105,3.6785233484884743,0.3921568627450981,0.011764705882352941,7,1,2,8.478128,9.630478,16.714678
2981,,,,,,,,26.005623,63.634834,64.71587
2982,,,,,,,,40.80874,53.62934,58.490524
2983,,,,,,,,66.49283,72.05048,73.76636
2984,,,,,,,,18.689232,22.230923,36.49246
2985,,,,,,,,39.848606,48.231564,48.790318
2986,,,,,,,,28.290182,29.069803,30.138565
2987,,,,,,,,37.50013,38.79193,39.283146
2988,,,,,,,,14.5765915,18.956348,20.002111
2989,,,,,,,,15.416767,19.642868,28.109764
2990,,,,,,,,25.659416,32.86011,41.564022
2991,,,,,,,,13.394869,14.7522955,15.460402
2992,,,,,,,,36.812798,40.227303,44.136803
2993,,,,,,,,56.92801,70.73913,80.64903
2994,,,,,,,,12.620926,28.652111,29.70708
2995,,,,,,,,21.04934,31.531622,31.933638
2996,,,,,,,,39.79025,52.836514,53.58634
2997,,,,,,,,29.702435,31.815042,37.352688
2998,,,,,,,,20.02607,25.439228,25.464636
2999,,,,,,,,23.057142,30.522863,44.045086
3000,,,,,,,,19.45084,23.10704,36.034996
3001,,,,,,,,26.369997,35.088264,39.577644
3002,,,,,,,,23.430445,24.454102,25.214748
3003,,,,,,,,31.378447,35.813087,41.447678
3004,,,,,,,,27.179722,34.618534,36.064514
3005,,,,,,,,22.354023,73.15533,82.43272
3006,,,,,,,,29.570114,30.57101,45.45379
3007,,,,,,,,18.546139,29.590796,32.57669
3008,,,,,,,,36.838253,39.347992,52.924274
3009,,,,,,,,36.995514,53.46855,57.16693
3010,,,,,,,,6.2589674,8.640534,15.39933
3011,,,,,,,,22.241127,23.492987,25.198643
3012,,,,,,,,18.135181,35.774765,38.751255
3013,,,,,,,,23.725353,41.003437,77.23276
3014,,,,,,,,10.693263,19.66215,36.73252
3015,,,,,,,,49.87202,59.218174,62.917583
3016,,,,,,,,26.484715,36.15767,40.7381
3017,,,,,,,,27.849745,35.864086,37.72169
3018,,,,,,,,34.95458,46.130096,58.53306
3019,,,,,,,,24.295454,24.858746,33.35227
3020,,,,,,,,24.492388,30.715044,39.546154
3021,,,,,,,,31.977203,37.424824,38.64356
3022,,,,,,,,38.63586,40.1151,44.120922
3023,,,,,,,,32.51042,33.71726,35.086506
3024,,,,,,,,46.204926,52.039467,53.658237
3025,,,,,,,,35.109478,55.867714,56.76146
3026,178,4.614518318919953,0.3921568627450981,0.011764705882352941,8,3,2,0.47268486,17.628792,19.910345
3027,198,4.8355612730929405,0.3921568627450981,0.00392156862745098,8,3,2,6.662937,28.089733,31.413206
3028,,,,,,,,17.967796,18.830135,35.221237
3029,,,,,,,,24.126778,37.271183,44.210575
3030,145,4.2144877457245,0.3921568627450981,0.00784313725490196,9,4,2,8.291996,12.965815,19.619593
3031,,,,,,,,49.797363,64.21634,78.01116
3032,,,,,,,,3.4206514,13.031673,15.923811
3033,,,,,,,,46.15173,57.004185,61.414967
3034,157,4.354083934082636,0.3921568627450981,0.011764705882352941,3,1,2,3.4275217,17.40246,19.33457
3035,,,,,,,,55.116196,55.868427,59.39382
3036,,,,,,,,21.943329,26.960955,41.85753
3037,,,,,,,,46.702354,51.74595,54.43335
3038,,,,,,,,36.882027,56.128895,56.777447
3039,,,,,,,,49.07423,52.518555,52.792778
3040,,,,,,,,12.452948,17.946453,24.20305
3041,,,,,,,,18.49518,22.780624,24.100992
3042,,,,,,,,24.950298,30.415174,46.431347
3043,,,,,,,,35.81293,47.083855,48.07915
3044,,,,,,,,15.881352,18.911505,19.823414
3045,,,,,,,,15.876655,29.33101,31.561426
3046,,,,,,,,10.491664,17.029259,21.426723
3047,,,,,,,,37.418762,77.74015,79.25813
3048,,,,,,,,25.070213,41.878006,46.55095
3049,,,,,,,,23.786173,35.890663,41.027103
3050,,,,,,,,37.214424,37.728127,37.889362
3051,,,,,,,,32.998493,39.339355,41.95434
3052,,,,,,,,21.036743,30.342644,38.15442
3053,,,,,,,,24.131174,35.869164,36.4364
3054,,,,,,,,25.516748,27.91026,45.385544
3055,,,,,,,,12.632022,19.259613,22.758137
3056,,,,,,,,12.856462,13.392266,31.24195
3057,,,,,,,,28.765991,52.907875,56.454723
3058,,,,,,,,54.364124,55.969555,61.33482
3059,,,,,,,,44.15188,47.4579,55.77855
3060,,,,,,,,11.544267,12.28356,14.429891
3061,,,,,,,,51.87813,56.41776,66.900055
3062,,,,,,,,12.262659,19.072094,37.42603
3063,,,,,,,,26.363068,26.44889,30.367561
3064,,,,,,,,45.086845,46.584938,49.220314
3065,,,,,,,,11.14377,22.436337,30.254135
3066,,,,,,,,36.97671,40.99505,50.701935
3067,,,,,,,,41.962803,47.0438,48.22789
3068,,,,,,,,25.141548,25.911768,26.180351
3069,,,,,,,,25.641907,31.370056,38.85562
3070,,,,,,,,15.123488,23.937567,25.707346
3071,,,,,,,,30.867472,52.6946,52.837543
3072,,,,,,,,11.44198,14.921942,17.667454
3073,,,,,,,,8.620713,21.34142,22.715117
3074,,,,,,,,24.203283,47.358536,48.367252
3075,,,,,,,,22.89088,50.809757,60.290314
3076,,,,,,,,24.32241,26.65878,27.565338
3077,,,,,,,,31.893179,42.59534,45.613987
3078,,,,,,,,28.393755,29.412472,40.3749
3079,,,,,,,,17.860449,25.966034,36.332703
3080,,,,,,,,15.039041,23.049963,30.445377
3081,,,,,,,,45.019123,66.5669,67.89731
3082,,,,,,,,11.694687,19.612549,30.785412
3083,,,,,,,,40.41553,43.826645,44.033337
3084,,,,,,,,21.15263,29.708015,30.545254
3085,,,,,,,,26.028545,26.832378,43.873013
3086,,,,,,,,26.907158,30.30688,53.941216
3087,,,,,,,,28.36602,50.487915,50.6151
3088,,,,,,,,22.938965,32.73944,33.450798
3089,,,,,,,,22.125067,32.756386,33.508415
3090,,,,,,,,22.811554,28.333763,30.76123
3091,,,,,,,,31.104479,40.8575,42.97197
3092,,,,,,,,11.550017,26.17947,37.859177
3093,,,,,,,,8.325964,17.08072,23.436903
3094,,,,,,,,7.719222,8.41089,9.004469
3095,,,,,,,,4.653022,18.704844,32.25065
3096,,,,,,,,30.834852,32.35193,38.299465
3097,,,,,,,,23.154308,24.953125,25.38522
3098,,,,,,,,18.967468,33.669983,34.579075
3099,,,,,,,,21.359198,26.943335,29.660122
3100,,,,,,,,8.896566,37.656284,42.465317
3101,,,,,,,,38.504715,56.164932,58.94975
3102,,,,,,,,23.899382,31.368599,41.91697
3103,,,,,,,,18.10268,28.66159,29.231764
3104,110,3.2974376360252196,0.3921568627450981,0.00392156862745098,9,5,3,6.468911,7.1432247,19.071064
3105,,,,,,,,15.958963,21.81133,26.17445
3106,,,,,,,,26.67286,44.675583,50.12585
3107,,,,,,,,32.879753,49.010406,51.391052
3108,,,,,,,,12.308474,38.228436,39.069664
3109,,,,,,,,14.816429,24.996256,27.197617
3110,,,,,,,,31.341915,33.406487,45.684204
3111,,,,,,,,31.486149,31.542166,33.701023
3112,,,,,,,,37.298054,41.64234,51.420494
3113,,,,,,,,21.00725,28.163725,30.061146
3114,,,,,,,,21.470854,25.50089,30.541073
3115,,,,,,,,17.719236,17.973347,22.530457
3116,,,,,,,,37.82416,46.085808,54.705166
3117,,,,,,,,34.10593,42.54414,50.103703
3118,,,,,,,,3.085575,32.115562,47.4839
3119,,,,,,,,13.240115,14.823183,18.275034
3120,,,,,,,,17.289831,24.18701,24.308495
3121,,,,,,,,26.99248,32.404484,39.378674
3122,,,,,,,,21.176212,22.008406,25.242897
3123,,,,,,,,15.597045,19.026337,36.7053
3124,,,,,,,,35.434837,49.860912,53.74586
3125,,,,,,,,27.828283,33.986435,42.12633
3126,,,,,,,,10.171593,21.027338,35.7357
3127,,,,,,,,10.436091,10.732286,13.287751
3128,,,,,,,,41.17678,52.694,56.263588
3129,,,,,,,,22.389212,29.365063,31.30381
3130,,,,,,,,17.368355,18.82805,19.195204
3131,,,,,,,,28.746466,42.040554,44.35253
3132,,,,,,,,20.672188,23.55828,29.939285
3133,,,,,,,,47.898815,48.901596,50.007984
3134,,,,,,,,18.88347,19.796854,25.3356
3135,,,,,,,,39.424873,50.845573,51.185482
3136,,,,,,,,0.41480255,2.6448393,9.173337
3137,,,,,,,,68.59873,75.25597,86.332664
3138,,,,,,,,24.535072,30.592722,39.010994
3139,,,,,,,,9.516062,22.187754,22.850414
3140,,,,,,,,19.584812,43.06504,47.20559
3141,,,,,,,,47.779617,53.689564,58.96528
3142,,,,,,,,39.332214,48.9687,49.370415
3143,,,,,,,,59.541824,62.36722,68.03328
3144,,,,,,,,7.140398,21.611643,33.695145
3145,,,,,,,,19.179474,30.361603,40.977024
3146,,,,,,,,16.69054,24.784575,38.521435
3147,,,,,,,,40.36977,44.294415,45.065903
3148,,,,,,,,13.694993,23.124058,29.451214
3149,,,,,,,,12.241395,21.811905,22.815464
3150,,,,,,,,24.260365,25.248842,25.481262
3151,,,,,,,,40.634686,49.039047,67.22633
3152,,,,,,,,14.416674,28.40952,35.541595
3153,,,,,,,,23.675434,33.02021,39.937275
3154,,,,,,,,15.051085,28.593252,34.18258
3155,,,,,,,,22.051104,28.463892,32.778988
3156,,,,,,,,22.946924,47.547123,50.587616
3157,,,,,,,,49.428154,64.30507,65.53961
3158,,,,,,,,16.234274,20.589523,25.921196
3159,,,,,,,,28.868797,70.31311,79.78418
3160,,,,,,,,39.06677,43.371613,45.02227
3161,,,,,,,,19.985065,27.006462,30.510103
3162,,,,,,,,26.16214,45.655193,47.342045
3163,,,,,,,,25.640179,28.595184,29.566639
3164,,,,,,,,19.615562,22.333248,23.728611
3165,,,,,,,,26.24017,31.333391,32.126434
3166,,,,,,,,18.45869,20.238848,26.60141
3167,,,,,,,,21.735773,29.294306,37.885292
3168,,,,,,,,38.21165,41.028816,45.961395
3169,,,,,,,,27.588665,31.776812,35.92569
3170,,,,,,,,25.009031,25.119806,61.739967
3171,,,,,,,,28.09338,48.649075,52.92793
3172,,,,,,,,34.81558,35.09061,48.851982
3173,,,,,,,,26.388874,27.7649,31.777964
3174,,,,,,,,37.256527,47.30029,62.93268
3175,,,,,,,,42.47749,43.318047,46.977585
3176,,,,,,,,33.183407,45.474052,59.209602
3177,,,,,,,,19.972986,25.703146,28.245617
3178,,,,,,,,37.06371,44.90742,50.305504
3179,,,,,,,,27.23487,29.131783,29.773893
3180,,,,,,,,14.715115,39.581184,41.759853
3181,,,,,,,,37.10373,37.372765,61.581223
3182,,,,,,,,22.917894,27.03169,41.41079
3183,,,,,,,,24.0281,43.283226,47.8972
3184,,,,,,,,18.842525,43.843033,44.191425
3185,,,,,,,,37.529076,53.11642,59.28602
3186,,,,,,,,28.529333,41.4837,47.972557
3187,,,,,,,,18.73191,20.76583,20.774738
3188,,,,,,,,21.487371,35.48389,56.89953
3189,,,,,,,,33.409042,42.982544,61.89228
