idx,true_label,pred_label,L0 (before),L0 (after),L2 (before),L2 (after),epsilon
8408,9,7,78,7,6.318586608,2.045104619,"0,3"
8409,9,7,72,25,6.723964842,4.803292476,"0,3"
8416,9,7,80,7,6.691561362,2.64427159,"0,3"
8424,9,7,80,15,6.350197907,3.683716259,"0,3"
8439,9,7,77,10,6.852299053,3.006022406,"0,3"
8440,9,7,74,10,6.251425674,3.067859955,"0,3"
8448,9,7,82,11,6.191564501,2.929361892,"0,3"
8484,9,7,78,9,5.82623427,2.88994066,"0,3"
8492,9,7,75,10,6.332973947,3.129256962,"0,3"
8503,9,7,78,18,5.970269801,3.916942369,"0,3"
8514,9,7,72,22,7.112976375,4.515728419,"0,3"
8525,9,7,79,9,7.07033484,2.935120563,"0,3"
8547,9,7,79,20,6.888280783,3.996994257,"0,3"
8555,9,7,78,8,6.70483652,2.818751404,"0,3"
8558,9,7,78,4,6.860671956,1.984445473,"0,3"
8563,9,7,75,14,6.708738069,3.523838737,"0,3"
8581,9,7,78,12,6.735041523,3.28128687,"0,3"
8592,9,7,76,6,5.882107184,2.270981035,"0,3"
8601,9,7,64,14,6.834350221,3.72616093,"0,3"
8626,9,7,76,7,6.392948345,2.505418964,"0,3"
8630,9,7,76,12,6.729495178,3.051537325,"0,3"
8641,9,7,70,22,6.880210828,4.558318758,"0,3"
8654,9,7,75,15,6.078633773,3.15496472,"0,3"
8669,9,7,78,20,6.94653388,4.274599747,"0,3"
8671,9,7,70,10,6.945474464,3.157332811,"0,3"
8745,9,7,76,6,6.535607965,2.31172396,"0,3"
8750,9,7,83,15,7.203323809,3.741443654,"0,3"
8751,9,7,77,6,6.844484389,2.443108929,"0,3"
8776,9,7,80,14,6.724862487,3.468675667,"0,3"
8802,9,7,77,11,7.176603449,3.246902525,"0,3"
8837,9,7,69,10,6.827762942,3.154915975,"0,3"
8847,9,7,76,2,6.746880749,1.381338802,"0,3"
8851,9,7,74,11,6.756101376,3.192438683,"0,3"
8899,9,7,76,7,6.975482962,2.629644972,"0,3"
8902,9,7,79,9,6.1045851,2.703889576,"0,3"
8953,9,7,80,6,6.560885106,2.262347469,"0,3"
8998,9,7,88,13,6.249022992,3.317065262,"0,3"
8999,9,7,77,12,6.522076784,3.377818501,"0,3"
9002,9,7,71,15,6.162208245,3.741127142,"0,3"
9041,9,7,74,9,6.618231202,2.794587508,"0,3"
9051,9,7,79,15,6.731387114,3.632462886,"0,3"
9061,9,7,77,18,6.869113012,3.999636662,"0,3"
9066,9,7,83,9,5.799481609,2.554025251,"0,3"
9070,9,7,79,13,6.486228276,3.402640493,"0,3"
9081,9,7,78,8,5.945407152,2.542235316,"0,3"
9114,9,7,80,10,6.200682082,2.873292415,"0,3"
9119,9,7,84,13,6.334503625,2.973490461,"0,3"
9122,9,7,79,7,6.12999508,2.304798331,"0,3"
9127,9,7,79,8,6.186688094,2.357205287,"0,3"
9132,9,7,76,7,6.799821333,2.59912445,"0,3"
9176,9,7,73,12,6.729223225,3.29053026,"0,3"
9238,9,7,78,10,6.289977259,3.011404697,"0,3"
9247,9,7,80,18,6.326540399,3.889842251,"0,3"
9265,9,7,79,8,6.226602649,2.676464124,"0,3"
9290,9,7,79,19,6.289324423,4.119700702,"0,3"
9304,9,7,81,2,6.189772169,1.414213562,"0,3"
9372,9,7,80,16,5.84149207,3.585579216,"0,3"
9390,9,7,81,23,6.741980584,4.421044706,"0,3"
9407,9,7,78,16,7.003352852,3.790678382,"0,3"
9425,9,7,76,8,7.265116286,2.821510716,"0,3"
9447,9,7,75,16,7.177236646,3.737933811,"0,3"
9503,9,7,85,13,6.321653773,3.258401143,"0,3"
9555,9,7,83,7,6.520289217,2.2389856,"0,3"
9614,9,7,79,17,6.918056099,3.645264159,"0,3"
9630,9,7,75,16,6.413860664,3.443574942,"0,3"
9633,9,7,89,22,6.931873682,4.065944308,"0,3"
9654,9,7,76,22,6.801353417,4.439371576,"0,3"
9673,9,7,83,23,6.835740707,4.211162187,"0,3"
9683,9,7,83,7,6.578897444,2.44885869,"0,3"
9708,9,7,79,9,6.263080276,2.960563555,"0,3"
9713,9,7,81,15,6.21451093,3.526048506,"0,3"
9728,9,7,69,13,6.359424192,3.43190136,"0,3"
9731,9,7,83,8,6.005837222,2.715382584,"0,3"
9751,9,7,75,6,6.591959732,2.248905924,"0,3"
9754,9,7,78,9,6.113345647,2.888647256,"0,3"
9758,9,7,80,14,6.628335015,3.221226695,"0,3"
9771,9,7,74,7,6.932582472,2.427758224,"0,3"
9784,9,7,77,15,7.001399322,3.339707861,"0,3"
9791,9,7,74,11,6.808677775,3.018408216,"0,3"
9817,9,7,73,14,6.641495734,3.610702192,"0,3"
9825,9,7,74,7,6.906498063,2.469623216,"0,3"
9827,9,7,74,15,6.657211288,3.679480598,"0,3"
9835,9,7,74,25,6.956203961,4.924262992,"0,3"
9870,9,7,77,10,6.410613316,2.843683518,"0,3"
9893,9,7,77,8,6.804723917,2.725044399,"0,3"
9933,9,7,75,7,6.772853292,2.601729529,"0,3"
9938,9,7,78,17,6.718950688,3.431576465,"0,3"
9950,9,7,75,13,6.704346803,3.419868671,"0,3"
9969,9,7,72,6,6.352578058,2.310918869,"0,3"
9998,9,7,75,11,6.383662105,2.947595609,"0,3"
10003,9,7,78,5,5.942365765,1.993264321,"0,3"
10023,9,7,78,9,6.466776061,2.977960825,"0,3"
10043,9,7,78,13,6.958776844,3.426964115,"0,3"
10047,9,7,77,7,6.175789567,2.639833276,"0,3"
10055,9,7,75,4,6.714445857,1.982472214,"0,3"
10059,9,7,74,7,6.624857365,2.540271565,"0,3"
10088,9,7,76,8,6.749427475,2.748048834,"0,3"
10094,9,7,80,11,5.917019419,2.84814974,"0,3"
10105,9,7,76,9,6.751506304,2.834681137,"0,3"
10109,9,7,74,3,6.718830522,1.729789652,"0,3"
10112,9,7,83,13,5.760844378,3.290453144,"0,3"
10132,9,7,79,14,6.093513231,3.616090318,"0,3"
10142,9,7,76,7,6.540104299,2.415110066,"0,3"
10143,9,7,76,6,6.956742267,2.367702066,"0,3"
10193,9,7,73,3,6.608798441,1.723006233,"0,3"
4,9,7,77,12,5.609418399,3.383952449,"0,4"
19,9,7,81,12,6.442966594,3.382836567,"0,4"
22,9,7,78,8,6.647449812,2.658832205,"0,4"
33,9,7,78,10,6.389704811,2.83349277,"0,4"
43,9,7,76,12,6.605008992,3.248595355,"0,4"
45,9,7,80,12,6.551809902,3.384770378,"0,4"
54,9,7,79,13,6.562250343,2.967122161,"0,4"
57,9,7,74,11,6.60174036,3.261748057,"0,4"
87,9,7,78,9,6.718156408,2.88721745,"0,4"
110,9,7,79,20,7.087368211,4.353061295,"0,4"
116,9,7,80,14,5.917472938,3.233259015,"0,4"
133,9,7,74,8,6.416972161,2.515410405,"0,4"
153,9,7,75,13,6.810562392,3.369296197,"0,4"
154,9,7,83,18,6.333408608,3.887898594,"0,4"
162,9,7,79,11,6.370277725,3.066924918,"0,4"
167,9,7,77,14,6.506111639,3.487260277,"0,4"
172,9,7,80,1,6.216776053,0.992156863,"0,4"
176,9,7,76,7,5.752816872,2.629644972,"0,4"
183,9,7,71,13,6.49959748,3.577994601,"0,4"
195,9,7,74,11,6.51387541,3.131114088,"0,4"
227,9,7,74,10,6.725884628,2.97489431,"0,4"
247,9,7,76,8,6.833171011,2.825663681,"0,4"
267,9,7,77,14,6.284138445,3.530912535,"0,4"
280,9,7,75,12,6.614623856,3.39125002,"0,4"
285,9,7,76,10,6.989569864,2.970621238,"0,4"
304,9,7,80,5,6.030680243,1.800358801,"0,4"
313,9,7,73,7,6.907699263,2.618122157,"0,4"
319,9,7,78,9,6.775739794,2.672010217,"0,4"
344,9,7,77,11,6.284461471,2.963631925,"0,4"
346,9,7,79,27,6.642500606,4.768056596,"0,4"
350,9,7,76,8,6.229350972,2.81875686,"0,4"
362,9,7,77,8,6.105949097,2.75402191,"0,4"
364,9,7,75,7,6.668344656,2.451730081,"0,4"
374,9,7,81,15,6.341060059,3.472909382,"0,4"
383,9,7,79,11,6.613864714,2.87966261,"0,4"
389,9,7,80,10,6.770907075,2.813514373,"0,4"
409,9,7,78,17,6.811404598,3.701304362,"0,4"
419,9,7,78,7,6.703792817,2.541566782,"0,4"
423,9,7,74,10,6.879577117,2.970056899,"0,4"
428,9,7,80,27,6.234136037,4.353170812,"0,4"
441,9,7,76,8,6.564897975,2.649959195,"0,4"
460,9,7,76,10,6.474260396,2.904291592,"0,4"
471,9,7,78,16,6.762770965,3.486995669,"0,4"
482,9,7,76,9,6.734791487,2.799217225,"0,4"
487,9,7,76,9,7.072707479,2.718374121,"0,4"
501,9,7,75,6,6.583475171,2.132936814,"0,4"
520,9,7,82,9,6.44011362,2.579435427,"0,4"
525,9,7,75,18,6.962578062,4.08779092,"0,4"
529,9,7,76,10,6.962326258,3.070553176,"0,4"
550,9,7,78,7,6.132236249,2.610943167,"0,4"
566,9,7,77,8,6.40326714,2.436556775,"0,4"
580,9,7,78,8,6.176785551,2.820150484,"0,4"
583,9,7,77,18,6.674582382,4.027284874,"0,4"
589,9,7,74,20,6.708467567,4.323459606,"0,4"
595,9,7,72,9,6.626626007,2.773452996,"0,4"
600,9,7,73,5,6.607265932,2.210387556,"0,4"
621,9,7,75,26,6.980028631,4.694532064,"0,4"
631,9,7,74,24,6.722806301,4.65604162,"0,4"
641,9,7,73,7,6.978465255,2.531651235,"0,4"
707,9,7,75,6,6.774045272,2.397538145,"0,4"
727,9,7,77,9,6.632851959,2.921100107,"0,4"
741,9,7,78,12,6.708771308,3.349967722,"0,4"
744,9,7,78,12,5.814871758,3.160107941,"0,4"
755,9,7,79,10,6.870816542,2.946591094,"0,4"
782,9,7,77,13,6.748722237,3.388015153,"0,4"
788,9,7,76,21,6.492913358,4.28451967,"0,4"
793,9,7,78,10,6.420060592,3.093033931,"0,4"
800,9,7,75,10,6.21823168,3.032805384,"0,4"
806,9,7,78,10,6.143437342,2.932001375,"0,4"
812,9,7,79,9,5.677266699,2.862006351,"0,4"
822,9,7,80,4,6.510494884,1.996089988,"0,4"
827,9,7,77,21,6.841448188,4.386193431,"0,4"
864,9,7,82,9,6.878716429,2.675829127,"0,4"
900,9,7,77,16,6.471983213,3.740709882,"0,4"
902,9,7,81,7,6.965920226,2.549752534,"0,4"
932,9,7,80,20,6.686733352,4.417448191,"0,4"
980,9,7,75,6,6.104248777,2.447891387,"0,4"
1027,9,7,76,8,6.793517502,2.653833017,"0,4"
1036,9,7,75,10,6.712702643,3.043311598,"0,4"
1038,9,7,84,22,6.696328477,4.259608854,"0,4"
1056,9,7,73,11,5.482929365,3.011118701,"0,4"
1061,9,7,74,15,6.660651265,3.534684515,"0,4"
1066,9,7,73,11,6.860252769,3.204617487,"0,4"
1112,9,7,80,11,6.562659273,3.080369067,"0,4"
1122,9,7,75,8,6.279436791,2.689138305,"0,4"
1138,9,7,75,6,6.304403055,2.447891387,"0,4"
1142,9,7,78,25,6.191742091,4.544438193,"0,4"
1161,9,7,78,8,6.592190689,2.592242887,"0,4"
1169,9,7,82,10,6.337947691,2.898291268,"0,4"
1173,9,7,76,7,6.530784758,2.411605287,"0,4"
1177,9,7,78,9,6.512690123,2.816751123,"0,4"
1235,9,7,78,10,6.876803528,3.000087145,"0,4"
1250,9,7,78,10,6.651567677,3.038512253,"0,4"
1256,9,7,76,8,5.936815846,2.767435726,"0,4"
1284,9,7,75,5,6.841420089,2.232564553,"0,4"
1286,9,7,76,6,5.565906543,2.44469783,"0,4"
1292,9,7,79,6,6.830440494,2.215419036,"0,4"
1305,9,7,80,9,6.104431427,2.940635244,"0,4"
1307,9,7,79,11,6.866528929,3.213985681,"0,4"
1316,9,7,75,4,6.926587083,1.854723699,"0,4"
1355,9,7,78,9,6.727458696,2.708197362,"0,4"
1360,9,7,80,17,6.649746695,3.94500838,"0,4"
1370,9,7,80,12,6.326116206,3.348925471,"0,4"
1383,9,7,79,10,6.666444056,3.115167345,"0,4"
1396,9,7,77,6,5.602256919,2.443108929,"0,4"
1401,9,7,82,19,6.286276956,4.034495624,"0,4"
1410,9,7,78,20,7.184933401,4.403287717,"0,4"
1421,9,7,72,6,6.683106604,2.419270959,"0,4"
1426,9,7,74,5,5.264490812,2.236067977,"0,4"
1441,9,7,76,9,6.574093131,2.833093823,"0,4"
1455,9,7,78,7,6.527374115,2.373317004,"0,4"
1459,9,7,77,14,6.875095889,3.468101469,"0,4"
1465,9,7,78,14,6.826240165,3.617053461,"0,4"
1500,9,7,74,12,6.11300729,3.082584934,"0,4"
1507,9,7,78,7,6.892877267,2.623796112,"0,4"
1552,9,7,77,15,6.41257775,3.364776726,"0,4"
1555,9,7,74,9,6.689253548,2.729532902,"0,4"
1569,9,7,71,9,7.055908984,2.923252574,"0,4"
1585,9,7,73,9,6.67373904,2.667084742,"0,4"
1591,9,7,78,8,6.768396833,2.715779003,"0,4"
1610,9,7,77,9,6.871171298,2.854775369,"0,4"
1612,9,7,77,10,6.22988173,3.069092867,"0,4"
1623,9,7,77,11,6.633236829,3.115638766,"0,4"
1643,9,7,76,7,6.718168999,2.605140867,"0,4"
1659,9,7,77,11,6.75606837,3.187591281,"0,4"
1684,9,7,75,16,6.261813134,3.640191722,"0,4"
1695,9,7,80,13,6.41974439,3.366426271,"0,4"
1720,9,7,80,9,6.308262159,2.945912527,"0,4"
1728,9,7,77,9,6.758090542,2.95231095,"0,4"
1732,9,7,83,6,6.552880158,2.232082316,"0,4"
1733,9,7,79,17,5.953451372,3.925719372,"0,4"
1736,9,7,75,7,5.903531808,2.510851497,"0,4"
1740,9,7,82,7,6.61207754,2.630975102,"0,4"
1743,9,7,77,17,6.118022864,3.779706634,"0,4"
1748,9,7,81,12,6.497909048,3.078231541,"0,4"
1751,9,7,80,14,6.5437492,3.531226113,"0,4"
1794,9,7,82,20,6.096080639,3.951987902,"0,4"
1811,9,7,76,15,6.564798416,3.698991415,"0,4"
1850,9,7,79,6,5.536199422,2.24198517,"0,4"
1855,9,7,81,16,6.302673313,3.522304391,"0,4"
1875,9,7,80,4,7.201062547,1.9350269,"0,4"
1878,9,7,78,11,6.004721966,3.121704106,"0,4"
1882,9,7,76,14,6.354443057,3.209482298,"0,4"
1895,9,7,76,17,6.809890584,3.946228349,"0,4"
1903,9,7,74,13,6.189401963,3.325684419,"0,4"
1905,9,7,79,8,6.231625509,2.828427125,"0,4"
1937,9,7,75,20,6.45727686,4.064561635,"0,4"
1939,9,7,77,12,6.5650315,3.399586107,"0,4"
1949,9,7,78,10,5.86871884,2.96980576,"0,4"
1950,9,7,79,7,6.380487363,2.234798707,"0,4"
1960,9,7,79,9,6.438462137,2.50373961,"0,4"
1962,9,7,76,12,6.889438283,3.300821843,"0,4"
1968,9,7,81,2,6.103428676,1.411443319,"0,4"
1984,9,7,84,27,6.729495178,4.427120987,"0,4"
2006,9,7,76,8,6.614422744,2.794515967,"0,4"
2033,9,7,80,12,6.27320207,3.192185769,"0,4"
2041,9,7,79,8,6.019234835,2.795586129,"0,4"
2060,9,7,82,22,6.910988971,4.359959013,"0,4"
2099,9,7,77,12,6.303454073,3.433019213,"0,4"
2119,9,7,72,8,6.789963645,2.607501083,"0,4"
2140,9,7,75,11,6.621392985,2.953730072,"0,4"
2141,9,7,71,18,6.130480506,4.017552798,"0,4"
2199,9,7,77,11,5.880445442,3.149327263,"0,4"
2216,9,7,79,7,6.052292946,2.427884912,"0,4"
2219,9,7,77,6,6.424884341,2.392285435,"0,4"
2221,9,7,75,7,6.132729021,2.620781702,"0,4"
2247,9,7,79,8,7.039281228,2.765587399,"0,4"
2274,9,7,82,17,6.480032324,3.670850083,"0,4"
2299,9,7,81,12,6.224978518,3.252690011,"0,4"
2331,9,7,80,11,6.5409202,2.975178619,"0,4"
2351,9,7,74,13,7.026443161,3.421682677,"0,4"
2364,9,7,79,7,6.325375927,2.58879376,"0,4"
2370,9,7,78,12,6.337472089,3.154745362,"0,4"
2371,9,7,80,24,6.614470407,4.502980345,"0,4"
2385,9,7,77,9,6.787549948,2.936390878,"0,4"
2398,9,7,78,8,6.174871875,2.811876827,"0,4"
2434,9,7,72,9,5.850826629,2.959932354,"0,4"
2438,9,7,75,8,6.095655546,2.817406215,"0,4"
2453,9,7,79,10,6.697940487,2.91121471,"0,4"
2465,9,7,76,27,6.626367239,4.812790533,"0,4"
2471,9,7,79,10,6.830567702,3.15116768,"0,4"
2501,9,7,79,12,6.893466252,3.338199447,"0,4"
2509,9,7,74,7,6.838465735,2.631045244,"0,4"
2514,9,7,77,10,6.519513194,2.94903786,"0,4"
2562,9,7,77,14,5.700100838,3.245971685,"0,4"
2595,9,7,84,16,6.526828671,3.723479333,"0,4"
2600,9,7,78,8,6.480120133,2.682129334,"0,4"
2613,9,7,75,21,6.959237608,4.308888554,"0,4"
2643,9,7,76,12,6.450523853,3.329418693,"0,4"
2649,9,7,76,19,6.712226102,4.282735385,"0,4"
2677,9,7,76,14,6.916067358,3.45163541,"0,4"
2696,9,7,83,14,7.161135442,3.59396307,"0,4"
2703,9,7,80,12,6.805856085,3.340340962,"0,4"
2712,9,7,80,7,5.835373181,2.477875962,"0,4"
2722,9,7,80,32,5.809749326,4.510214815,"0,4"
2764,9,7,75,2,6.087805548,1.341434444,"0,4"
2795,9,7,78,13,6.712958083,3.509604551,"0,4"
2797,9,7,77,10,6.700344004,2.862266949,"0,4"
2821,9,7,80,12,6.495022197,3.39893237,"0,4"
2860,9,7,76,6,6.614423906,2.422847166,"0,4"
2953,9,7,76,15,6.708952399,3.830864759,"0,4"
2956,9,7,80,14,6.517630542,3.34751539,"0,4"
2973,9,7,76,11,6.612413617,3.233049727,"0,4"
2989,9,7,77,11,6.674497131,3.164735039,"0,4"
2997,9,7,76,17,6.850094783,3.944665318,"0,4"
3000,9,7,80,26,6.893859997,4.704691026,"0,4"
3020,9,7,79,9,6.077826662,2.868557087,"0,4"
3022,9,7,79,18,6.034384367,3.877326911,"0,4"
3044,9,7,78,8,6.271462495,2.604659711,"0,4"
3055,9,7,75,7,6.885439228,2.609873896,"0,4"
3063,9,7,79,16,6.832393386,3.877023476,"0,4"
3069,9,7,76,12,6.813665397,3.242530232,"0,4"
3076,9,7,80,13,6.99476599,3.51088383,"0,4"
3083,9,7,77,9,6.967261278,2.867420303,"0,4"
3084,9,7,78,11,6.151056335,3.27397436,"0,4"
3095,9,7,79,11,6.639477428,3.16761535,"0,4"
3099,9,7,73,15,6.72361833,3.691087805,"0,4"
3104,9,7,80,5,5.829262379,1.969685678,"0,4"
3121,9,7,77,7,6.682976589,2.522059538,"0,4"
3146,9,7,74,4,6.947045265,2,"0,4"
3169,9,7,79,12,6.804660637,3.096532272,"0,4"
3173,9,7,77,8,6.492734531,2.620059841,"0,4"
3186,9,7,80,16,6.892165509,3.905681545,"0,4"
3190,9,7,79,13,6.029799127,3.302873517,"0,4"
3193,9,7,81,11,6.773964678,2.877346593,"0,4"
3202,9,7,84,8,5.902519679,2.552414029,"0,4"
3227,9,7,76,11,7.050982573,3.180633921,"0,4"
3232,9,7,78,8,6.175457122,2.670078555,"0,4"
3256,9,7,80,21,6.78439193,4.080276732,"0,4"
3257,9,7,76,22,7.049665083,4.497858006,"0,4"
3263,9,7,75,9,6.647890514,2.958895645,"0,4"
3265,9,7,78,7,6.596623978,2.396386489,"0,4"
3277,9,7,77,8,6.89552619,2.692793007,"0,4"
3284,9,7,85,8,6.549167546,2.769313363,"0,4"
3292,9,7,78,19,6.562729573,3.900324812,"0,4"
3303,9,7,78,19,6.735119157,4.234631393,"0,4"
3310,9,7,80,10,5.53762705,2.462898084,"0,4"
3311,9,7,76,26,6.864339311,4.917040335,"0,4"
3316,9,7,76,9,5.964348779,2.989585923,"0,4"
3322,9,7,77,15,6.618438006,3.49544879,"0,4"
3359,9,7,76,12,6.87727202,3.347389051,"0,4"
3371,9,7,78,20,7.036317061,4.388130157,"0,4"
3389,9,7,75,9,6.735692256,2.912344961,"0,4"
3398,9,7,79,9,5.753694966,2.980712057,"0,4"
3447,9,7,76,11,6.365394475,3.035114247,"0,4"
3465,9,7,74,11,6.70536519,2.946716351,"0,4"
3481,9,7,76,12,6.769528261,3.17526484,"0,4"
3483,9,7,74,7,6.931307929,2.518798222,"0,4"
3511,9,7,76,14,6.880175065,3.441321152,"0,4"
3519,9,7,80,15,6.34393455,3.668268498,"0,4"
3533,9,7,76,15,6.799352028,3.74672996,"0,4"
3588,9,7,82,16,6.122137618,3.288117785,"0,4"
3598,9,7,77,14,6.596083094,3.416935455,"0,4"
3621,9,7,76,17,6.713171133,4.052642827,"0,4"
3636,9,7,81,24,6.531897307,4.280467156,"0,4"
3649,9,7,75,12,5.70145236,3.219755914,"0,4"
3663,9,7,78,10,6.144795218,2.83890151,"0,4"
3678,9,7,76,12,6.098194311,3.089705843,"0,4"
3696,9,7,80,1,5.688098423,1,"0,4"
3745,9,7,74,8,6.418621985,2.558059386,"0,4"
3746,9,7,79,10,6.284115197,2.929044259,"0,4"
3770,9,7,79,6,6.604683017,2.449489743,"0,4"
3785,9,7,79,8,6.209622823,2.656841762,"0,4"
3787,9,7,75,10,6.615845506,2.984045748,"0,4"
3796,9,7,81,18,6.06946334,3.65228805,"0,4"
3827,9,7,79,12,6.874170881,3.107887054,"0,4"
3834,9,7,79,7,5.668604052,2.603564233,"0,4"
3847,9,7,74,8,6.570979971,2.820134124,"0,4"
3852,9,7,79,9,6.108745409,2.811603354,"0,4"
3867,9,7,78,12,6.513734934,3.315140665,"0,4"
3912,9,7,73,12,6.63636018,3.279725798,"0,4"
3913,9,7,78,25,6.665173997,4.591259268,"0,4"
3925,9,7,78,9,6.66468598,2.659676536,"0,4"
3927,9,7,75,11,6.389609742,3.077666946,"0,4"
3935,9,7,82,24,6.89934108,4.38639503,"0,4"
3967,9,7,79,27,6.883084705,4.885899964,"0,4"
3977,9,7,77,16,6.816814365,3.586190353,"0,4"
3982,9,7,74,12,5.7141467,3.138602652,"0,4"
3987,9,7,75,13,6.778714679,3.49837772,"0,4"
3991,9,7,76,11,6.727084931,3.236273173,"0,4"
3998,9,7,83,23,7.350606688,4.234802077,"0,4"
4019,9,7,79,18,6.663379813,3.79360639,"0,4"
4025,9,7,78,16,6.867959923,3.652349104,"0,4"
4026,9,7,78,11,6.597904902,3.036785872,"0,4"
4045,9,7,78,12,6.714066786,3.35708722,"0,4"
4060,9,7,76,18,6.310450984,3.756250718,"0,4"
4065,9,7,78,24,6.581281344,4.443725624,"0,4"
4085,9,7,78,10,6.596839619,2.9701268,"0,4"
4091,9,7,78,8,6.834092568,2.771186952,"0,4"
4092,9,7,78,8,6.439006708,2.782332905,"0,4"
4093,9,7,82,18,6.757480654,4.102701167,"0,4"
4095,9,7,78,18,6.347568534,4.061840311,"0,4"
4117,9,7,78,9,6.657550861,2.815962082,"0,4"
4118,9,7,78,8,6.079778472,2.309793935,"0,4"
4122,9,7,76,1,6.687623347,0.996078431,"0,4"
4124,9,7,84,29,6.433300763,4.774196954,"0,4"
4127,9,7,70,14,6.298538549,3.722006627,"0,4"
4158,9,7,81,10,6.63724882,2.778818106,"0,4"
4161,9,7,77,13,6.546379649,3.396264089,"0,4"
4206,9,7,83,13,5.732909509,3.328559442,"0,4"
4209,9,7,74,7,6.390673472,2.64279104,"0,4"
4219,9,7,78,10,6.474427857,2.98354838,"0,4"
4222,9,7,76,8,5.918440935,2.73221346,"0,4"
4229,9,7,79,22,6.745329453,4.485558012,"0,4"
4244,9,7,79,10,6.892639651,2.891555271,"0,4"
4277,9,7,79,8,6.799994346,2.80647902,"0,4"
4306,9,7,72,10,6.493445073,3.01640013,"0,4"
4307,9,7,78,20,6.710748149,4.288333467,"0,4"
4329,9,7,79,17,7.055818532,3.866883421,"0,4"
4345,9,7,78,8,6.639216844,2.809305129,"0,4"
4350,9,7,81,15,6.944320768,3.389691953,"0,4"
4377,9,7,80,19,7.235355757,4.200205044,"0,4"
4378,9,7,78,6,6.731993654,2.340466934,"0,4"
4399,9,7,79,18,6.82047599,4.054733186,"0,4"
4425,9,7,77,24,6.76825596,4.731602913,"0,4"
4447,9,7,76,15,6.640623873,3.662810177,"0,4"
4456,9,7,76,11,6.844746145,3.238294509,"0,4"
4503,9,7,79,26,6.127938804,4.555769164,"0,4"
4523,9,7,74,13,6.599860192,3.175100164,"0,4"
4544,9,7,80,18,7.161455416,3.980747594,"0,4"
4555,9,7,78,11,6.155916001,3.014418765,"0,4"
4589,9,7,79,18,6.087864912,3.925488237,"0,4"
4627,9,7,73,15,6.419975555,3.805693947,"0,4"
4630,9,7,83,19,5.915347986,3.946074412,"0,4"
4663,9,7,78,2,6.09088162,1.414213562,"0,4"
4667,9,7,76,11,6.500388892,3.193979823,"0,4"
4671,9,7,78,18,6.826578088,4.087623502,"0,4"
4689,9,7,84,20,6.426325136,3.988919678,"0,4"
4690,9,7,82,4,6.728863271,1.998042102,"0,4"
4720,9,7,81,5,6.028479124,1.985874764,"0,4"
4754,9,7,79,6,6.548667362,2.403675258,"0,4"
4811,9,7,84,7,6.99399094,2.540298808,"0,4"
4816,9,7,78,6,6.823165417,2.449489743,"0,4"
4826,9,7,79,5,5.909321187,2.225589529,"0,4"
4830,9,7,79,22,6.224770994,3.905535854,"0,4"
4894,9,7,75,13,6.089400602,3.190998007,"0,4"
4902,9,7,75,8,6.427208121,2.453175488,"0,4"
4912,9,7,79,12,5.592334238,3.260995949,"0,4"
4916,9,7,74,8,6.319575904,2.682378741,"0,4"
4932,9,7,76,8,6.820271929,2.614633648,"0,4"
4936,9,7,74,13,5.67813481,3.36521775,"0,4"
4949,9,7,78,14,7.035318163,3.369389765,"0,4"
4975,9,7,74,11,6.468365631,3.214971226,"0,4"
4983,9,7,79,11,6.852257533,3.016550528,"0,4"
4989,9,7,79,15,7.089383738,3.847050828,"0,4"
5024,9,7,85,10,6.60542808,2.793990365,"0,4"
5142,9,7,77,7,6.394782331,2.517283585,"0,4"
5165,9,7,78,14,6.676190429,3.443909869,"0,4"
5172,9,7,80,9,5.710144625,2.990879382,"0,4"
5201,9,7,75,14,6.660550828,3.445403247,"0,4"
5208,9,7,77,8,6.552698274,2.624555033,"0,4"
5209,9,7,75,7,6.627246777,2.491072873,"0,4"
5212,9,7,78,7,6.935859268,2.476407712,"0,4"
5219,9,7,75,8,6.695889814,2.703263865,"0,4"
5224,9,7,82,5,6.161055148,2.215179536,"0,4"
5229,9,7,77,11,6.733047832,3.161903174,"0,4"
5233,9,7,78,10,6.93668072,2.975574021,"0,4"
5276,9,7,81,11,5.71439968,3.110488761,"0,4"
5339,9,7,76,6,6.983332714,2.44469783,"0,4"
5341,9,7,78,9,6.704903036,2.944173636,"0,4"
5350,9,7,80,7,7.292867276,2.602237821,"0,4"
5371,9,7,82,9,5.99236346,2.974299759,"0,4"
5390,9,7,81,3,6.782649688,1.694435337,"0,4"
5391,9,7,75,13,6.865012511,3.494980198,"0,4"
5404,9,7,76,10,5.782928382,2.957453002,"0,4"
5411,9,7,79,14,6.744960099,3.470548355,"0,4"
5426,9,7,78,13,6.080068091,3.291915697,"0,4"
5454,9,7,77,7,6.949143539,2.512036385,"0,4"
5457,9,7,80,10,6.470733213,3.136874977,"0,4"
5459,9,7,74,9,6.466979386,2.901828296,"0,4"
5501,9,7,79,9,6.502198487,2.749386007,"0,4"
5503,9,7,73,8,6.930065329,2.749732782,"0,4"
5518,9,7,79,6,5.757100492,2.263180031,"0,4"
5522,9,7,83,32,6.956804164,5.070513928,"0,4"
5523,9,7,75,11,6.645039892,3.288905774,"0,4"
5538,9,7,82,11,6.155759861,3.077064765,"0,4"
5539,9,7,78,7,6.830607102,2.531563153,"0,4"
5544,9,7,77,6,5.922172414,2.320747072,"0,4"
5558,9,7,77,11,6.944811278,3.238406109,"0,4"
