seed_index,true_label,original_prediction,modified_prediction,is_valid,diff_pixels,l0_distance,l1_distance,l2_distance,linf_distance
37111,8,8,3,True,341,341,55.121568627451,3.21100089076477,0.196078431372549
1116,0,0,5,True,489,489,71.8352941176471,3.38831699247908,0.196078431372549
49100,6,6,5,True,481,481,70.5294117647059,3.36158500540418,0.196078431372549
55105,4,4,2,True,486,486,86.1019607843137,4.0393565557008,0.196078431372549
19109,7,7,5,True,233,233,41.878431372549,2.81833127173638,0.196078431372549
43118,6,6,0,True,432,432,77.4666666666667,3.87803681650561,0.196078431372549
25115,8,8,5,True,327,327,41.8313725490196,2.73075524744589,0.196078431372549
55112,6,6,3,True,462,462,86.6431372549019,4.10222321359012,0.196078431372549
43127,2,2,0,True,513,513,65.0156862745098,3.17251023995301,0.196078431372549
37129,3,3,0,True,368,368,58.6274509803922,3.18362786006834,0.196078431372549
25126,8,8,7,True,458,458,69.843137254902,3.43344923153505,0.196078431372549
19126,4,4,2,True,450,450,79.4,3.90832862995662,0.196078431372549
31135,7,7,5,True,364,364,60.4862745098039,3.38203408556744,0.196078431372549
1141,4,4,2,True,246,246,33.4823529411765,2.48511756343916,0.196078431372549
25137,6,6,0,True,415,415,72.4627450980392,3.7323816549419,0.196078431372549
25138,4,4,2,True,262,262,39.8392156862745,2.73153793680268,0.196078431372549
31151,8,8,5,True,449,449,84.3058823529412,4.05578175307848,0.196078431372549
1158,8,8,6,True,583,583,106.717647058824,4.52615790092419,0.196078431372549
1161,2,2,3,True,473,473,57.8549019607843,3.1112772515643,0.196078431372549
49146,7,7,5,True,288,288,41.7843137254902,2.69975150863582,0.196078431372549
55155,7,7,5,True,235,235,34.2549019607843,2.4480547244438,0.196078431372549
25162,8,8,5,True,269,269,50.2,3.12350664048911,0.196078431372549
19164,4,4,2,True,289,289,43.6666666666667,2.89833636938701,0.196078431372549
31176,8,8,5,True,447,447,72.3411764705882,3.72503402779975,0.196078431372549
37176,8,8,5,True,568,568,102.964705882353,4.4512930701264,0.196078431372549
19174,4,4,6,True,465,465,77.7803921568628,3.83648884715648,0.196078431372549
13176,8,8,5,True,398,398,66.8862745098039,3.56782149916499,0.196078431372549
19182,4,4,6,True,473,473,66.8274509803922,3.2604842279943,0.196078431372549
13182,0,0,3,True,452,452,63.5607843137255,3.284411470597,0.196078431372549
55187,8,8,0,True,360,360,62.9882352941177,3.4752887189589,0.196078431372549
1199,3,3,6,True,396,396,66.4666666666667,3.51965754511851,0.196078431372549
13190,7,7,5,True,235,235,24.5882352941176,1.92098430491529,0.196078431372549
31200,8,8,5,True,317,317,55.9725490196078,3.25618448627976,0.196078431372549
31207,1,1,0,True,511,511,70.3490196078431,3.32251300323573,0.196078431372549
31208,0,0,3,True,475,475,85.5019607843137,4.07028409457306,0.196078431372549
19206,4,4,2,True,477,477,83.9647058823529,3.95071326883696,0.196078431372549
37214,6,6,2,True,482,482,88.0196078431372,4.10536918343001,0.196078431372549
19208,4,4,2,True,462,462,83.6392156862745,4.02310894871438,0.196078431372549
25215,4,4,2,True,484,484,89.7411764705882,4.17335242154893,0.196078431372549
1228,8,8,5,True,428,428,72.4980392156863,3.7329152014982,0.196078431372549
7212,0,0,3,True,374,374,70.3058823529412,3.69477534630583,0.196078431372549
37237,6,6,5,True,457,457,45.9098039215686,2.45596356172727,0.196078431372549
13234,4,4,6,True,496,496,91.4627450980392,4.20661129932471,0.196078431372549
55234,4,4,2,True,274,274,38.5411764705882,2.71703300648404,0.196078431372549
19250,4,4,2,True,476,476,86.2980392156863,4.06498159351705,0.196078431372549
1282,8,8,2,True,413,413,72.9607843137255,3.75902144374475,0.196078431372549
37287,8,8,5,True,648,648,119.019607843137,4.75794727626705,0.196078431372549
7265,4,4,6,True,395,395,57.5725490196078,3.13635526316671,0.196078431372549
31286,4,4,5,True,549,549,72.9490196078431,3.3898235202816,0.196078431372549
55280,7,7,8,True,209,209,26.8980392156863,2.20594771145004,0.196078431372549
13284,0,0,6,True,477,477,84.921568627451,4.05697409792308,0.196078431372549
7277,8,8,6,True,411,411,70.9921568627451,3.68599289704452,0.196078431372549
7280,7,7,5,True,244,244,35.9450980392157,2.51274949698574,0.196078431372549
25300,2,2,0,True,559,559,74.521568627451,3.54826121243633,0.196078431372549
43309,0,0,8,True,479,479,70.5803921568627,3.62129206880598,0.196078431372549
25302,7,7,5,True,257,257,46.1450980392157,2.98772832918455,0.196078431372549
19301,3,3,1,True,256,256,49.1607843137255,3.0895490514026,0.196078431372549
7289,4,4,6,True,436,436,64.2823529411765,3.28935229545951,0.196078431372549
13312,7,7,5,True,220,220,40.0549019607843,2.76949383766748,0.196078431372549
49308,1,1,0,True,500,500,93.4,4.23844653921032,0.196078431372549
43322,4,4,2,True,200,200,25.1058823529412,2.15352326143091,0.196078431372549
13317,0,0,3,True,465,465,33.4313725490196,2.02592577363836,0.196078431372549
19318,4,4,2,True,420,420,76.4705882352941,3.85060099564752,0.196078431372549
31330,6,6,0,True,318,318,43.4588235294118,2.74444249875796,0.196078431372549
31334,1,1,3,True,193,193,36.443137254902,2.65358672203293,0.196078431372549
19327,4,4,2,True,490,490,90.4039215686274,4.18186892210419,0.196078431372549
1342,4,4,2,True,440,440,82.6196078431373,4.01034417953035,0.196078431372549
37346,4,4,2,True,320,320,48.1333333333333,3.01240801952932,0.196078431372549
7322,6,6,3,True,467,467,86.0862745098039,4.08220037009352,0.196078431372549
37352,8,8,2,True,594,594,105.278431372549,4.49845118376003,0.196078431372549
49340,4,4,2,True,289,289,32.0156862745098,2.45307831782269,0.196078431372549
13348,7,7,5,True,270,270,40.7098039215686,2.69861769904195,0.196078431372549
13350,7,7,5,True,224,224,37.7725490196078,2.67536643172884,0.196078431372549
49344,4,4,6,True,493,493,90.521568627451,4.15525496099213,0.196078431372549
25360,6,6,0,True,468,468,84.9333333333333,4.06195010769849,0.196078431372549
43365,3,3,4,True,443,443,83.9450980392157,4.04014457242435,0.196078431372549
7349,4,4,2,True,471,471,87.3882352941176,4.11905484804644,0.196078431372549
19364,7,7,5,True,258,258,43.4,2.84081040687013,0.196078431372549
31375,4,4,2,True,506,506,93.7372549019608,4.25093155315263,0.196078431372549
1386,7,7,5,True,234,234,30.3450980392157,2.27545619256343,0.196078431372549
31381,6,6,5,True,483,483,56.4627450980392,2.89399011356178,0.196078431372549
1393,0,0,5,True,345,345,27.7764705882353,1.70637811141936,0.196078431372549
49371,1,1,3,True,376,376,68.364705882353,3.60372100404168,0.196078431372549
7369,4,4,2,True,470,470,89.2666666666667,4.16963446785689,0.196078431372549
25387,8,8,5,True,368,368,64.1450980392157,3.52032599587916,0.196078431372549
37398,6,6,0,True,454,454,72.0156862745098,3.5505250842238,0.196078431372549
7371,8,8,5,True,309,309,51.9647058823529,3.09441088100785,0.196078431372549
25390,0,0,3,True,483,483,82.9686274509804,3.96330535182481,0.196078431372549
7373,4,4,2,True,255,255,38.5333333333333,2.72785621663587,0.196078431372549
1408,7,7,5,True,293,293,50.7058823529412,3.06627047237609,0.196078431372549
43416,8,8,6,True,540,540,87.3764705882353,4.06673473575494,0.196078431372549
55412,4,4,2,True,257,257,43.5921568627451,2.90785834221826,0.196078431372549
55414,6,6,5,True,434,434,43.921568627451,2.32277393195002,0.196078431372549
7403,7,7,5,True,246,246,38.1058823529412,2.64852827768137,0.196078431372549
25430,4,4,2,True,219,219,37.5137254901961,2.69149342752949,0.196078431372549
25432,0,0,5,True,442,442,61.3843137254902,3.06003244084494,0.196078431372549
25447,8,8,3,True,312,312,48.8039215686275,2.92838263152227,0.196078431372549
13447,7,7,5,True,242,242,34.3686274509804,2.49996232189985,0.196078431372549
19451,6,6,5,True,515,515,54.156862745098,2.74137562742541,0.196078431372549
7441,8,8,5,True,429,429,80.9137254901961,3.95643131016246,0.196078431372549
13455,8,8,5,True,530,530,83.521568627451,3.88966631433969,0.196078431372549
55463,4,4,2,True,321,321,48.7764705882353,3.05240654202689,0.196078431372549
31474,8,8,2,True,509,509,87.5372549019608,4.09125059254451,0.196078431372549
43476,6,6,5,True,490,490,78.3137254901961,3.67672103722108,0.196078431372549
55470,4,4,2,True,474,474,86.2745098039216,4.0942829205616,0.196078431372549
13466,6,6,0,True,483,483,48.6745098039216,2.81672382434857,0.196078431372549
13468,8,8,5,True,398,398,59.6392156862745,3.26659840335426,0.196078431372549
37484,2,2,6,True,504,504,71.7960784313726,3.50517166108914,0.196078431372549
13477,8,8,6,True,487,487,86.2549019607843,4.0125811370957,0.196078431372549
49478,8,8,7,True,414,414,73.3176470588235,3.7416039546947,0.196078431372549
7477,1,1,8,True,387,387,56.5960784313726,3.0645798024572,0.196078431372549
37506,4,4,2,True,482,482,91.4235294117647,4.22321261578843,0.196078431372549
1515,4,4,6,True,308,308,39.7686274509804,2.74406423110345,0.196078431372549
1517,4,4,6,True,475,475,88.2078431372549,4.11855638885538,0.196078431372549
19497,7,7,5,True,263,263,45.321568627451,2.94127320102373,0.196078431372549
25507,8,8,3,True,175,175,27.0745098039216,2.22212148945085,0.196078431372549
31517,6,6,5,True,484,484,69.043137254902,3.30825630577472,0.196078431372549
7494,0,0,6,True,478,478,81.5450980392157,3.95842678818835,0.196078431372549
13507,3,3,6,True,314,314,34.7294117647059,2.20919054764794,0.196078431372549
25514,7,7,5,True,254,254,38.1490196078431,2.6301654108492,0.196078431372549
37526,1,1,0,True,358,358,66.0313725490196,3.57435007656207,0.196078431372549
19513,8,8,7,True,220,220,38.9764705882353,2.74103621061116,0.196078431372549
31525,6,6,4,True,435,435,48.321568627451,2.72716269744143,0.196078431372549
49523,6,6,0,True,547,547,73.3137254901961,3.37447049686009,0.196078431372549
7518,4,4,2,True,465,465,90.0078431372549,4.19246316678445,0.196078431372549
49526,3,3,0,True,298,298,36.8823529411765,2.33027316218091,0.196078431372549
55545,6,6,0,True,415,415,39.1725490196078,2.15709446170638,0.196078431372549
13549,7,7,5,True,244,244,36.4666666666667,2.57605273120943,0.196078431372549
25566,7,7,5,True,347,347,56.4745098039216,3.22777498194999,0.196078431372549
49555,7,7,5,True,303,303,49.1294117647059,3.02249416421319,0.196078431372549
31572,4,4,2,True,385,385,63.8549019607843,3.48269076262836,0.196078431372549
31577,7,7,5,True,299,299,49.478431372549,3.05723689367829,0.196078431372549
43578,0,0,3,True,403,403,67.4078431372549,3.52115155397372,0.196078431372549
1594,4,4,2,True,530,530,92.0509803921569,4.19979494565437,0.196078431372549
55582,7,7,5,True,321,321,50.2392156862745,3.04392803552066,0.196078431372549
19578,6,6,4,True,493,493,69.8470588235294,3.32141583554869,0.196078431372549
1605,7,7,5,True,255,255,39.1058823529412,2.66185841022366,0.196078431372549
13587,4,4,2,True,453,453,85.5686274509804,4.08692178080829,0.196078431372549
19590,8,8,3,True,199,199,33.6745098039216,2.52518266304396,0.196078431372549
7582,6,6,2,True,434,434,56.4549019607843,3.0555336757806,0.196078431372549
55614,3,3,5,True,223,223,24.8313725490196,1.81937963410049,0.196078431372549
55615,6,6,0,True,444,444,81.5960784313726,3.95848700606212,0.196078431372549
25622,0,0,5,True,591,591,42.7686274509804,2.07416506272288,0.196078431372549
49610,7,7,5,True,244,244,33.1882352941176,2.41549209812919,0.196078431372549
25624,4,4,6,True,484,484,84.2274509803922,3.9649676995067,0.196078431372549
19614,6,6,0,True,305,305,36.3411764705882,2.62598437265215,0.196078431372549
43628,6,6,0,True,412,412,73.1882352941177,3.71963006598217,0.196078431372549
19617,6,6,5,True,526,526,62.0862745098039,2.90109154973275,0.196078431372549
49615,8,8,7,True,382,382,64.4117647058823,3.52785804581022,0.196078431372549
25631,2,2,6,True,434,434,69.9843137254902,3.61640501554341,0.196078431372549
25633,3,3,6,True,279,279,41.4274509803922,2.66633215895041,0.196078431372549
49621,4,4,2,True,276,276,39.3372549019608,2.72624619223092,0.196078431372549
13625,4,4,2,True,475,475,84.6117647058823,4.04572861555955,0.196078431372549
31639,8,8,2,True,363,363,63.8980392156863,3.50637799716136,0.196078431372549
25640,6,6,0,True,530,530,54.1450980392157,2.60818514637774,0.196078431372549
19632,4,4,6,True,206,206,29.2392156862745,2.35396056349437,0.196078431372549
13629,6,6,0,True,381,381,62.4235294117647,3.46021491733177,0.196078431372549
55645,2,2,6,True,561,561,56.1686274509804,2.76530100673035,0.196078431372549
31652,0,0,3,True,365,365,70.3294117647059,3.70588027803656,0.196078431372549
31653,6,6,5,True,404,404,53.6156862745098,2.76132459062851,0.196078431372549
25656,0,0,6,True,468,468,81.7333333333333,3.97860869926324,0.196078431372549
7633,7,7,5,True,231,231,40.3843137254902,2.74447612002634,0.196078431372549
43661,0,0,6,True,370,370,60.2705882352941,3.36706119857596,0.196078431372549
19655,8,8,5,True,264,264,50.1764705882353,3.12741348554572,0.196078431372549
1679,4,4,2,True,538,538,99.4627450980392,4.40213677101374,0.196078431372549
43672,6,6,5,True,494,494,76.7372549019608,3.60350975905737,0.196078431372549
7647,8,8,7,True,325,325,60.3333333333333,3.40281223452335,0.196078431372549
25676,4,4,6,True,469,469,78.3098039215686,3.74405077236972,0.196078431372549
55668,1,1,2,True,516,516,90.0039215686275,4.13789791490456,0.196078431372549
43682,6,6,0,True,463,463,86.6509803921569,4.10576811272425,0.196078431372549
43683,7,7,5,True,240,240,38.721568627451,2.67842850170661,0.196078431372549
1695,4,4,2,True,471,471,87.7490196078431,4.12482660733289,0.196078431372549
31683,8,8,5,True,237,237,38.9921568627451,2.73167305470772,0.196078431372549
43689,4,4,6,True,395,395,61.7058823529412,3.28928917833797,0.196078431372549
31690,7,7,5,True,263,263,44.0627450980392,2.87917391715287,0.196078431372549
25694,4,4,2,True,339,339,44.7803921568628,2.87446165328957,0.196078431372549
19690,3,3,4,True,368,368,70.0156862745098,3.69198972891321,0.196078431372549
49686,8,8,6,True,478,478,84.1607843137255,3.99124955982802,0.196078431372549
1715,6,6,2,True,427,427,43.1411764705882,2.43844953606717,0.196078431372549
19698,5,5,7,True,280,280,49.8705882352941,3.10749858917712,0.196078431372549
49692,4,4,2,True,271,271,37.4705882352941,2.65901728717342,0.196078431372549
43716,8,8,0,True,530,530,97.3019607843137,4.34750057454565,0.196078431372549
25712,6,6,0,True,511,511,98.3882352941176,4.38424532550384,0.196078431372549
19706,7,7,5,True,232,232,35.2666666666667,2.56395923652295,0.196078431372549
13701,4,4,2,True,360,360,63.0039215686275,3.47757135067547,0.196078431372549
37725,7,7,5,True,236,236,42.5058823529412,2.86265108628873,0.196078431372549
7696,8,8,5,True,366,366,61.9803921568628,3.44330921005249,0.196078431372549
43726,7,7,5,True,186,186,32.478431372549,2.48263480727894,0.196078431372549
49711,4,4,6,True,482,482,83.4196078431373,3.95147420647786,0.196078431372549
1744,5,5,7,True,292,292,44.3137254901961,2.83891234431979,0.196078431372549
37742,7,7,8,True,253,253,36.1372549019608,2.58460529760464,0.196078431372549
25737,6,6,0,True,497,497,90.6862745098039,4.19590433943416,0.196078431372549
19732,7,7,5,True,277,277,42.5725490196079,2.78620206609193,0.196078431372549
55735,4,4,2,True,472,472,88.2862745098039,4.14489026878321,0.196078431372549
13732,4,4,2,True,397,397,72.7960784313725,3.75236334601375,0.196078431372549
55738,1,1,3,True,450,450,79.4549019607843,3.8530304834234,0.196078431372549
55744,6,6,3,True,424,424,78.7686274509804,3.90686655841574,0.196078431372549
1769,3,3,1,True,256,256,48.1490196078431,3.05741043276858,0.196078431372549
1772,8,8,5,True,346,346,57.156862745098,3.24335537593077,0.196078431372549
19751,1,1,0,True,215,215,33.2666666666667,2.51169965169617,0.196078431372549
37766,0,0,5,True,465,465,55.1960784313725,2.66523894883061,0.196078431372549
1777,4,4,2,True,434,434,82.9843137254902,4.02658409441984,0.196078431372549
7740,4,4,2,True,291,291,40.8,2.76180907897281,0.196078431372549
13752,7,7,5,True,239,239,42.1490196078431,2.83897193190462,0.196078431372549
25765,6,6,8,True,496,496,78.478431372549,3.85882352941177,0.196078431372549
55757,4,4,2,True,191,191,23.5960784313726,2.1206043258117,0.196078431372549
1784,2,2,8,True,521,521,75.4705882352941,3.56772882458608,0.196078431372549
49764,7,7,5,True,326,326,44.2509803921569,2.69561564655575,0.196078431372549
25776,7,7,5,True,335,335,58.6705882352941,3.35939752200903,0.196078431372549
31780,4,4,2,True,453,453,84.2470588235294,4.05043748616078,0.196078431372549
49767,7,7,5,True,253,253,43.443137254902,2.88074384857579,0.196078431372549
19784,4,4,2,True,248,248,37.6,2.66246497125941,0.196078431372549
31796,6,6,0,True,555,555,93.4509803921569,4.13800011874081,0.196078431372549
49784,4,4,6,True,503,503,93.3686274509804,4.24130111408406,0.196078431372549
49785,1,1,5,True,177,177,32.5058823529412,2.50291026301348,0.196078431372549
19789,7,7,5,True,234,234,29.5725490196078,2.32226738291913,0.196078431372549
55792,0,0,6,True,455,455,76.0980392156863,3.68324656617025,0.196078431372549
49793,7,7,5,True,271,271,38.2705882352941,2.54597404785761,0.196078431372549
43808,4,4,2,True,521,521,94.2980392156863,4.27206622005592,0.196078431372549
25804,0,0,6,True,603,603,104.098039215686,4.39136372390542,0.196078431372549
43811,4,4,2,True,136,136,19.5372549019608,1.93348048598797,0.196078431372549
43814,4,4,2,True,486,486,91.4901960784314,4.21731842549714,0.196078431372549
13799,6,6,0,True,563,563,97.6980392156863,4.33354981270999,0.196078431372549
25815,6,6,5,True,479,479,76.6941176470588,3.64101755595229,0.196078431372549
7804,7,7,5,True,268,268,29.9411764705882,2.18001477902217,0.196078431372549
37836,0,0,6,True,496,496,88.8705882352941,4.15050938819185,0.196078431372549
37840,4,4,6,True,498,498,72.2745098039216,3.45594562589832,0.196078431372549
37841,6,6,5,True,494,494,66.3137254901961,3.10081285618607,0.196078431372549
49828,6,6,5,True,517,517,75.2352941176471,3.49701690855887,0.196078431372549
31851,7,7,5,True,293,293,49.5450980392157,3.05516120624679,0.196078431372549
37854,7,7,5,True,253,253,43.1764705882353,2.85003895236336,0.196078431372549
1864,7,7,5,True,264,264,47.3607843137255,3.01016348366417,0.196078431372549
25849,4,4,5,True,438,438,60.5450980392157,3.13701714785375,0.196078431372549
37858,4,4,2,True,431,431,82.4313725490196,4.01379780963038,0.196078431372549
19845,4,4,2,True,281,281,47.2745098039216,3.0130588518567,0.196078431372549
13846,8,8,5,True,396,396,60.4196078431373,3.35940209982095,0.196078431372549
19860,0,0,2,True,571,571,102.823529411765,4.44159847365263,0.196078431372549
55861,8,8,0,True,595,595,111.717647058824,4.67024413872159,0.196078431372549
13864,3,3,6,True,273,273,47.7803921568628,2.98917693979351,0.196078431372549
43884,8,8,2,True,645,645,119.580392156863,4.81803449167161,0.196078431372549
49872,4,4,2,True,512,512,96.9882352941177,4.35125563550756,0.196078431372549
37891,8,8,5,True,419,419,74.043137254902,3.78425276797395,0.196078431372549
49876,4,4,2,True,452,452,81.8274509803922,3.98137918796613,0.196078431372549
55881,8,8,5,True,377,377,58.164705882353,3.25414590793923,0.196078431372549
25891,0,0,7,True,357,357,58.0745098039216,3.20056944183663,0.196078431372549
7868,4,4,6,True,523,523,94.4,4.22688708087449,0.196078431372549
37905,4,4,2,True,249,249,38.4274509803921,2.69937552406393,0.196078431372549
49892,8,8,5,True,386,386,42.1725490196078,2.40929891484088,0.196078431372549
13891,4,4,6,True,207,207,28.878431372549,2.34196787622214,0.196078431372549
37911,4,4,2,True,274,274,44.5098039215686,2.91779464100707,0.196078431372549
7882,8,8,5,True,385,385,64.2941176470588,3.44964100567737,0.196078431372549
55902,4,4,2,True,459,459,80.4509803921568,3.91378639584815,0.196078431372549
43917,8,8,5,True,379,379,69.356862745098,3.6360322452192,0.196078431372549
1929,6,6,0,True,459,459,55.6196078431373,3.00099944904942,0.196078431372549
49912,4,4,2,True,205,205,26.3843137254902,2.22065381022512,0.196078431372549
13910,0,0,6,True,442,442,77.6705882352941,3.84827587632434,0.196078431372549
25934,4,4,5,True,475,475,51.6235294117647,2.70810934217035,0.196078431372549
31938,2,2,6,True,539,539,66.3450980392157,3.10253334989903,0.196078431372549
31939,4,4,2,True,192,192,28.5490196078431,2.31106527029923,0.196078431372549
49929,6,6,5,True,482,482,67.8705882352941,3.44125411900552,0.196078431372549
43944,4,4,6,True,419,419,71.278431372549,3.6662409315596,0.196078431372549
19933,4,4,2,True,210,210,29.0235294117647,2.34132754792211,0.196078431372549
25940,8,8,6,True,646,646,111.254901960784,4.54520800421881,0.196078431372549
13931,4,4,2,True,279,279,32.6235294117647,2.47202261504706,0.196078431372549
31949,7,7,5,True,267,267,46.956862745098,2.9950978787587,0.196078431372549
49938,4,4,2,True,453,453,84.2235294117647,4.0422394925759,0.196078431372549
13943,2,2,6,True,384,384,52.1764705882353,3.06250407025285,0.196078431372549
1972,4,4,2,True,258,258,41.0980392156863,2.80553086958736,0.196078431372549
13949,0,0,6,True,472,472,82.6392156862745,3.96717984913739,0.196078431372549
19955,4,4,2,True,455,455,85.5450980392157,4.07616830123491,0.196078431372549
37974,4,4,2,True,224,224,37.3529411764706,2.67933266493949,0.196078431372549
37975,4,4,3,True,545,545,92.643137254902,4.14915304281522,0.196078431372549
31972,3,3,5,True,317,317,58.1803921568628,3.33157508415018,0.196078431372549
43975,6,6,3,True,282,282,47.6156862745098,3.00774343470515,0.196078431372549
19966,4,4,2,True,383,383,60.3176470588235,3.38756574720802,0.196078431372549
25982,4,4,2,True,480,480,89.756862745098,4.18011624002067,0.196078431372549
7960,6,6,0,True,468,468,74.8235294117647,3.69445067396919,0.196078431372549
49977,4,4,2,True,285,285,47.3450980392157,3.02285794024037,0.196078431372549
13978,4,4,2,True,222,222,32.3019607843137,2.43203343326743,0.196078431372549
49980,4,4,2,True,471,471,89.0823529411765,4.16514528164675,0.196078431372549
55988,1,1,2,True,475,475,85.4705882352941,4.03167962514004,0.196078431372549
37999,4,4,2,True,312,312,51.5764705882353,3.14224113557419,0.196078431372549
25995,6,6,5,True,486,486,57.0901960784314,2.80203144849765,0.196078431372549
55999,1,1,3,True,268,268,49.3333333333333,3.0743047150484,0.196078431372549
32006,8,8,1,True,487,487,93.5647058823529,4.26401842554769,0.196078431372549
2020,6,6,2,True,507,507,84.7490196078431,3.96816435335731,0.196078431372549
7980,4,4,2,True,445,445,84.0117647058823,4.04843227948408,0.196078431372549
20002,7,7,5,True,195,195,26.1372549019608,2.17964086365211,0.196078431372549
13995,7,7,5,True,194,194,26.6823529411765,2.18003946928917,0.196078431372549
56006,0,0,5,True,459,459,54.0705882352941,2.91005231221419,0.196078431372549
20004,3,3,1,True,308,308,48.7137254901961,3.00161176747,0.196078431372549
49998,4,4,2,True,452,452,83.3607843137255,4.02506372916467,0.196078431372549
56010,4,4,2,True,138,138,19.043137254902,1.89327712443165,0.196078431372549
44020,1,1,3,True,429,429,75.6627450980392,3.80372346361038,0.196078431372549
38023,8,8,7,True,343,343,64.8274509803921,3.54594602039376,0.196078431372549
14006,7,7,5,True,218,218,32.5411764705882,2.44683885386393,0.196078431372549
8001,6,6,2,True,474,474,82.0666666666667,3.89866448608835,0.196078431372549
8003,2,2,6,True,400,400,62.0274509803922,3.40691790052687,0.196078431372549
56029,6,6,0,True,499,499,69.8313725490196,3.41236190400974,0.196078431372549
20027,7,7,5,True,234,234,35.956862745098,2.59735470079717,0.196078431372549
44040,4,4,6,True,417,417,73.521568627451,3.70650269732672,0.196078431372549
38042,1,1,3,True,305,305,56.0823529411765,3.28947151338482,0.196078431372549
26046,4,4,2,True,494,494,94.3333333333333,4.28624580655226,0.196078431372549
32046,6,6,0,True,559,559,45.7372549019608,2.19170783573369,0.196078431372549
14033,4,4,2,True,485,485,92.8588235294118,4.2592766884175,0.196078431372549
2069,0,0,3,True,413,413,63.1098039215686,3.39916311477032,0.196078431372549
2094,4,4,6,True,462,462,84.5607843137255,4.02877577157238,0.196078431372549
44088,6,6,0,True,521,521,64.0156862745098,3.05013849970107,0.196078431372549
20075,7,7,5,True,241,241,36.9686274509804,2.59724220109219,0.196078431372549
2096,1,1,0,True,259,259,41.9058823529412,2.83208942095297,0.196078431372549
2098,1,1,3,True,225,225,41.5529411764706,2.83474895092379,0.196078431372549
56080,1,1,0,True,286,286,52.3490196078431,3.17492821426021,0.196078431372549
38093,8,8,0,True,610,610,83.3882352941176,3.74566672614845,0.196078431372549
38094,1,1,0,True,341,341,62.4941176470588,3.45220121008684,0.196078431372549
26089,0,0,5,True,434,434,59.3882352941176,3.03257719006245,0.196078431372549
38100,4,4,2,True,506,506,84.0549019607843,3.85901880583535,0.196078431372549
2108,2,2,1,True,637,637,70.4039215686275,3.03680612894884,0.196078431372549
32101,3,3,0,True,364,364,53.6980392156863,3.03587419091063,0.196078431372549
32107,8,8,2,True,493,493,91.6745098039216,4.22229486572204,0.196078431372549
2123,4,4,2,True,266,266,38.0941176470588,2.67747521187188,0.196078431372549
32111,7,7,5,True,276,276,46.2941176470588,2.9495592956316,0.196078431372549
56107,8,8,5,True,371,371,60.7176470588235,3.37216824115796,0.196078431372549
2132,4,4,2,True,278,278,45.3490196078431,2.96452951026367,0.196078431372549
20111,8,8,5,True,480,480,78.2549019607843,3.79799619358751,0.196078431372549
44126,4,4,6,True,498,498,83.0274509803922,3.84200463502225,0.196078431372549
26120,7,7,5,True,268,268,44.8509803921569,2.90634274355622,0.196078431372549
20113,4,4,2,True,293,293,39.5058823529412,2.72565100386094,0.196078431372549
38129,0,0,5,True,446,446,69.6705882352941,3.50496544574343,0.196078431372549
32123,1,1,0,True,210,210,34.5882352941176,2.55457012577252,0.196078431372549
20118,4,4,2,True,268,268,42.5686274509804,2.85558330589681,0.196078431372549
32133,4,4,2,True,469,469,85.4901960784314,4.07815609930752,0.196078431372549
32135,1,1,0,True,301,301,51.5411764705882,3.08607020276993,0.196078431372549
38141,4,4,3,True,141,141,19.4823529411765,1.92351242222314,0.196078431372549
38143,0,0,3,True,376,376,28.4745098039216,2.01073244930771,0.196078431372549
8110,4,4,2,True,335,335,45.4980392156863,2.90657291151717,0.196078431372549
50125,3,3,4,True,306,306,43.321568627451,2.80955419439487,0.196078431372549
14126,0,0,1,True,426,426,56.7176470588235,3.12087636426786,0.196078431372549
8118,4,4,2,True,205,205,30.0745098039216,2.3794357997445,0.196078431372549
14130,2,2,6,True,551,551,81.5764705882353,3.75502022032582,0.196078431372549
44160,4,4,2,True,395,395,70.3686274509804,3.68160739179405,0.196078431372549
32158,4,4,6,True,488,488,77.5411764705882,3.66391424427329,0.196078431372549
2198,8,8,5,True,336,336,59.6196078431373,3.37008802137548,0.196078431372549
44187,6,6,0,True,468,468,87.1098039215686,4.11162771986086,0.196078431372549
14166,3,3,1,True,519,519,63.5686274509804,3.15856974918052,0.196078431372549
26185,4,4,2,True,439,439,81.4509803921569,3.96477764136685,0.196078431372549
50184,4,4,6,True,205,205,20.9411764705882,1.9653124186067,0.196078431372549
2214,6,6,4,True,526,526,88.8274509803921,4.09479184592305,0.196078431372549
14182,0,0,3,True,433,433,78.9607843137255,3.89362791383704,0.196078431372549
32203,0,0,3,True,410,410,76.0392156862745,3.8154666119792,0.196078431372549
50188,3,3,1,True,527,527,57.1490196078431,2.84433240600187,0.196078431372549
26209,6,6,3,True,374,374,32.6196078431373,1.93418825308842,0.196078431372549
8180,4,4,2,True,465,465,88.5137254901961,4.15377428737405,0.196078431372549
50197,8,8,5,True,374,374,67.5176470588235,3.58332461574541,0.196078431372549
32216,0,0,5,True,432,432,42,2.14396858820029,0.196078431372549
2229,8,8,6,True,387,387,64.6705882352941,3.47457398249938,0.196078431372549
56209,0,0,5,True,407,407,37.0196078431373,2.21371767483294,0.196078431372549
50203,8,8,7,True,431,431,73.2156862745098,3.73703885966917,0.196078431372549
50214,4,4,2,True,334,334,55.9176470588235,3.27432193895751,0.196078431372549
50218,8,8,6,True,525,525,95.6392156862745,4.30774987181162,0.196078431372549
