seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
1527,,,,,,,,11.952314,12.007352,12.868518
1528,,,,,,,,10.790458,12.279788,12.345824
1529,,,,,,,,16.205528,16.700367,17.417255
1530,,,,,,,,6.0089064,7.1251707,8.884332
1531,,,,,,,,2.528302,5.024771,8.418379
1532,,,,,,,,7.748514,11.529009,12.633928
1533,,,,,,,,6.8587437,14.849791,17.012753
1534,,,,,,,,7.4764023,8.947411,9.315597
1535,,,,,,,,1.8754816,5.7405157,7.046796
1536,,,,,,,,7.3095994,10.887439,13.150967
1537,,,,,,,,9.169563,10.133289,13.353938
1538,,,,,,,,0.63284874,2.5944672,4.5666995
1539,,,,,,,,6.0324354,7.8129206,12.098521
1540,,,,,,,,9.628056,10.424656,11.611466
1541,,,,,,,,6.3746777,8.731625,10.738981
1542,,,,,,,,3.2072365,4.282135,4.842501
1543,,,,,,,,7.3526444,7.46457,7.705869
1544,,,,,,,,6.463875,6.633401,7.4191284
1545,,,,,,,,3.5811818,6.543583,6.7003155
1546,,,,,,,,9.238203,10.516582,12.61644
1547,,,,,,,,5.9603305,6.9969697,10.822708
1548,,,,,,,,8.859387,9.025475,9.837486
1549,,,,,,,,6.9847736,8.142094,14.288403
1550,,,,,,,,13.129876,19.715275,22.893398
1551,,,,,,,,10.188979,11.341162,11.694107
1552,,,,,,,,1.6118317,4.7448115,4.9884424
1553,,,,,,,,10.476964,14.791714,15.347417
1554,,,,,,,,0.99592566,1.1755925,1.5392429
1555,,,,,,,,7.579771,8.5623865,9.210619
1556,,,,,,,,8.497452,11.584185,13.278442
1557,,,,,,,,4.2276764,6.071528,8.631466
1558,,,,,,,,6.935912,18.13549,18.9234
1559,,,,,,,,1.8504107,8.925148,9.630471
1560,,,,,,,,5.439749,7.6631804,11.500815
1561,,,,,,,,6.5867968,7.1978884,8.453674
1562,,,,,,,,7.48594,7.501017,9.819312
1563,,,,,,,,7.7676287,13.1436,14.885804
1564,,,,,,,,8.75104,9.913732,14.586047
1565,,,,,,,,4.0915403,9.568985,11.846515
1566,,,,,,,,9.738662,13.641289,14.206991
1567,,,,,,,,13.907685,22.905083,26.003681
1568,,,,,,,,6.732602,7.0152507,7.5741625
1569,,,,,,,,6.3178473,7.8479223,8.581725
1570,,,,,,,,4.894012,5.7749915,7.7581005
1571,,,,,,,,14.750755,16.57273,17.11126
1572,,,,,,,,7.19075,7.22818,8.121642
1573,,,,,,,,0.013627768,1.719735,4.1019497
1574,,,,,,,,8.637272,10.343764,14.117912
1575,,,,,,,,9.963228,10.005533,10.517169
1576,,,,,,,,3.4907596,6.592602,8.491028
1577,,,,,,,,7.757049,8.397796,9.447565
1578,,,,,,,,8.33186,13.608748,13.885565
1579,,,,,,,,9.834878,9.968588,10.897865
1580,,,,,,,,3.0964139,6.7804356,10.740122
1581,,,,,,,,10.920479,10.923904,13.706017
1582,,,,,,,,9.632143,10.758213,11.0416
1583,,,,,,,,12.879796,21.638388,24.155842
1584,,,,,,,,6.604046,6.743187,11.468268
1585,,,,,,,,3.7789044,7.6590223,8.265034
1586,,,,,,,,0.7322054,1.4341167,2.0995052
1587,,,,,,,,1.3655169,3.2212903,6.4815674
1588,,,,,,,,9.040674,14.380169,18.09665
1589,,,,,,,,13.143685,14.274311,15.104921
1590,,,,,,,,8.195211,10.816129,12.944019
1591,,,,,,,,7.120029,8.838157,10.423015
1592,,,,,,,,9.947733,10.758326,11.47277
1593,,,,,,,,12.517667,12.892934,13.596171
1594,,,,,,,,2.575819,6.069928,6.8051987
1595,,,,,,,,4.794074,5.436479,9.694893
1596,,,,,,,,6.144856,7.459497,11.44558
1597,,,,,,,,5.705546,7.633155,9.371959
1598,,,,,,,,2.0329895,2.13509,3.9709406
1599,,,,,,,,8.317599,10.985144,14.621382
1600,,,,,,,,5.116218,5.9755945,6.1759667
1601,,,,,,,,8.68511,9.154488,10.456294
1602,,,,,,,,15.056475,15.534528,15.795773
1603,,,,,,,,7.46601,16.605076,20.355358
1604,,,,,,,,2.2978091,5.9389906,6.9611187
1605,,,,,,,,8.632637,12.683866,15.424098
1606,,,,,,,,8.5280075,13.246726,15.43478
1607,,,,,,,,5.1171,8.721359,8.9442835
1608,,,,,,,,14.085592,15.3566265,16.859821
1609,,,,,,,,4.3935404,11.549307,12.808314
1610,,,,,,,,3.8717198,4.2112465,7.422021
1611,,,,,,,,5.5080976,6.0231795,7.1505356
1612,,,,,,,,3.0458684,3.0878732,3.5567298
1613,,,,,,,,5.7140856,10.798265,10.995361
1614,,,,,,,,2.774591,3.1146727,3.208581
1615,,,,,,,,7.1567774,12.309444,15.418049
1616,,,,,,,,10.990166,11.486046,16.586521
1617,,,,,,,,11.088763,13.105806,13.17782
1618,,,,,,,,1.8168536,4.104956,4.2042494
1619,,,,,,,,7.016943,9.378692,10.315855
1620,,,,,,,,7.8116856,13.306571,17.394295
1621,,,,,,,,6.07467,6.829027,9.233809
1622,,,,,,,,3.425331,10.073075,11.5605955
1623,,,,,,,,4.2902193,4.576511,5.2744613
1624,,,,,,,,6.2405252,9.408452,12.184341
1625,,,,,,,,8.625026,11.038622,13.492293
1626,,,,,,,,7.439829,8.802519,9.632072
1627,,,,,,,,3.7166867,7.8038473,7.939661
1628,,,,,,,,7.002467,12.041,13.455375
1629,,,,,,,,10.786213,12.368108,18.629581
1630,,,,,,,,4.9806604,9.995453,10.289138
1631,,,,,,,,9.981317,14.126698,14.930085
1632,,,,,,,,5.867515,8.1122,9.417271
1633,,,,,,,,7.63431,10.538925,11.730069
1634,,,,,,,,0.5901822,7.770345,8.276515
1635,,,,,,,,4.6193185,7.9357624,8.097362
1636,,,,,,,,9.890421,10.72307,16.843332
1637,,,,,,,,8.07089,12.65933,14.751616
1638,,,,,,,,9.457757,9.603026,11.859522
1639,,,,,,,,4.1492968,5.886427,15.719942
1640,,,,,,,,8.339314,9.672401,11.245161
1641,,,,,,,,10.822044,11.802918,12.363916
1642,,,,,,,,5.07423,5.983285,9.43274
1643,,,,,,,,4.0082736,4.8804445,6.27497
1644,,,,,,,,9.52478,11.16023,12.410265
1645,,,,,,,,11.164635,17.988527,19.79982
1646,,,,,,,,9.36666,10.396977,11.920032
1647,,,,,,,,8.501639,8.934374,9.818527
1648,,,,,,,,9.676097,13.58144,14.385077
1649,,,,,,,,13.189004,14.432178,18.005724
1650,,,,,,,,7.1392117,11.663603,12.16145
1651,,,,,,,,4.2486577,6.8105826,8.164559
1652,,,,,,,,2.791818,2.8327236,4.1384926
1653,,,,,,,,5.1762514,10.465319,11.390707
1654,,,,,,,,8.154089,10.042082,10.121218
1655,,,,,,,,8.101935,8.430063,15.012644
1656,,,,,,,,2.385157,3.5908282,3.8326054
1657,,,,,,,,9.558656,10.728477,11.207162
1658,,,,,,,,10.495728,10.590176,10.829443
1659,,,,,,,,6.1332192,6.3067207,6.787209
1660,,,,,,,,8.645977,10.05776,10.458776
1661,,,,,,,,4.2665234,12.938614,14.569397
1662,,,,,,,,4.273525,6.825208,10.314022
1663,,,,,,,,5.5813885,7.008979,7.057489
1664,,,,,,,,11.316306,18.987778,22.592323
1665,,,,,,,,8.501976,9.165141,9.971105
1666,,,,,,,,2.1956215,2.3468475,3.67105
1667,,,,,,,,5.2906284,7.215555,8.0318985
1668,,,,,,,,7.96465,8.080791,10.049105
1669,,,,,,,,7.4481535,9.610146,10.195874
1670,,,,,,,,0.61211205,7.882784,8.942682
1671,,,,,,,,11.249316,15.05319,17.01003
1672,,,,,,,,9.490918,9.912565,9.947557
1673,,,,,,,,7.798236,7.9436784,14.664123
1674,,,,,,,,1.5312309,2.8834186,3.14855
1675,,,,,,,,6.148244,10.980072,13.616072
1676,,,,,,,,7.608924,8.82633,9.95206
1677,,,,,,,,7.5996895,9.743938,11.535437
1678,,,,,,,,10.453835,19.059933,22.786514
1679,,,,,,,,11.099586,14.1917715,19.866047
1680,,,,,,,,4.934111,8.501087,8.692668
1681,,,,,,,,5.9365864,6.9149013,7.491552
1682,,,,,,,,3.78125,4.2912774,8.382412
1683,,,,,,,,4.190442,5.947964,6.6503043
1684,,,,,,,,6.235811,9.172184,12.0117655
1685,,,,,,,,7.0074654,12.009319,13.533704
1686,,,,,,,,10.277403,10.46451,11.002412
1687,,,,,,,,9.4216385,10.257295,17.024883
1688,,,,,,,,3.8504534,6.767181,15.648781
1689,,,,,,,,9.314703,11.141707,11.307646
1690,,,,,,,,11.896259,12.761837,14.304075
1691,,,,,,,,4.058898,6.179082,11.35796
1692,,,,,,,,7.6983356,10.781577,11.0427
1693,,,,,,,,6.6110606,7.7655773,8.469183
1694,,,,,,,,9.810998,10.955907,11.131224
1695,,,,,,,,5.803712,8.466602,8.972968
1696,,,,,,,,10.652653,10.746811,11.313241
1697,,,,,,,,8.24709,8.964608,9.395417
1698,,,,,,,,12.367967,13.838912,17.547808
1699,,,,,,,,8.5460825,8.607341,9.421781
1700,,,,,,,,7.9008846,8.69235,9.968388
1701,,,,,,,,10.763854,13.983899,16.257307
1702,,,,,,,,6.690755,15.776268,17.282104
1703,,,,,,,,6.6880264,7.2604613,8.145259
1704,,,,,,,,2.7753444,4.195701,4.659582
1705,,,,,,,,6.897565,7.1728177,9.450998
1706,,,,,,,,7.467355,8.168903,9.623412
1707,,,,,,,,9.60577,14.67569,14.937687
1708,,,,,,,,13.70357,14.010384,14.556808
1709,,,,,,,,12.488762,14.651058,17.547966
1710,,,,,,,,10.335237,10.647684,10.908634
1711,,,,,,,,15.00793,15.962143,17.832724
1712,,,,,,,,8.086506,8.254275,15.089404
1713,,,,,,,,9.587627,10.77439,11.292864
1714,,,,,,,,4.51996,5.8349347,6.3624244
1715,,,,,,,,8.734275,13.006552,19.772762
1716,,,,,,,,6.9766827,7.3404646,8.279846
1717,,,,,,,,5.118623,7.1759157,7.9850016
1718,,,,,,,,4.902122,11.325934,11.97504
1719,,,,,,,,8.748543,13.04529,14.537361
1720,,,,,,,,6.4287558,7.17447,7.5871773
1721,,,,,,,,10.207266,10.376372,12.578624
1722,,,,,,,,9.423426,10.187537,12.371397
1723,,,,,,,,12.840906,16.221497,20.598383
1724,,,,,,,,0.26102257,1.505331,10.270008
1725,,,,,,,,10.72381,12.067255,19.726797
1726,,,,,,,,4.6189404,7.516748,9.268234
1727,,,,,,,,10.626737,15.4395485,17.397028
1728,,,,,,,,5.9946375,6.001574,7.2787805
1729,,,,,,,,13.084113,20.487839,23.242535
1730,,,,,,,,9.106282,9.523458,10.144802
1731,,,,,,,,10.2276,16.282923,17.885536
1732,,,,,,,,3.0909476,4.83583,7.00813
1733,,,,,,,,8.484173,9.066592,10.886285
1734,,,,,,,,10.218343,10.849367,11.414952
1735,,,,,,,,7.2748966,7.29558,8.861076
1736,,,,,,,,4.681384,6.053279,6.864511
1737,,,,,,,,2.358603,7.68721,9.656703
1738,,,,,,,,7.6305227,9.395563,11.451984
1739,,,,,,,,11.433463,11.637851,12.914542
1740,,,,,,,,2.5197475,5.0847845,7.1114597
1741,,,,,,,,10.157428,11.475417,11.918398
1742,,,,,,,,8.694965,10.571209,13.678154
1743,,,,,,,,9.869514,10.182896,12.798607
1744,,,,,,,,1.5909117,1.7318707,1.9570253
1745,,,,,,,,8.595989,9.117142,10.047128
1746,,,,,,,,10.197572,11.270383,14.255135
1747,,,,,,,,9.186766,10.457523,11.463346
1748,,,,,,,,6.713205,9.680294,10.194902
1749,,,,,,,,8.2531,8.687581,9.89433
1750,,,,,,,,3.334156,4.051389,4.3135633
1751,,,,,,,,8.493941,8.755221,10.558327
1752,,,,,,,,1.4879944,6.831457,7.873761
1753,,,,,,,,10.40507,11.49036,12.711505
1754,,,,,,,,9.994645,10.421516,16.908684
1755,,,,,,,,8.042248,9.730232,11.526278
1756,,,,,,,,12.313788,12.495585,19.27731
1757,,,,,,,,9.8054285,12.621212,13.065657
1758,,,,,,,,3.704524,5.343197,5.493038
1759,,,,,,,,4.5690274,5.5682096,8.3166895
1760,,,,,,,,8.174966,8.683418,8.895658
1761,,,,,,,,11.469099,13.40871,15.021692
1762,,,,,,,,7.234715,8.231459,8.784754
1763,,,,,,,,6.267392,6.6264844,8.489388
1764,,,,,,,,8.917458,10.101621,10.797786
1765,,,,,,,,6.1449776,7.3456464,7.5769205
1766,,,,,,,,7.221377,8.506731,10.139428
1767,,,,,,,,5.9376764,7.0478673,8.671077
1768,,,,,,,,8.514489,12.285851,14.515881
1769,,,,,,,,6.54523,8.659329,10.86684
1770,,,,,,,,5.553684,7.3678074,8.285344
1771,,,,,,,,11.972359,15.485365,18.177248
1772,,,,,,,,0.67251205,4.414072,6.8765273
1773,,,,,,,,8.530268,8.546196,8.652164
1774,,,,,,,,8.760877,8.998381,10.709
1775,,,,,,,,10.553137,15.696186,16.655884
1776,,,,,,,,8.043053,9.535703,10.232697
1777,,,,,,,,6.8294535,7.6299024,8.687183
1778,,,,,,,,7.6342373,13.786896,14.292799
1779,,,,,,,,10.741972,14.441626,15.696082
1780,,,,,,,,11.1715145,11.438538,11.814321
1781,,,,,,,,11.58953,14.44692,16.942759
1782,,,,,,,,2.5963047,2.8264217,3.283432
1783,,,,,,,,11.254669,12.539531,13.712548
1784,,,,,,,,0.75123787,6.4700966,12.597711
1785,,,,,,,,7.8181434,8.156299,11.481307
1786,,,,,,,,4.242225,4.997173,5.9124784
1787,,,,,,,,5.596381,7.661339,8.9251
1788,,,,,,,,9.040094,9.841834,10.01767
1789,,,,,,,,6.6025753,6.7012253,14.226471
1790,,,,,,,,10.687672,10.862488,12.23481
1791,,,,,,,,4.726352,8.652992,10.39076
1792,,,,,,,,5.212346,5.7988095,6.1843343
1793,,,,,,,,10.014651,10.763945,13.125675
1794,,,,,,,,5.3655076,7.108837,7.112096
1795,,,,,,,,6.69347,8.848096,10.287765
1796,,,,,,,,4.3104463,7.9013624,8.128468
1797,,,,,,,,9.130617,11.867125,16.203037
1798,,,,,,,,5.640485,5.6468277,11.897746
1799,,,,,,,,6.697262,7.2451763,10.167688
1800,,,,,,,,5.8506064,7.2106314,7.4362664
1801,,,,,,,,11.08496,15.491682,16.644732
1802,,,,,,,,10.493901,10.902038,12.651456
1803,,,,,,,,8.248562,10.204859,11.633375
1804,,,,,,,,2.637309,4.555977,12.998655
1805,,,,,,,,5.287373,7.870624,9.837557
1806,,,,,,,,12.574219,14.665335,17.24133
1807,,,,,,,,8.826769,9.385002,9.863867
1808,,,,,,,,6.804043,7.5865264,9.794796
1809,,,,,,,,7.5745077,9.578549,13.802762
1810,,,,,,,,9.007465,11.508597,12.091936
1811,,,,,,,,7.7344637,7.8603554,9.326945
1812,,,,,,,,3.7049394,5.10237,6.9127426
1813,,,,,,,,6.995735,8.169816,9.232143
1814,,,,,,,,0.5965166,3.8017404,6.721359
1815,,,,,,,,7.0431323,7.292595,7.429094
1816,,,,,,,,8.924132,8.926736,9.498462
1817,,,,,,,,5.855832,8.242307,10.381624
1818,,,,,,,,3.4732687,8.504,8.764254
1819,,,,,,,,10.382301,11.972276,13.127417
1820,,,,,,,,2.6991596,8.703682,9.259486
1821,,,,,,,,6.2537975,6.520077,8.516498
1822,,,,,,,,10.317146,10.9224825,12.592524
1823,,,,,,,,8.766111,9.305803,13.609749
1824,,,,,,,,6.305295,7.2600627,7.9314384
1825,,,,,,,,11.14368,14.403448,17.749409
1826,,,,,,,,2.6524737,7.041014,8.52775
1827,,,,,,,,6.04362,8.023656,9.330034
1828,,,,,,,,9.922717,18.620323,20.697006
1829,,,,,,,,4.7494855,6.948273,8.84263
1830,,,,,,,,8.438454,9.973336,11.41106
1831,,,,,,,,5.1419744,5.160698,5.9686484
1832,,,,,,,,5.396674,6.938524,7.7301016
1833,,,,,,,,10.455568,11.780772,15.937798
1834,,,,,,,,7.7329473,11.003841,18.365732
1835,,,,,,,,11.076681,13.889484,14.624816
1836,,,,,,,,8.850537,9.544555,10.551304
1837,,,,,,,,14.268208,18.185207,21.176756
1838,,,,,,,,10.91368,12.380089,12.417815
1839,,,,,,,,9.593929,9.823189,10.306838
1840,,,,,,,,1.2641933,7.610351,8.402971
1841,,,,,,,,9.576963,14.472181,17.01836
1842,,,,,,,,6.548236,8.885943,9.993509
1843,,,,,,,,7.6133857,20.54301,22.99868
1844,,,,,,,,16.045969,20.899338,23.271204
1845,,,,,,,,12.9184475,13.358601,14.527266
1846,,,,,,,,5.3066483,5.6052027,7.4206715
1847,,,,,,,,10.353608,17.339323,20.713827
1848,,,,,,,,8.597001,10.172295,14.638094
1849,,,,,,,,7.688134,8.79697,9.208849
1850,,,,,,,,4.56515,5.039747,5.084182
1851,,,,,,,,18.263786,19.478323,21.909706
1852,,,,,,,,5.423953,5.431173,6.9313397
1853,,,,,,,,6.939479,8.297827,9.344857
1854,,,,,,,,0.02036953,5.3769517,6.571665
1855,,,,,,,,5.5396495,7.5939255,8.474159
1856,,,,,,,,11.271726,12.231284,13.84777
1857,,,,,,,,12.579577,13.001822,13.564281
1858,,,,,,,,9.134879,11.752825,13.62985
1859,,,,,,,,1.6974406,4.455942,7.3721476
1860,,,,,,,,7.7458467,9.5355625,9.936413
1861,,,,,,,,7.3239527,10.946359,12.837279
1862,,,,,,,,7.191152,8.061287,10.995239
1863,,,,,,,,1.1539392,2.8674736,15.79724
1864,,,,,,,,4.023387,10.368599,10.834673
1865,,,,,,,,5.012268,14.167174,16.751863
1866,,,,,,,,6.878592,7.8936605,8.104028
1867,,,,,,,,6.7330346,10.874638,12.926068
1868,,,,,,,,7.092657,8.929975,11.340845
1869,,,,,,,,8.754535,11.727508,13.170109
1870,,,,,,,,1.3888162,2.2411513,3.8884802
1871,,,,,,,,10.961662,19.62144,23.469582
1872,,,,,,,,4.2348833,5.504373,9.038153
1873,,,,,,,,2.473524,6.077053,10.957264
1874,,,,,,,,9.249469,9.78072,15.914051
1875,,,,,,,,0.93403673,3.3236578,5.068264
1876,,,,,,,,3.6995356,4.896537,11.165731
1877,,,,,,,,9.585951,12.268808,14.742166
1878,,,,,,,,3.2791224,6.405093,7.4123135
1879,,,,,,,,8.446014,11.215158,12.069279
1880,,,,,,,,5.7844806,8.596844,8.756293
1881,,,,,,,,10.04024,11.323511,14.615061
1882,,,,,,,,3.3431454,3.4846206,7.330431
1883,,,,,,,,9.528563,11.897942,19.148182
1884,,,,,,,,4.482419,7.7050924,8.13317
1885,,,,,,,,6.20374,9.318228,10.255941
1886,,,,,,,,1.2109898,1.2485152,1.592304
1887,,,,,,,,17.570225,21.578388,22.69891
1888,,,,,,,,4.89478,7.7217546,10.494462
1889,,,,,,,,10.558168,13.125017,16.066488
1890,,,,,,,,7.601361,14.446622,14.7742
1891,,,,,,,,9.599823,15.203928,18.537601
1892,,,,,,,,6.0991054,8.669008,9.521883
1893,,,,,,,,12.523572,14.280867,15.540434
1894,,,,,,,,9.57081,11.165228,13.752979
1895,,,,,,,,5.1820793,6.1137905,6.9869375
1896,,,,,,,,3.737375,6.276096,6.5083675
1897,,,,,,,,12.561934,16.409267,20.644814
1898,,,,,,,,9.468904,11.434486,11.489383
1899,,,,,,,,7.019046,7.152814,9.631507
1900,,,,,,,,6.3362856,7.438325,9.276079
1901,,,,,,,,6.2724867,6.787869,7.737697
1902,,,,,,,,8.742416,8.756365,10.768753
1903,,,,,,,,6.837815,7.999427,9.140642
1904,,,,,,,,2.215413,5.0824633,7.0034623
1905,,,,,,,,12.40274,12.470193,14.555713
1906,,,,,,,,3.4157689,4.429794,5.4405804
1907,,,,,,,,13.262876,16.16201,19.611288
1908,,,,,,,,1.7199016,2.8324988,3.039886
1909,,,,,,,,7.2655067,9.067475,10.324968
1910,,,,,,,,6.9802194,8.346791,9.759641
1911,,,,,,,,7.4068565,11.631637,11.653487
1912,,,,,,,,10.280624,12.17723,19.40021
1913,,,,,,,,7.6823716,13.129817,14.045033
1914,,,,,,,,6.831485,7.4601765,8.120709
1915,,,,,,,,4.9411364,9.360412,10.118285
1916,,,,,,,,4.4259706,6.2890596,6.368979
1917,,,,,,,,9.755782,11.989728,14.071295
1918,,,,,,,,5.992379,8.974899,9.946065
1919,,,,,,,,6.0264864,10.812376,11.26916
1920,,,,,,,,0.897002,2.7138863,3.0618105
1921,,,,,,,,8.838443,14.342778,14.346548
1922,,,,,,,,7.264073,9.003604,9.1368685
1923,,,,,,,,10.544084,14.794243,19.776413
1924,,,,,,,,17.811584,20.54009,21.647823
1925,,,,,,,,5.2201905,9.724327,9.839745
1926,,,,,,,,11.374117,17.092205,18.476719
1927,,,,,,,,10.474868,16.554764,19.625984
1928,,,,,,,,2.588646,4.3760195,4.7805967
1929,,,,,,,,9.308494,19.67939,21.044888
1930,,,,,,,,3.3369415,5.71159,8.002133
1931,,,,,,,,4.341405,4.40423,5.632224
1932,,,,,,,,4.0032425,8.341669,9.849078
1933,,,,,,,,11.71163,13.811731,21.400814
1934,,,,,,,,7.740304,8.326077,11.899816
1935,,,,,,,,17.550219,23.22348,28.359055
1936,,,,,,,,8.805194,9.797746,10.643938
1937,,,,,,,,6.4652143,6.8235517,9.325296
1938,,,,,,,,2.2331247,3.4468465,5.648926
1939,,,,,,,,3.9804437,7.7250986,8.414038
1940,,,,,,,,1.2229645,5.954325,6.957052
1941,,,,,,,,8.112983,14.244217,16.398598
1942,,,,,,,,5.8867273,6.2724943,8.777617
1943,,,,,,,,7.019069,7.2127,10.076528
1944,,,,,,,,4.690445,8.95049,9.405874
1945,,,,,,,,6.7986393,7.9317703,9.77642
1946,,,,,,,,2.3691168,6.3694863,8.421415
1947,,,,,,,,9.336629,11.862741,13.146667
1948,,,,,,,,5.827713,7.583643,13.126881
1949,,,,,,,,8.490112,10.831514,11.699109
1950,,,,,,,,1.4428654,4.158373,5.6917048
1951,,,,,,,,1.750845,5.284121,6.573292
1952,,,,,,,,10.202698,11.197922,14.305979
1953,,,,,,,,9.617704,12.806486,14.369462
1954,,,,,,,,9.37646,9.493126,15.421295
1955,,,,,,,,7.709236,15.680817,20.279926
1956,,,,,,,,8.753075,9.831342,16.201378
1957,,,,,,,,7.4981155,8.380397,9.680503
1958,,,,,,,,9.792174,10.610108,11.849178
1959,,,,,,,,9.933262,12.04906,14.584628
1960,,,,,,,,4.7009573,7.0707784,7.779591
1961,,,,,,,,11.76911,14.868412,17.233088
1962,,,,,,,,0.31518173,4.3327084,5.707161
1963,,,,,,,,9.960686,10.409924,17.154768
1964,,,,,,,,7.0499363,8.819628,10.597938
1965,,,,,,,,6.715295,9.73575,16.39912
1966,,,,,,,,8.29543,9.627253,10.71377
1967,,,,,,,,6.4604807,8.454446,9.564569
1968,,,,,,,,0.80467296,5.3831425,8.120461
1969,,,,,,,,10.336272,10.719707,13.561039
1970,,,,,,,,6.4370623,9.333288,10.202181
1971,,,,,,,,13.544182,14.852418,15.622364
1972,,,,,,,,7.670533,7.7352448,13.304666
1973,,,,,,,,6.040053,9.183291,10.480313
1974,,,,,,,,10.888532,11.454312,11.7123165
1975,,,,,,,,7.1383452,7.4427547,7.8133163
1976,,,,,,,,3.8864639,7.6507072,10.868935
1977,,,,,,,,6.178115,7.1369576,11.331987
1978,,,,,,,,4.930398,6.9979267,9.370227
1979,,,,,,,,9.861409,13.985927,14.191584
1980,,,,,,,,7.5209694,7.529599,7.914477
1981,,,,,,,,9.420677,13.915026,17.660683
1982,,,,,,,,8.875481,9.001024,10.759263
1983,,,,,,,,9.648515,15.296125,16.074375
1984,,,,,,,,3.235735,6.0093155,7.24065
1985,,,,,,,,6.9495444,7.3353004,9.370225
1986,,,,,,,,14.262171,15.130672,17.25335
1987,,,,,,,,9.968941,10.123392,14.756479
1988,,,,,,,,1.0953159,5.653142,7.5114503
1989,,,,,,,,4.8597174,6.5445485,8.112285
1990,,,,,,,,3.2742136,4.2040334,4.315886
1991,,,,,,,,6.33453,11.766081,16.569357
1992,,,,,,,,4.488942,5.5131474,5.702702
1993,,,,,,,,9.69041,20.486847,25.378036
1994,,,,,,,,12.612732,13.044025,13.606465
1995,,,,,,,,11.038493,12.644291,15.833529
1996,,,,,,,,9.853904,10.823353,12.977512
1997,,,,,,,,10.347636,19.181072,21.627481
1998,,,,,,,,5.108427,6.1407337,8.142984
1999,,,,,,,,9.394545,9.805499,9.831593
2000,,,,,,,,3.6452236,8.963263,12.106605
2001,,,,,,,,5.9931254,8.720609,10.375438
2002,,,,,,,,8.755496,9.036077,9.075071
2003,,,,,,,,5.21506,10.567553,11.683332
2004,,,,,,,,15.062382,23.693834,29.652
2005,,,,,,,,13.960892,19.362503,20.791616
2006,,,,,,,,4.923341,6.589259,8.773546
2007,,,,,,,,14.224311,16.533455,18.009335
2008,,,,,,,,10.337795,11.211737,12.386977
2009,,,,,,,,14.683792,17.422487,21.39052
2010,,,,,,,,7.654314,8.081782,8.277619
2011,,,,,,,,8.373391,11.450198,13.940344
2012,,,,,,,,7.3588557,8.270888,9.34496
2013,,,,,,,,6.4750185,6.738884,8.467357
2014,,,,,,,,1.7991542,1.9231516,3.4801073
2015,,,,,,,,10.38703,11.760608,13.961965
2016,,,,,,,,5.1171694,6.726655,6.74436
2017,,,,,,,,12.963206,17.885809,32.87596
2018,,,,,,,,4.789627,5.1611385,8.21625
2019,,,,,,,,17.297058,25.821815,26.170341
2020,,,,,,,,6.1223946,7.66449,7.737701
2021,,,,,,,,12.615042,13.780476,14.556837
2022,,,,,,,,2.8386016,7.4059467,12.343505
2023,,,,,,,,0.47919548,2.660515,5.1048527
2024,,,,,,,,8.814867,9.413441,12.415486
2025,,,,,,,,7.5417337,7.583825,8.247483
2026,,,,,,,,11.736008,12.508736,13.070999
2027,,,,,,,,16.5145,18.246384,18.412323
2028,,,,,,,,10.414669,11.034772,12.0606165
2029,,,,,,,,10.064049,15.185751,17.541386
2030,,,,,,,,1.2585375,3.5401268,5.493328
2031,,,,,,,,5.318843,8.745455,9.176288
2032,,,,,,,,8.330086,8.80468,8.96413
2033,,,,,,,,3.0213907,6.3090234,7.4539895
2034,,,,,,,,1.7566125,7.1425886,8.037365
2035,,,,,,,,8.950151,10.721073,11.274527
2036,,,,,,,,8.15003,9.493324,14.915131
2037,,,,,,,,6.3397083,19.21685,19.40853
2038,,,,,,,,13.297366,15.463344,18.01658
2039,,,,,,,,8.621707,8.903666,9.040731
2040,,,,,,,,3.427606,5.5572214,5.8722115
2041,,,,,,,,6.2804213,6.4836497,6.721489
2042,,,,,,,,2.1232805,4.74222,4.8099275
2043,,,,,,,,7.951976,8.00408,9.845094
2044,,,,,,,,0.59703875,1.4145195,2.1740193
2045,,,,,,,,7.9136477,8.466614,10.718467
2046,,,,,,,,5.5273237,7.4081364,11.062096
2047,,,,,,,,8.016564,9.176415,9.739057
2048,,,,,,,,5.5054865,7.2776275,12.256441
2049,,,,,,,,9.457861,10.157099,11.146627
2050,,,,,,,,4.39174,7.6721754,7.776493
2051,,,,,,,,11.79493,15.19161,17.324076
2052,,,,,,,,1.381299,8.549076,9.361338
2053,,,,,,,,5.7523746,11.021476,12.203411
2054,,,,,,,,4.8934016,6.1510525,10.628307
2055,,,,,,,,8.75421,9.103153,15.258576
2056,,,,,,,,1.9279823,11.043228,11.773707
2057,,,,,,,,8.710474,10.359702,11.485162
2058,,,,,,,,6.2421684,11.4169,13.573964
2059,,,,,,,,11.149358,11.829223,12.456448
2060,,,,,,,,5.2832127,6.667025,7.3644257
2061,,,,,,,,12.768915,15.128719,15.802764
2062,,,,,,,,7.037854,10.399483,13.50315
2063,,,,,,,,10.332732,11.204653,11.259871
2064,,,,,,,,2.1789308,3.9970677,6.668726
2065,,,,,,,,8.575703,12.74737,14.673246
2066,,,,,,,,5.242468,8.686146,9.440053
2067,,,,,,,,9.357815,9.446585,10.8077965
