seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,first_largest,second_largest,third_largest,fourth_largest,fifth_largest,last_largest,alpha,iter
1820,542,0.799346138019076,0.03529411764705882,0.007843137254901933,9,8,2,1.0,1.9375149e-10,7.700642e-11,6.867101e-16,1.3764208e-19,1.4410451e-36,0.00392156862745098,8
1835,441,0.6588235294117643,0.03137254901960784,0.03137254901960773,6,2,2,1.0,2.9887886e-14,1.769383e-19,4.2420988e-20,8.195432e-22,2.3447951e-33,0.00392156862745098,7
1838,441,0.7226866870739844,0.03529411764705884,0.0039215686274509665,1,8,2,1.0,6.089276e-09,1.1402643e-11,1.1420059e-14,8.894354e-16,9.505581e-33,0.00392156862745098,8
1839,401,0.5318751692774946,0.027450980392156862,0.007843137254901933,1,7,2,1.0,1.1021035e-09,2.062827e-11,2.1587244e-12,6.6742277e-13,1.6764495e-22,0.00392156862745098,6
1841,474,0.7457272884731707,0.03529411764705882,0.0039215686274509665,2,6,2,1.0,4.5455955e-14,2.809978e-22,1.0244245e-24,1.3712126e-25,0.0,0.00392156862745098,8
1860,402,0.6151490099953583,0.03137254901960784,0.0039215686274509665,1,2,2,1.0,1.0856758e-08,2.2352656e-10,3.2250518e-13,8.6341024e-15,6.931933e-29,0.00392156862745098,7
1867,424,0.5470271970617723,0.027450980392156862,0.0039215686274509665,5,7,2,1.0,2.6316374e-10,7.650351e-12,1.0655478e-13,1.2742997e-16,2.8785007e-31,0.00392156862745098,6
1870,457,0.7363574011458168,0.03529411764705882,0.0039215686274509665,3,2,2,0.9951953,0.004804196,4.714901e-07,5.506884e-08,4.950725e-09,2.567996e-20,0.00392156862745098,8
1879,400,0.7578678686069358,0.0392156862745098,0.007843137254901933,1,7,3,1.0,9.291765e-10,2.7801886e-10,4.8381132e-11,1.2858189e-12,2.1405288e-34,0.00392156862745098,9
1890,467,0.5828379837830178,0.027450980392156876,0.0039215686274509665,6,2,2,1.0,3.8265824e-08,1.7238663e-10,7.653956e-12,1.6125876e-12,6.8464165e-22,0.00392156862745098,6
1910,474,0.5908959435870542,0.027450980392156862,0.0039215686274509665,1,8,2,1.0,1.0375607e-12,9.706236e-14,9.633875e-15,7.769317e-15,1.0434029e-24,0.00392156862745098,6
1945,469,0.669727690018408,0.03137254901960784,0.007843137254901933,1,8,2,1.0,1.9457892e-13,3.1278657e-14,2.6271333e-14,9.1817025e-15,5.3483975e-28,0.00392156862745098,7
1951,504,0.8475579502585763,0.0392156862745098,0.00392156862745098,6,2,2,1.0,5.942592e-17,4.7468203e-17,1.0563458e-18,1.1783826e-22,0.0,0.00392156862745098,9
1962,480,0.7549096001650631,0.03529411764705882,0.0039215686274509665,9,8,3,1.0,8.912148e-09,8.32734e-13,5.894826e-14,2.4457303e-16,8.8123964e-29,0.00392156862745098,8
1984,512,0.6816877533025589,0.03137254901960786,0.0039215686274509665,9,8,2,1.0,1.3069187e-10,7.6386175e-11,7.834693e-18,5.148601e-23,4.973664e-37,0.00392156862745098,7
1998,424,0.5481084876771607,0.027450980392156862,0.0039215686274509665,2,7,2,1.0,1.9335804e-09,1.7478743e-09,7.028861e-13,2.0175767e-14,6.810579e-28,0.00392156862745098,6
2008,464,0.4966941850051357,0.023529411764705882,0.0039215686274509665,1,8,2,1.0,1.6136361e-09,1.602954e-10,4.3319276e-12,4.605975e-13,2.0594785e-25,0.00392156862745098,5
2025,417,0.6406455798168508,0.03137254901960784,0.03137254901960773,6,2,2,1.0,2.7192259e-11,7.003016e-18,1.0466949e-18,7.918205e-22,1.4040623e-32,0.00392156862745098,7
2039,494,0.4232388255131617,0.0196078431372549,0.0039215686274509665,1,8,2,1.0,1.3294216e-08,7.08988e-10,5.546811e-10,8.495815e-12,7.760828e-27,0.00392156862745098,4
2040,480,0.5851816162775614,0.027450980392156862,0.0117647058823529,1,3,2,1.0,1.7135966e-09,1.4760022e-12,3.122538e-13,1.5991838e-16,0.0,0.00392156862745098,6
2054,477,0.7610571574620787,0.03529411764705882,0.0039215686274509665,7,2,2,1.0,4.133868e-09,1.2133248e-09,4.7163315e-11,2.5813028e-14,2.3861994e-29,0.00392156862745098,8
2060,495,0.8587339912139736,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,7.023859e-10,1.3832356e-10,4.629652e-12,4.2606143e-15,2.7452717e-30,0.00392156862745098,9
2087,489,0.8341241921993998,0.0392156862745098,0.0039215686274509665,3,7,2,1.0,1.8957754e-14,3.0669327e-15,4.2696982e-20,1.6392537e-20,0.0,0.00392156862745098,9
2103,474,0.6752617787342179,0.03137254901960784,0.007843137254901933,1,8,2,1.0,1.177805e-11,2.6976208e-12,2.6907682e-14,8.3684585e-15,2.154154e-24,0.00392156862745098,7
2110,385,0.6079822737657563,0.03137254901960784,0.007843137254901933,1,7,2,1.0,2.201415e-08,2.8903364e-11,9.244222e-12,7.011431e-12,2.322306e-21,0.00392156862745098,7
2120,468,0.834704753876357,0.0392156862745098,0.007843137254901933,5,2,2,1.0,1.34300114e-11,4.6856795e-13,2.7091912e-16,4.2025545e-21,8.2844844e-36,0.00392156862745098,9
2123,427,0.638601894652609,0.03137254901960784,0.007843137254901933,1,2,2,1.0,5.1699352e-08,2.8500776e-11,4.353104e-13,2.2958024e-13,1.24634414e-23,0.00392156862745098,7
2154,481,0.7617741690683306,0.03529411764705882,0.007843137254901933,1,8,2,1.0,2.2705816e-11,6.084176e-14,2.4312948e-15,8.4241535e-16,2.5440772e-25,0.00392156862745098,8
2177,382,0.7540331134495303,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,1.3184773e-08,1.3390755e-10,7.9001085e-13,9.564744e-14,1.5359669e-32,0.00392156862745098,9
2221,483,0.8411101943816014,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,7.493549e-10,2.4985856e-13,1.4274115e-13,3.3212342e-15,1.1565927e-28,0.00392156862745098,9
2226,446,0.7375155984639918,0.03529411764705882,0.0039215686274509665,6,2,2,1.0,4.2812733e-11,4.112394e-11,1.17177e-16,2.2840922e-17,7.9028255e-27,0.00392156862745098,8
2227,472,0.4208703747673214,0.019607843137254916,0.0039215686274509665,1,8,2,1.0,2.5348221e-09,2.2550369e-10,4.5307162e-14,5.343574e-17,1.1519777e-21,0.00392156862745098,4
2250,455,0.5749345950130915,0.027450980392156862,0.0039215686274509665,5,1,2,1.0,1.5415634e-10,1.5221767e-11,2.8220007e-13,1.9767256e-16,1.278544e-26,0.00392156862745098,6
2254,496,0.5172904297361927,0.023529411764705882,0.0039215686274509665,4,8,2,1.0,9.791389e-12,4.2038244e-12,1.4856702e-12,3.8886617e-18,1.3326764e-23,0.00392156862745098,5
2274,457,0.6575968973117907,0.03137254901960784,0.0039215686274509665,9,5,2,1.0,2.6710933e-09,2.1287203e-09,1.3794943e-10,4.8556363e-13,9.341231e-26,0.00392156862745098,7
2284,507,0.6799823594970824,0.03137254901960784,0.0039215686274509665,9,3,2,1.0,5.5902878e-12,7.6667513e-13,4.4856764e-14,9.550918e-23,0.0,0.00392156862745098,7
2299,501,0.769797029325972,0.03529411764705882,0.0039215686274509665,9,8,2,1.0,7.0223788e-12,4.006865e-13,4.0765656e-14,7.640018e-18,9.102513e-28,0.00392156862745098,8
2301,388,0.7596514711068398,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,2.5480812e-08,2.9566236e-10,1.7848193e-11,5.2444973e-14,2.1578435e-27,0.00392156862745098,9
2316,480,0.5082933881104202,0.023529411764705882,0.007843137254901933,1,8,2,1.0,1.171501e-10,1.854312e-11,1.4999036e-12,1.4445412e-12,1.2692501e-30,0.00392156862745098,5
2366,427,0.80261970150031,0.0392156862745098,0.0039215686274509665,1,8,2,1.0,1.1485244e-10,4.9438583e-12,2.9817227e-14,3.5855527e-15,2.6290348e-24,0.00392156862745098,9
2377,460,0.8171084886348645,0.0392156862745098,0.0039215686274509665,2,9,2,1.0,8.250506e-09,4.5642205e-11,1.122479e-11,4.201892e-16,1.0011471e-26,0.00392156862745098,9
2384,491,0.7781028595095452,0.03529411764705882,0.0039215686274509665,8,2,2,0.99999845,1.5912026e-06,1.30820235e-08,9.181034e-09,1.3950424e-10,2.8736862e-19,0.00392156862745098,8
2437,411,0.4660566122900572,0.023529411764705882,0.0039215686274509665,1,7,2,1.0,4.1141814e-08,4.3144344e-10,1.7545026e-11,4.8470563e-14,5.473094e-23,0.00392156862745098,5
2450,476,0.654561376743727,0.03137254901960784,0.0039215686274509665,2,6,2,1.0,4.9420205e-08,4.892254e-13,4.882524e-16,4.914869e-17,0.0,0.00392156862745098,7
2509,488,0.6749656462415732,0.03137254901960786,0.0039215686274509665,9,8,2,1.0,1.13561555e-14,2.2073105e-15,3.0941e-16,7.251717e-17,1.5058414e-29,0.00392156862745098,7
2515,455,0.7528492590953478,0.03529411764705882,0.0352941176470587,5,9,2,1.0,4.606956e-18,8.315627e-24,4.44435e-24,4.566279e-32,0.0,0.00392156862745098,8
2535,493,0.7571877794400357,0.03529411764705882,0.0039215686274509665,3,7,2,1.0,2.3737254e-10,1.499991e-10,1.00973514e-10,1.7064102e-14,0.0,0.00392156862745098,8
2542,503,0.42389236445087514,0.0196078431372549,0.0039215686274509665,4,8,2,1.0,3.7217178e-09,3.8640254e-11,6.256772e-14,4.3063223e-20,3.396093e-30,0.00392156862745098,4
2543,488,0.6771153505871568,0.03137254901960784,0.0039215686274509665,7,2,2,1.0,2.7898526e-09,1.0998685e-10,2.0796543e-13,9.1330636e-14,2.881617e-26,0.00392156862745098,7
2546,458,0.8215569281772638,0.03921568627450982,0.007843137254901933,4,6,2,1.0,5.4045013e-09,8.9920016e-10,1.9479932e-11,4.4624675e-13,3.1874595e-25,0.00392156862745098,9
2556,486,0.7725589727635934,0.03529411764705882,0.0039215686274509665,6,8,2,1.0,5.0681e-09,1.2056106e-09,2.317372e-10,1.02211316e-10,4.096333e-21,0.00392156862745098,8
2564,458,0.584918755058532,0.027450980392156862,0.0039215686274509665,3,7,2,1.0,4.38198e-08,1.142857e-08,2.65206e-10,3.990091e-11,1.6815254e-33,0.00392156862745098,6
2572,370,0.7389217702471448,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,2.2723016e-11,4.8837236e-13,1.2314442e-14,4.6325667e-16,1.00433164e-22,0.00392156862745098,9
2578,493,0.7591857067488785,0.03529411764705882,0.0039215686274509665,4,2,2,1.0,1.1879513e-14,3.089148e-15,2.3309487e-15,1.8738317e-18,2.3531595e-37,0.00392156862745098,8
2579,462,0.7586183033013408,0.03529411764705882,0.0352941176470587,9,8,2,1.0,4.2337398e-13,1.4473093e-13,4.9986747e-15,1.6537226e-15,0.0,0.00392156862745098,8
2590,448,0.7293906806988619,0.03529411764705882,0.0039215686274509665,6,2,3,1.0,4.3940017e-14,4.3278928e-14,6.339028e-15,1.348319e-15,8.130875e-23,0.00392156862745098,8
2602,468,0.8304656540847297,0.0392156862745098,0.0039215686274509665,6,2,2,1.0,2.3028953e-12,4.1534894e-14,1.5253161e-14,1.7029003e-16,3.0433628e-33,0.00392156862745098,9
2616,412,0.5514511979161878,0.027450980392156862,0.007843137254901933,1,3,2,1.0,5.9944333e-10,5.149126e-10,2.6598803e-11,2.1775954e-11,1.9608099e-25,0.00392156862745098,6
2623,396,0.7572994777753583,0.0392156862745098,0.007843137254901933,1,7,2,1.0,1.7314603e-08,3.9015877e-11,5.1984814e-12,1.1651593e-13,1.4117546e-30,0.00392156862745098,9
2630,450,0.7373591916225112,0.03529411764705882,0.0039215686274509665,1,8,2,1.0,4.757292e-12,2.7646906e-13,7.10462e-14,8.370183e-15,1.2425695e-24,0.00392156862745098,8
2654,418,0.7824094529690622,0.0392156862745098,0.007843137254901933,1,7,3,1.0,3.1016946e-11,1.6579738e-11,1.1041427e-12,4.845621e-15,4.883725e-35,0.00392156862745098,9
2688,454,0.4943199088054672,0.023529411764705882,0.0039215686274509665,1,3,3,1.0,3.5429885e-08,1.4955922e-09,4.8216076e-10,6.77915e-13,4.1182126e-25,0.00392156862745098,5
2697,523,0.6957441892908258,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,5.4234413e-16,2.7512237e-17,2.186981e-19,8.8319896e-20,1.1666556e-36,0.00392156862745098,7
2700,491,0.8237534709204665,0.0392156862745098,0.0039215686274509665,2,4,2,1.0,1.2195228e-15,3.0878003e-18,3.0513226e-20,4.2739777e-23,0.0,0.00392156862745098,9
2707,489,0.8350547387823039,0.0392156862745098,0.0039215686274509665,3,2,2,1.0,1.3170095e-08,5.254814e-09,9.968533e-10,3.608999e-18,5.1212037e-28,0.00392156862745098,9
2708,389,0.6850858052489722,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,1.4647455e-11,3.6974998e-12,7.3429533e-13,4.6740487e-13,1.04606e-26,0.00392156862745098,8
2717,394,0.6064246573581112,0.03137254901960784,0.007843137254901933,1,7,2,1.0,4.6469903e-09,8.054749e-11,8.237505e-12,1.41977545e-14,5.9158154e-31,0.00392156862745098,7
2719,402,0.6112114139488315,0.03137254901960784,0.0039215686274509665,1,7,2,1.0,5.222042e-09,1.9273264e-11,5.201923e-12,4.640223e-13,1.9662235e-27,0.00392156862745098,7
2722,478,0.6760356658145239,0.03137254901960784,0.007843137254901933,9,8,2,1.0,4.36784e-10,5.2956762e-12,9.087646e-13,5.2812972e-14,1.2556418e-28,0.00392156862745098,7
2756,477,0.6704391532483621,0.03137254901960784,0.0039215686274509665,6,2,2,1.0,1.7430874e-12,2.2943093e-17,6.2973223e-18,1.03280686e-22,4.3122534e-29,0.00392156862745098,7
2762,457,0.49573343037052475,0.023529411764705882,0.007843137254901933,1,8,2,1.0,4.465782e-12,6.6702443e-13,5.675509e-15,8.966575e-16,2.8845837e-28,0.00392156862745098,5
2776,405,0.5443922642100962,0.027450980392156862,0.0039215686274509665,1,7,2,1.0,4.0516987e-10,2.0681544e-10,4.283258e-11,1.9546504e-12,2.878478e-24,0.00392156862745098,6
2791,397,0.5388269543516458,0.027450980392156862,0.0039215686274509665,1,7,2,1.0,3.749107e-08,4.7770667e-09,1.0677054e-11,3.473014e-13,8.295043e-22,0.00392156862745098,6
2793,525,0.782704230926562,0.03529411764705882,0.0039215686274509665,9,8,2,1.0,2.1254873e-16,2.199943e-18,3.386768e-21,6.183591e-23,0.0,0.00392156862745098,8
2795,528,0.6961861280950237,0.03137254901960784,0.007843137254901933,9,8,2,1.0,2.1685782e-13,1.8432369e-14,1.4578623e-17,1.038094e-18,0.0,0.00392156862745098,7
2811,426,0.7976030990257916,0.0392156862745098,0.007843137254901933,1,8,2,1.0,1.9528397e-08,6.966342e-10,2.1436439e-10,1.1098711e-12,2.8870937e-28,0.00392156862745098,9
2821,500,0.6842097791720368,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,1.0558817e-12,5.8383546e-17,3.0732053e-18,5.6605326e-20,2.1897815e-38,0.00392156862745098,7
2834,478,0.8528577827160908,0.0392156862745098,0.0039215686274509665,3,2,2,1.0,5.8667037e-11,2.578766e-12,1.3897e-12,4.856291e-18,6.605968e-38,0.00392156862745098,9
2843,467,0.6587768424167433,0.03137254901960784,0.007843137254901933,1,8,2,1.0,9.783296e-10,5.288553e-11,3.9063642e-13,9.9749026e-14,1.0190811e-31,0.00392156862745098,7
2853,406,0.608070798605621,0.03137254901960784,0.00392156862745098,1,7,2,1.0,2.9149244e-10,1.1323535e-11,3.980048e-12,6.347691e-15,1.6170418e-30,0.00392156862745098,7
2870,377,0.7452425040549264,0.03921568627450982,0.007843137254901933,1,7,2,1.0,1.6695529e-08,2.0500099e-10,4.7372564e-11,1.5102308e-14,1.5231649e-25,0.00392156862745098,9
2878,394,0.7530228713850005,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,1.002339e-08,4.628301e-12,3.467942e-14,3.2884455e-14,7.7233324e-24,0.00392156862745098,9
2889,476,0.6655700323008558,0.03137254901960784,0.007843137254901933,1,8,2,1.0,6.5010934e-09,1.4354413e-09,2.143793e-12,3.271554e-14,2.0463514e-27,0.00392156862745098,7
2906,466,0.5875813358341839,0.027450980392156862,0.0039215686274509665,1,8,2,1.0,5.6198296e-11,5.565258e-11,5.431361e-12,1.2240357e-13,9.782369e-24,0.00392156862745098,6
2937,386,0.6762403700329367,0.03529411764705882,0.007843137254901933,1,7,2,1.0,1.660311e-09,5.863574e-14,2.2674147e-14,1.8765733e-16,1.3848986e-29,0.00392156862745098,8
2947,475,0.5797160874275429,0.027450980392156862,0.0039215686274509665,6,2,2,1.0,3.8659214e-14,2.4568743e-18,1.050471e-18,3.306412e-19,6.166229e-31,0.00392156862745098,6
2953,491,0.848129316306191,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,4.7257483e-08,2.4848321e-09,3.445813e-11,2.019942e-13,3.2360856e-33,0.00392156862745098,9
2954,460,0.5836817216362364,0.027450980392156862,0.0039215686274509665,6,1,2,1.0,2.127937e-09,2.3450783e-13,1.4521178e-13,9.203329e-17,4.043408e-21,0.00392156862745098,6
2957,383,0.7545428226438726,0.0392156862745098,0.007843137254901933,1,7,2,1.0,4.3460008e-10,1.6276908e-10,4.733774e-13,2.244517e-16,1.1069267e-26,0.00392156862745098,9
2965,457,0.6665974589221332,0.03137254901960784,0.0039215686274509665,5,9,2,1.0,2.2855033e-14,1.5656713e-15,1.7901471e-16,4.5605076e-21,0.0,0.00392156862745098,7
2970,373,0.7573807025814884,0.0392156862745098,0.039215686274509665,1,7,2,1.0,1.0635185e-11,1.6194888e-12,1.0317568e-12,2.562814e-13,5.2910146e-26,0.00392156862745098,9
2977,409,0.7769952673735875,0.0392156862745098,0.007843137254901933,1,7,2,1.0,8.830817e-11,2.2402753e-11,6.1785765e-13,8.40703e-19,1.3344301e-25,0.00392156862745098,9
2989,416,0.7198615783895691,0.03529411764705882,0.0352941176470587,9,3,2,1.0,3.8966608e-09,3.228776e-09,1.4046466e-09,7.4528995e-13,1.5074005e-27,0.00392156862745098,8
3004,482,0.673871106635626,0.03137254901960784,0.007843137254901933,1,8,2,1.0,3.073697e-11,6.4093793e-13,8.263174e-15,1.0628065e-15,2.0970939e-27,0.00392156862745098,7
3007,453,0.4990109402537054,0.023529411764705882,0.0039215686274509665,5,9,2,1.0,2.1950879e-12,9.0532996e-14,2.716034e-14,7.200768e-19,2.6512332e-38,0.00392156862745098,5
3020,485,0.680773470592242,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,1.1230482e-12,5.5046523e-14,3.0422662e-14,3.7889914e-15,1.6136515e-24,0.00392156862745098,7
3023,465,0.82265125915818,0.0392156862745098,0.0039215686274509665,2,4,2,1.0,2.2952279e-10,1.9894017e-11,2.9813446e-12,2.1671115e-12,2.7104724e-24,0.00392156862745098,9
3034,488,0.5934669315527166,0.027450980392156862,0.007843137254901933,3,5,2,1.0,4.9805715e-12,8.706673e-14,1.9836848e-14,4.171772e-15,0.0,0.00392156862745098,6
3072,462,0.7455107216285034,0.03529411764705882,0.0039215686274509665,4,2,2,1.0,4.101733e-11,1.6091994e-11,9.948459e-13,8.0754e-13,1.6017463e-18,0.00392156862745098,8
3076,510,0.6956447143675069,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,7.3460286e-11,4.1202605e-15,2.0016687e-15,1.4614147e-17,5.97277e-33,0.00392156862745098,7
3078,448,0.8082332962272298,0.0392156862745098,0.0039215686274509665,2,7,2,1.0,8.2352656e-14,7.358161e-14,1.4629872e-14,9.569985e-17,1.1106127e-30,0.00392156862745098,9
3080,396,0.6046341606967223,0.03137254901960784,0.007843137254901933,1,7,2,1.0,1.0838132e-09,1.6668115e-10,6.2933274e-13,3.3295066e-14,1.780407e-25,0.00392156862745098,7
3090,536,0.864819253605717,0.0392156862745098,0.0039215686274509665,9,8,2,1.0,9.424741e-10,1.30701326e-14,1.0212993e-16,4.6496443e-19,0.0,0.00392156862745098,9
3096,459,0.8235387487799349,0.0392156862745098,0.0039215686274509665,6,4,2,1.0,1.2148496e-11,2.7441648e-13,6.7364153e-15,6.57546e-19,1.3028973e-24,0.00392156862745098,9
3098,436,0.4083706995119938,0.0196078431372549,0.0039215686274509665,6,1,2,1.0,1.343046e-09,1.5492175e-11,9.6883595e-12,8.057475e-17,5.5505283e-24,0.00392156862745098,4
3108,431,0.7942410942538881,0.0392156862745098,0.00392156862745098,3,7,2,1.0,6.2308436e-11,9.431092e-13,1.0093051e-15,1.1849403e-16,0.0,0.00392156862745098,9
3111,403,0.6936300491879555,0.03529411764705882,0.007843137254901933,1,7,2,1.0,4.259195e-10,6.566431e-13,1.3816646e-13,9.3997144e-14,7.080265e-27,0.00392156862745098,8
3113,400,0.768557419778845,0.03921568627450982,0.007843137254901933,1,7,2,1.0,1.952468e-11,7.56164e-12,8.082966e-13,5.669639e-17,3.3333894e-25,0.00392156862745098,9
3132,378,0.7513361160269371,0.03921568627450982,0.0039215686274509665,1,7,2,1.0,3.807533e-10,6.566062e-11,1.0689396e-12,1.0292664e-12,8.124554e-22,0.00392156862745098,9
3169,475,0.8400948299669369,0.03921568627450982,0.0039215686274509665,9,8,2,1.0,1.48024535e-08,4.3290016e-09,3.6345853e-11,6.0430003e-15,9.6556897e-23,0.00392156862745098,9
3216,489,0.6013952762987737,0.027450980392156862,0.007843137254901933,5,3,2,1.0,4.318718e-09,1.7782834e-09,3.885245e-10,1.2677457e-14,1.1985609e-23,0.00392156862745098,6
3226,374,0.6746009970273621,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,1.0742585e-11,1.9390065e-12,1.1585892e-12,4.0485792e-13,1.3049622e-23,0.00392156862745098,8
3252,469,0.7525632221324795,0.03529411764705882,0.0039215686274509665,7,1,2,1.0,4.4164894e-09,3.5828225e-09,7.55396e-11,1.8348562e-11,3.5538846e-27,0.00392156862745098,8
3263,474,0.7523486230438144,0.03529411764705882,0.0039215686274509665,9,8,2,1.0,5.772227e-14,4.6768686e-16,7.185574e-17,9.783359e-20,6.200303e-34,0.00392156862745098,8
3272,438,0.5675987991270529,0.027450980392156862,0.0039215686274509665,1,8,2,1.0,1.21125e-10,1.3881059e-11,2.9764695e-12,1.6875034e-12,7.9016153e-28,0.00392156862745098,6
3277,488,0.6726833456436564,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,1.0860439e-09,3.5819375e-11,1.0886534e-12,5.8259657e-16,4.85278e-30,0.00392156862745098,7
3287,450,0.5823232315653917,0.027450980392156862,0.027450980392156765,6,2,2,1.0,4.932128e-10,3.0413776e-11,1.8628142e-17,1.7634415e-17,1.9207496e-34,0.00392156862745098,6
3297,463,0.41336756192686885,0.0196078431372549,0.0039215686274509665,6,2,2,1.0,1.8237149e-08,7.848118e-12,5.3898285e-14,9.760682e-15,5.7811248e-27,0.00392156862745098,4
3306,391,0.6155988447976999,0.03137254901960784,0.0039215686274509665,1,7,2,1.0,5.6431034e-08,2.3242363e-11,1.3356516e-11,2.9361758e-12,2.1239197e-19,0.00392156862745098,7
3310,448,0.7404187432913532,0.03529411764705882,0.0039215686274509665,9,3,2,1.0,1.0633963e-08,1.3096062e-10,1.0891851e-12,4.2623965e-14,2.09069e-25,0.00392156862745098,8
3316,467,0.49948839647020943,0.023529411764705882,0.00392156862745098,9,8,2,1.0,2.6228806e-08,5.2716365e-10,1.1265999e-10,5.0111523e-11,3.9801304e-20,0.00392156862745098,5
3320,487,0.7666641592657452,0.03529411764705882,0.00392156862745098,3,8,2,1.0,3.3338046e-09,6.1667355e-12,2.129785e-12,1.0985502e-13,1.4598601e-32,0.00392156862745098,8
3327,483,0.6670471809107189,0.03137254901960784,0.0039215686274509665,6,2,2,1.0,1.3387895e-10,1.7955295e-16,3.124973e-18,2.15031e-18,8.5553546e-29,0.00392156862745098,7
3340,481,0.7612490999887981,0.03529411764705882,0.0039215686274509665,4,2,2,1.0,2.218791e-08,7.8955145e-09,5.997544e-10,1.6328275e-10,2.5810883e-16,0.00392156862745098,8
3344,438,0.8087183532329557,0.0392156862745098,0.007843137254901933,1,8,2,1.0,2.2205055e-12,4.0298714e-14,5.8663338e-15,1.8872277e-15,9.3553834e-27,0.00392156862745098,9
3352,466,0.7437759167780872,0.03529411764705882,0.007843137254901933,4,6,2,1.0,4.6764767e-12,5.3682243e-13,2.784175e-13,6.216281e-14,2.1497195e-33,0.00392156862745098,8
3364,455,0.49179347571971355,0.023529411764705882,0.0039215686274509665,6,2,3,1.0,5.008527e-10,3.570512e-11,6.5578233e-12,9.365538e-13,6.031881e-21,0.00392156862745098,5
3366,473,0.6656277949420841,0.03137254901960784,0.0039215686274509665,6,2,2,1.0,5.277542e-10,1.076775e-12,3.4368366e-13,3.3090793e-16,3.060789e-20,0.00392156862745098,7
3379,393,0.684344625404953,0.03529411764705882,0.0039215686274509665,1,7,2,1.0,6.726845e-09,7.98216e-12,2.9912653e-13,7.975167e-14,5.1136737e-26,0.00392156862745098,8
3380,368,0.7473341060406103,0.0392156862745098,0.0039215686274509665,1,7,2,1.0,5.8076105e-10,2.5501438e-11,1.6408722e-11,4.0037098e-13,3.801396e-24,0.00392156862745098,9
3389,476,0.5883529294141165,0.027450980392156862,0.0039215686274509665,9,8,2,1.0,6.8523433e-12,5.8942027e-12,8.1723674e-13,7.9485957e-13,2.5122339e-24,0.00392156862745098,6
3393,397,0.6917206868747808,0.03529411764705882,0.0039215686274509665,1,2,3,1.0,2.742067e-09,1.546345e-11,8.450225e-12,6.8914904e-13,1.5755186e-33,0.00392156862745098,8
3406,401,0.6084121309033643,0.03137254901960784,0.007843137254901933,1,7,2,1.0,1.0956782e-11,7.1466304e-14,3.2983202e-14,1.2506982e-14,2.8265406e-25,0.00392156862745098,7
3411,415,0.784607788010866,0.0392156862745098,0.0039215686274509665,1,8,2,1.0,1.0024316e-10,7.518987e-11,2.272578e-12,1.6989523e-12,3.2400027e-32,0.00392156862745098,9
3415,465,0.49581097959749415,0.023529411764705896,0.0039215686274509665,3,7,2,1.0,3.1145562e-09,3.1368277e-10,3.771836e-12,1.7999221e-12,0.0,0.00392156862745098,5
3418,476,0.5075515856268008,0.023529411764705896,0.0039215686274509665,1,8,2,1.0,1.169136e-08,1.1656073e-11,1.884382e-12,4.331851e-13,5.291608e-23,0.00392156862745098,5
3450,479,0.843082533563953,0.0392156862745098,0.0039215686274509665,4,8,2,1.0,2.4920133e-09,1.3909576e-11,6.885485e-17,7.0130945e-18,2.2120707e-32,0.00392156862745098,9
3464,429,0.8045334830424451,0.0392156862745098,0.0039215686274509665,1,8,2,1.0,1.4046057e-10,2.5826462e-11,3.589484e-13,2.3872919e-14,7.244527e-25,0.00392156862745098,9
3474,456,0.8115089111049656,0.0392156862745098,0.0039215686274509665,6,1,2,1.0,1.962882e-11,1.4781665e-11,7.241054e-15,9.370894e-25,2.1418004e-29,0.00392156862745098,9
3481,494,0.6816990330807213,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,8.0957065e-14,1.0346087e-15,1.9413709e-16,1.544451e-17,9.951194e-35,0.00392156862745098,7
3483,515,0.8705264065661797,0.0392156862745098,0.0039215686274509665,9,2,3,1.0,3.3290527e-12,1.5015306e-18,1.0201302e-18,1.7979452e-20,2.4280074e-35,0.00392156862745098,9
3485,440,0.6580761400283299,0.03137254901960784,0.03137254901960773,6,2,2,1.0,8.4416827e-13,7.791046e-14,7.429192e-22,5.2199532e-23,1.779255e-30,0.00392156862745098,7
3508,494,0.678181978415639,0.03137254901960784,0.0039215686274509665,9,8,2,1.0,1.0431854e-10,5.7932665e-12,3.665648e-12,3.0541765e-12,1.2285504e-27,0.00392156862745098,7
3530,431,0.6461431429403091,0.03137254901960784,0.0039215686274509665,6,2,2,1.0,4.386144e-08,1.3928918e-09,1.7752569e-13,3.888447e-14,8.059141e-23,0.00392156862745098,7
