seed,l0,l2,l_inf,minimum_change,true_label,adv_label,position_adv_label_in_original_pred,delta_first_prod_vs_second_prob,delta_first_prod_vs_third_prob,delta_first_prod_vs_fourth_prob
2605,,,,,,,,6.370639,9.651901,11.594324
2606,,,,,,,,7.025276,7.6776414,8.085897
2607,,,,,,,,14.681184,15.335849,18.262096
2608,,,,,,,,7.4880266,12.233927,18.158962
2609,,,,,,,,10.328415,11.096335,12.130438
2610,,,,,,,,4.100998,6.1984873,7.0995436
2611,,,,,,,,5.7067003,11.102439,13.241586
2612,,,,,,,,10.87806,15.858453,23.865467
2613,,,,,,,,8.284881,9.071913,9.699232
2614,83,2.566695876045242,0.3921568627450981,0.0039215686274509665,6,5,3,0.75176287,2.1546588,5.2074127
2615,,,,,,,,12.267747,16.87202,20.07346
2616,,,,,,,,8.85301,10.438602,11.922165
2617,,,,,,,,12.212543,14.526856,15.819506
2618,,,,,,,,7.0457788,7.816128,8.073942
2619,,,,,,,,4.0116887,5.0847063,10.4752
2620,,,,,,,,4.8484335,9.004589,14.733498
2621,,,,,,,,14.834431,22.22896,25.208933
2622,,,,,,,,1.6098762,3.639868,5.8275414
2623,,,,,,,,8.692597,10.201277,10.905276
2624,,,,,,,,15.654268,24.631004,24.969864
2625,,,,,,,,12.673139,16.436237,19.126282
2626,,,,,,,,7.2008047,9.836289,12.636514
2627,,,,,,,,9.247518,11.559059,15.046805
2628,,,,,,,,5.195739,11.312079,11.827669
2629,,,,,,,,14.54537,24.564953,24.781218
2630,,,,,,,,11.281505,12.193543,12.987135
2631,,,,,,,,11.364618,17.58189,19.950878
2632,,,,,,,,3.468215,6.108986,9.204375
2633,,,,,,,,11.617597,16.197798,17.30711
2634,,,,,,,,4.8041844,15.788727,20.050049
2635,,,,,,,,16.126055,19.372202,20.039665
2636,,,,,,,,0.9178618,1.4141806,2.9914346
2637,,,,,,,,5.5476503,12.966258,15.420322
2638,,,,,,,,8.080381,9.957656,13.15512
2639,,,,,,,,1.610641,4.4006257,7.1181636
2640,,,,,,,,9.53963,10.86569,12.215574
2641,,,,,,,,24.189617,33.813686,35.00101
2642,,,,,,,,12.586321,21.320353,21.917305
2643,,,,,,,,10.283989,15.886401,17.312634
2644,,,,,,,,1.1928053,3.952562,6.8747253
2645,,,,,,,,9.11162,10.380506,10.819237
2646,,,,,,,,14.076651,17.896358,18.492826
2647,,,,,,,,13.870638,15.072096,19.052757
2648,,,,,,,,4.3777056,9.15787,10.213829
2649,,,,,,,,6.5232253,9.029719,9.035954
2650,,,,,,,,31.998623,35.100834,35.76863
2651,,,,,,,,11.783925,16.588705,23.403671
2652,,,,,,,,1.1738062,5.9554944,24.413548
2653,,,,,,,,18.856823,21.280205,22.761787
2654,,,,,,,,8.601669,11.180506,13.863562
2655,,,,,,,,11.423202,14.285601,15.106955
2656,,,,,,,,14.525753,18.309399,20.02869
2657,,,,,,,,19.508053,21.149303,21.589561
2658,,,,,,,,14.354395,16.770931,28.254091
2659,,,,,,,,5.726914,9.832141,11.277293
2660,,,,,,,,7.9998937,12.354662,12.675732
2661,,,,,,,,0.83751726,2.7902718,13.8681345
2662,,,,,,,,14.970475,16.126781,19.418682
2663,,,,,,,,6.2103004,6.629432,7.496252
2664,,,,,,,,21.085459,23.550985,28.623692
2665,,,,,,,,15.465571,25.37505,27.182245
2666,,,,,,,,8.661201,10.731194,13.819557
2667,,,,,,,,9.380244,9.540491,9.820976
2668,,,,,,,,6.3207455,7.447512,9.702667
2669,,,,,,,,13.077841,21.153202,22.604692
2670,,,,,,,,22.122343,31.330158,32.04253
2671,,,,,,,,3.7970629,3.8565612,4.823695
2672,,,,,,,,4.880646,8.834079,10.347347
2673,,,,,,,,9.623746,10.43063,22.044233
2674,,,,,,,,6.3153553,13.656523,15.084299
2675,,,,,,,,11.524687,13.437788,20.080206
2676,,,,,,,,3.5959702,8.758614,9.435067
2677,,,,,,,,12.342831,14.068806,14.231137
2678,,,,,,,,4.4052386,4.8903246,12.283735
2679,,,,,,,,5.2514024,8.338165,11.627839
2680,,,,,,,,10.412664,12.663694,12.745529
2681,,,,,,,,3.0996504,5.152835,11.985207
2682,,,,,,,,2.4995463,7.2235494,10.178507
2683,,,,,,,,9.221033,11.681761,16.34672
2684,,,,,,,,13.388651,18.985556,30.538038
2685,,,,,,,,15.903357,17.822926,20.31563
2686,,,,,,,,16.273256,23.031452,24.000938
2687,,,,,,,,6.659919,8.136614,11.126341
2688,,,,,,,,9.256045,10.031485,13.940869
2689,,,,,,,,9.372623,18.450518,19.81966
2690,,,,,,,,5.7777314,6.4792786,7.3662825
2691,,,,,,,,9.737321,19.580818,21.068815
2692,,,,,,,,5.9733396,7.600717,7.7863026
2693,,,,,,,,10.767263,13.560712,14.993578
2694,,,,,,,,8.405759,9.139482,11.206903
2695,,,,,,,,9.129175,9.156532,10.152245
2696,,,,,,,,11.183002,17.07963,17.685047
2697,,,,,,,,14.910465,17.16338,21.925282
2698,,,,,,,,1.6341772,9.580716,10.6223135
2699,,,,,,,,9.130176,9.473056,12.302226
2700,,,,,,,,15.762011,23.47694,30.76511
2701,,,,,,,,16.910881,18.407402,20.442097
2702,,,,,,,,11.005724,15.706818,17.727198
2703,,,,,,,,6.9410057,9.434256,14.969921
2704,,,,,,,,8.524102,17.209768,17.694693
2705,,,,,,,,3.7729292,6.6122465,19.42755
2706,,,,,,,,1.9512551,4.305832,8.416461
2707,,,,,,,,5.43911,10.1148815,12.230038
2708,,,,,,,,10.816584,11.3264,12.587008
2709,,,,,,,,17.339075,17.990202,20.702496
2710,,,,,,,,11.731574,12.583613,14.093891
2711,,,,,,,,14.478656,18.40333,19.054789
2712,,,,,,,,5.2609367,8.968553,11.677028
2713,,,,,,,,6.6546664,10.627089,11.67361
2714,,,,,,,,2.4167585,6.655783,7.0196576
2715,,,,,,,,4.470693,11.2523575,12.588713
2716,,,,,,,,9.351658,12.634686,14.573219
2717,,,,,,,,9.324559,9.450776,11.9302025
2718,,,,,,,,12.734144,14.988078,17.392954
2719,,,,,,,,8.302883,8.672895,9.275283
2720,,,,,,,,3.0122495,5.299933,5.852021
2721,,,,,,,,23.088923,33.889664,34.480022
2722,,,,,,,,2.3209982,13.180798,13.948103
2723,,,,,,,,9.565052,14.644804,20.855934
2724,,,,,,,,15.625778,16.70006,16.95469
2725,,,,,,,,8.5338,8.70268,11.80549
2726,,,,,,,,10.604899,13.401393,16.396606
2727,,,,,,,,17.144234,17.837212,19.267118
2728,,,,,,,,5.846795,6.6496687,10.032302
2729,,,,,,,,8.588446,11.317649,15.967598
2730,,,,,,,,5.684683,7.9932733,10.157033
2731,,,,,,,,6.3995357,10.130078,15.973803
2732,,,,,,,,14.688928,17.497952,18.847645
2733,,,,,,,,9.151861,12.864746,17.462057
2734,,,,,,,,2.9302177,6.484396,7.480076
2735,,,,,,,,18.078814,19.543688,19.846493
2736,,,,,,,,18.205093,19.721943,23.320303
2737,,,,,,,,9.313768,18.119118,24.214367
2738,,,,,,,,8.348266,17.801207,22.660131
2739,,,,,,,,21.306679,24.129095,29.343292
2740,,,,,,,,13.434275,14.256138,17.884268
2741,,,,,,,,16.219608,19.435955,21.205267
2742,,,,,,,,4.9874535,12.4167,13.675586
2743,,,,,,,,15.489547,19.453588,19.782167
2744,,,,,,,,4.0671444,4.6643,13.909887
2745,,,,,,,,13.265718,15.45102,25.055367
2746,,,,,,,,9.955421,10.411256,15.978721
2747,,,,,,,,12.56287,14.653597,16.19515
2748,,,,,,,,4.3312407,22.245363,26.431503
2749,,,,,,,,18.92598,23.122913,34.192
2750,,,,,,,,17.471104,31.88068,38.781418
2751,,,,,,,,7.7753973,9.680279,10.123493
2752,,,,,,,,6.726051,15.994413,18.24178
2753,,,,,,,,12.469246,15.386404,18.634678
2754,,,,,,,,14.240418,14.867457,16.617296
2755,,,,,,,,11.185679,12.974046,23.873549
2756,,,,,,,,9.347483,12.907298,17.021713
2757,,,,,,,,17.78791,20.975304,23.98173
2758,,,,,,,,2.1021566,9.238705,9.898611
2759,,,,,,,,8.253008,30.463564,30.833294
2760,,,,,,,,5.969257,7.1825967,15.873082
2761,,,,,,,,5.5023193,14.159776,14.674275
2762,,,,,,,,9.072176,10.278726,11.147923
2763,,,,,,,,8.671921,13.898937,19.501926
2764,,,,,,,,0.19252944,1.2414036,8.863629
2765,,,,,,,,7.457452,13.487328,13.8032465
2766,,,,,,,,8.924002,12.554713,15.523063
2767,,,,,,,,1.0305796,5.967333,11.254156
2768,,,,,,,,2.4218156,3.7276394,4.793845
2769,,,,,,,,9.816561,10.016243,14.596752
2770,,,,,,,,11.932994,19.531422,20.982883
2771,,,,,,,,9.5441,13.225444,19.879297
2772,,,,,,,,6.6134057,7.2241364,8.009056
2773,,,,,,,,18.6353,23.989077,25.063374
2774,,,,,,,,5.9781246,7.550884,14.149454
2775,,,,,,,,11.318834,12.518263,12.877143
2776,,,,,,,,8.134971,9.637771,11.7314205
2777,,,,,,,,11.175571,12.523348,14.904011
2778,,,,,,,,9.333315,13.139281,17.164715
2779,,,,,,,,2.6752858,2.9496856,12.884323
2780,,,,,,,,6.3141565,6.55295,12.460724
2781,,,,,,,,3.918736,13.202501,13.214039
2782,,,,,,,,13.7004,19.332527,21.406672
2783,,,,,,,,8.713156,15.383265,24.631096
2784,,,,,,,,7.458784,9.640554,14.277096
2785,,,,,,,,18.136171,19.333815,21.697392
2786,,,,,,,,10.99559,12.257662,13.277313
2787,,,,,,,,5.2696867,10.267306,12.145659
2788,,,,,,,,10.808458,13.8366375,17.393011
2789,,,,,,,,14.441273,16.298342,21.266012
2790,,,,,,,,4.044728,4.8569927,5.0558105
2791,,,,,,,,4.633959,8.476639,9.480271
2792,,,,,,,,4.8466253,14.661132,14.68353
2793,,,,,,,,11.67749,14.64869,16.975502
2794,,,,,,,,7.0460615,10.515947,13.593231
2795,,,,,,,,6.6173735,7.7303224,10.798262
2796,,,,,,,,5.24863,20.777752,20.881477
2797,,,,,,,,13.5608015,15.015424,15.066193
2798,,,,,,,,2.8787227,8.535356,8.815825
2799,,,,,,,,16.474781,19.558304,20.28094
2800,,,,,,,,5.9642906,7.7626734,8.982326
2801,,,,,,,,4.3768697,8.46328,11.800856
2802,,,,,,,,2.9613962,5.091335,6.2543674
2803,,,,,,,,1.8652778,9.635222,10.975589
2804,,,,,,,,9.828175,10.306363,14.989189
2805,,,,,,,,6.4712286,10.153907,10.324527
2806,,,,,,,,17.874659,21.610493,22.281197
2807,,,,,,,,9.241677,9.259621,11.105761
2808,,,,,,,,5.1991034,15.952411,17.12476
2809,,,,,,,,11.875757,19.11465,20.078638
2810,,,,,,,,3.953288,10.72485,13.023416
2811,,,,,,,,6.824079,9.116469,9.487614
2812,,,,,,,,11.624237,15.052797,20.741096
2813,,,,,,,,17.780445,19.176931,19.229303
2814,,,,,,,,12.14803,12.675209,16.907223
2815,,,,,,,,11.520316,11.824053,12.043248
2816,,,,,,,,19.08216,26.042992,35.021576
2817,,,,,,,,5.580722,7.5927186,9.704728
2818,,,,,,,,6.394244,6.6787124,11.132824
2819,,,,,,,,14.165027,17.057505,25.335175
2820,,,,,,,,18.496521,19.105438,19.333296
2821,,,,,,,,12.963635,13.617646,15.623333
2822,,,,,,,,12.421427,21.323215,25.982765
2823,,,,,,,,4.9089093,5.913826,6.820877
2824,,,,,,,,13.817404,14.345635,14.663253
2825,,,,,,,,18.743843,20.0517,23.026745
2826,,,,,,,,7.630542,8.942728,13.005939
2827,,,,,,,,14.89168,15.295698,21.057705
2828,,,,,,,,15.188147,19.461369,27.120756
2829,,,,,,,,15.754497,21.961824,22.604624
2830,,,,,,,,4.997171,6.7699976,8.152199
2831,,,,,,,,2.0895371,3.235146,3.5260687
2832,,,,,,,,11.64212,14.170164,17.201517
2833,,,,,,,,7.9704237,9.797797,12.926071
2834,,,,,,,,4.3088007,5.531497,5.7299623
2835,,,,,,,,12.294473,13.719881,21.774052
2836,,,,,,,,16.552803,17.06876,17.490463
2837,,,,,,,,3.9194622,10.36442,16.265026
2838,,,,,,,,2.7495158,10.519402,12.969518
2839,,,,,,,,7.95085,10.978979,13.070892
2840,,,,,,,,9.262562,11.431908,25.053661
2841,,,,,,,,2.4367847,7.9589753,8.203462
2842,,,,,,,,7.401235,8.039158,11.772829
2843,,,,,,,,6.2835317,6.312384,9.001004
2844,53,2.2310348136838387,0.3921568627450981,0.023529411764705882,7,3,2,1.6411619,6.109465,6.3399134
2845,,,,,,,,1.3130455,2.892757,5.295444
2846,,,,,,,,11.820128,14.011737,18.6027
2847,,,,,,,,10.405847,10.830105,18.943535
2848,,,,,,,,14.165681,16.372452,16.930367
2849,,,,,,,,16.89565,19.92708,25.790981
2850,,,,,,,,4.4601564,12.579031,13.0287695
2851,,,,,,,,18.748327,22.12511,32.365746
2852,,,,,,,,9.100683,10.297409,11.389134
2853,,,,,,,,6.4763055,6.59822,10.247533
2854,,,,,,,,11.245139,15.118593,16.411436
2855,,,,,,,,20.015013,20.52691,21.780151
2856,,,,,,,,5.921161,8.295627,9.438983
2857,,,,,,,,12.668703,16.435907,22.955912
2858,,,,,,,,7.110461,7.5236278,8.349752
2859,,,,,,,,7.759817,15.076626,16.270998
2860,,,,,,,,5.210554,8.311008,13.756215
2861,,,,,,,,12.162884,15.373201,26.022285
2862,,,,,,,,2.112709,2.8538594,3.7596998
2863,,,,,,,,15.944119,17.559631,18.48661
2864,,,,,,,,11.864632,20.543087,22.653458
2865,,,,,,,,16.902449,22.764774,23.854393
2866,,,,,,,,13.358724,25.050482,26.570786
2867,,,,,,,,21.831661,24.768005,29.09338
2868,,,,,,,,11.7177105,12.87583,15.342659
2869,,,,,,,,11.658426,17.965372,24.002474
2870,,,,,,,,9.839903,10.067419,11.954723
2871,,,,,,,,7.610069,16.973103,17.01641
2872,,,,,,,,2.7868016,4.6409597,10.389158
2873,,,,,,,,16.492466,17.671202,20.84031
2874,,,,,,,,14.122965,19.960062,20.85279
2875,,,,,,,,22.569706,23.364162,38.2228
2876,,,,,,,,10.833246,16.50257,17.997494
2877,,,,,,,,25.414438,26.560661,35.76489
2878,,,,,,,,6.3610916,9.692306,11.453644
2879,,,,,,,,21.802425,24.237171,29.472462
2880,,,,,,,,5.6267776,9.545574,12.263661
2881,,,,,,,,26.037779,26.309788,27.199757
2882,,,,,,,,11.676051,11.976019,17.58694
2883,,,,,,,,9.502966,12.443848,13.259415
2884,,,,,,,,2.619781,3.4924014,3.9749236
2885,,,,,,,,15.259801,15.314494,20.967007
2886,,,,,,,,10.206767,12.104412,15.823172
2887,,,,,,,,16.390802,21.15685,22.681282
2888,,,,,,,,1.2005618,9.381075,9.583822
2889,,,,,,,,5.751175,9.150537,10.515884
2890,,,,,,,,11.298741,15.145189,15.689999
2891,,,,,,,,22.59853,30.257502,33.108192
2892,,,,,,,,6.6373215,6.733408,6.7698784
2893,,,,,,,,6.1349306,8.935338,10.713209
2894,,,,,,,,6.1789837,9.322624,15.149783
2895,,,,,,,,14.706786,14.92123,15.332568
2896,,,,,,,,14.552189,18.657192,19.984156
2897,,,,,,,,14.979662,15.475962,17.05293
2898,,,,,,,,4.6674614,7.326666,13.601986
2899,,,,,,,,16.270687,18.65597,19.183868
2900,,,,,,,,8.808077,9.836751,16.162827
2901,,,,,,,,1.5998546,4.448884,9.876113
2902,,,,,,,,4.6708856,8.918932,9.248121
2903,,,,,,,,7.957487,14.110481,19.555891
2904,,,,,,,,7.9907255,11.882388,14.607308
2905,,,,,,,,12.129894,24.17912,25.131113
2906,,,,,,,,6.4537506,8.451856,9.188631
2907,,,,,,,,4.961484,9.54639,10.929951
2908,,,,,,,,13.705206,17.515732,21.968483
2909,,,,,,,,12.2048025,17.729107,23.17488
2910,,,,,,,,9.709235,11.424573,14.552542
2911,,,,,,,,13.282518,13.719648,13.857353
2912,,,,,,,,14.384095,15.317063,21.468555
2913,,,,,,,,15.622391,18.0196,21.179033
2914,,,,,,,,10.108434,15.201382,17.955692
2915,,,,,,,,9.718877,11.787147,13.008292
2916,,,,,,,,13.837483,17.877558,17.940596
2917,,,,,,,,8.779316,22.13357,22.535309
2918,,,,,,,,8.584843,8.88977,9.561638
2919,,,,,,,,20.231018,25.98141,29.860455
2920,,,,,,,,4.543698,8.311052,12.905775
2921,,,,,,,,16.930737,18.001205,19.888355
2922,,,,,,,,9.277335,13.589068,14.040215
2923,,,,,,,,12.94166,18.01014,19.993128
2924,,,,,,,,3.9759278,6.8344927,7.299817
2925,,,,,,,,20.140316,22.903265,26.643204
2926,,,,,,,,3.36438,9.4910755,10.666915
2927,,,,,,,,5.3506556,6.64974,7.1206427
2928,,,,,,,,1.491929,2.86661,7.2072
2929,,,,,,,,8.229284,10.262892,12.930973
2930,,,,,,,,16.239897,17.578255,19.439186
2931,,,,,,,,0.9090686,3.2908792,8.429939
2932,,,,,,,,5.6325936,8.868991,10.337039
2933,,,,,,,,1.801619,3.968378,6.6430883
2934,,,,,,,,3.4201026,6.4398518,9.751888
2935,,,,,,,,8.728334,9.3504715,12.614991
2936,,,,,,,,10.972048,17.673904,18.52213
2937,,,,,,,,9.35807,10.985203,11.455991
2938,,,,,,,,5.8267064,6.922616,8.577426
2939,,,,,,,,16.105646,23.167368,29.009357
2940,,,,,,,,5.913966,11.111551,16.055584
2941,,,,,,,,12.042234,13.814648,14.600006
2942,,,,,,,,0.8857868,3.5073998,7.7833357
2943,,,,,,,,13.177353,20.283651,23.799934
2944,,,,,,,,21.311455,24.989868,29.356483
2945,,,,,,,,7.6831203,15.060774,15.50925
2946,,,,,,,,10.887479,13.727085,15.293158
2947,,,,,,,,7.9413505,8.252322,15.47377
2948,,,,,,,,9.106535,11.341425,13.307844
2949,,,,,,,,11.072604,11.855138,32.66783
2950,,,,,,,,1.07795,4.112094,9.236422
2951,,,,,,,,11.959648,13.913244,14.298514
2952,,,,,,,,12.146958,18.454914,18.766111
2953,,,,,,,,0.6667304,4.63488,8.41294
2954,,,,,,,,4.6036468,8.288425,9.278413
2955,,,,,,,,13.566298,14.252653,16.064478
2956,,,,,,,,3.9672306,6.381715,7.5579867
2957,,,,,,,,6.5101967,7.6069937,7.617625
2958,,,,,,,,2.4897852,9.691675,10.329158
2959,,,,,,,,11.266832,12.417479,14.445798
2960,,,,,,,,0.47619724,0.83231497,8.881894
2961,,,,,,,,8.846156,11.320547,15.778824
2962,,,,,,,,8.647732,23.366133,23.915232
2963,,,,,,,,12.327006,21.661806,24.21785
2964,,,,,,,,5.0798516,5.537458,8.474422
2965,,,,,,,,9.658772,14.790198,15.029459
2966,,,,,,,,6.7685423,14.399897,15.416489
2967,,,,,,,,7.168179,11.323643,14.869357
2968,,,,,,,,9.175857,15.774286,16.692932
2969,,,,,,,,12.716905,15.507089,29.92102
2970,,,,,,,,8.253759,10.359775,11.503239
2971,,,,,,,,5.213062,11.083291,11.978772
2972,,,,,,,,1.7245302,3.955226,7.2184606
2973,,,,,,,,9.148966,10.31228,10.779804
2974,,,,,,,,14.045685,17.602531,18.048973
2975,,,,,,,,14.099915,14.884113,17.489092
2976,,,,,,,,11.7039585,16.850735,18.749836
2977,,,,,,,,8.377701,10.312463,14.8497925
2978,,,,,,,,1.4999161,6.787106,8.929196
2979,,,,,,,,13.351522,17.171711,19.222641
2980,55,2.4467037198354586,0.3921568627450981,0.011764705882352941,7,1,2,1.8996739,2.474513,6.2019734
2981,,,,,,,,10.384323,16.80071,17.950985
2982,,,,,,,,6.712627,12.629299,16.630508
2983,,,,,,,,12.902588,24.930267,26.547607
2984,,,,,,,,9.654867,10.650122,15.145432
2985,,,,,,,,13.767196,16.119905,23.80561
2986,,,,,,,,7.7232614,8.723652,9.979528
2987,,,,,,,,6.417418,11.214399,11.427046
2988,,,,,,,,4.442815,8.611659,9.172339
2989,,,,,,,,8.480629,9.5441265,12.229312
2990,,,,,,,,10.770352,13.553052,18.815022
2991,,,,,,,,4.0839477,5.0826845,6.02596
2992,,,,,,,,10.922352,11.55466,13.576508
2993,,,,,,,,13.218095,14.930288,24.328953
2994,,,,,,,,4.402278,7.227658,7.8886085
2995,,,,,,,,4.001289,12.19339,13.910354
2996,,,,,,,,14.405626,22.017847,25.452932
2997,,,,,,,,8.673962,8.766687,12.061208
2998,,,,,,,,4.8327026,9.227553,13.685724
2999,,,,,,,,9.517812,11.802362,16.247189
3000,,,,,,,,9.116012,11.939133,12.136126
3001,,,,,,,,12.921356,13.725706,13.771263
3002,,,,,,,,2.408558,4.3573256,7.088965
3003,,,,,,,,9.574227,9.936923,13.05554
3004,,,,,,,,11.980418,14.324599,18.092205
3005,,,,,,,,6.028593,14.812194,15.386635
3006,,,,,,,,14.125718,15.756784,17.584454
3007,,,,,,,,6.92299,11.1744,15.255766
3008,,,,,,,,7.7952766,13.596714,14.468603
3009,,,,,,,,13.686903,20.654583,21.311962
3010,,,,,,,,0.6725534,2.0423484,4.46204
3011,,,,,,,,5.8425865,11.829088,12.348751
3012,,,,,,,,3.479329,7.637905,19.880093
3013,,,,,,,,6.5587525,14.776189,17.286938
3014,,,,,,,,6.339407,8.396061,10.149554
3015,,,,,,,,17.476377,22.395748,23.59576
3016,,,,,,,,5.8456736,11.895729,13.199521
3017,,,,,,,,13.261784,14.827769,23.305607
3018,,,,,,,,6.788867,15.332388,17.82108
3019,,,,,,,,9.18733,9.676806,13.416464
3020,,,,,,,,10.757236,14.153662,14.1791315
3021,,,,,,,,2.5717545,5.478306,11.918364
3022,,,,,,,,10.640081,11.0282135,13.32685
3023,,,,,,,,14.031846,17.43578,20.934986
3024,,,,,,,,14.63613,22.623457,24.179266
3025,,,,,,,,14.7377205,15.3086605,15.419261
3026,,,,,,,,4.028199,4.2023907,5.3748503
3027,,,,,,,,2.2724738,10.123831,15.202485
3028,,,,,,,,5.6403933,9.6664295,10.840887
3029,,,,,,,,8.1454315,10.908195,11.708392
3030,,,,,,,,0.4190997,2.8581715,3.6546645
3031,,,,,,,,5.38028,10.521751,13.10717
3032,,,,,,,,3.9654582,6.308649,11.208587
3033,,,,,,,,17.343958,18.154676,24.31987
3034,85,2.818533161253243,0.3921568627450981,0.011764705882352941,3,1,5,0.83953524,1.5456107,1.6127315
3035,,,,,,,,28.183815,29.516657,30.810316
3036,,,,,,,,11.348875,13.52759,13.68007
3037,,,,,,,,15.379225,20.712883,25.910969
3038,,,,,,,,10.663557,18.110447,20.230589
3039,,,,,,,,13.715532,20.101473,21.508007
3040,,,,,,,,8.430607,11.542778,11.693731
3041,,,,,,,,6.0084577,6.1778584,7.3067093
3042,,,,,,,,11.457217,13.939846,15.633815
3043,,,,,,,,7.384078,8.428952,12.191734
3044,,,,,,,,5.478063,8.250449,8.472116
3045,,,,,,,,3.9635513,6.790473,7.3794565
3046,,,,,,,,1.5143278,3.1788795,3.4947927
3047,,,,,,,,15.4109125,20.727802,23.629456
3048,,,,,,,,10.7257185,11.152163,11.180222
3049,,,,,,,,14.750156,20.305,21.021225
3050,,,,,,,,1.2694774,8.935997,10.461799
3051,,,,,,,,6.7893553,10.108899,10.869831
3052,,,,,,,,8.984619,11.821143,16.573997
3053,,,,,,,,13.836417,16.022205,18.507353
3054,,,,,,,,18.177183,22.32114,24.11111
3055,,,,,,,,8.245097,14.955867,15.583498
3056,,,,,,,,4.2627754,9.1183815,13.264244
3057,,,,,,,,6.016656,7.4079256,12.264647
3058,,,,,,,,18.07454,21.935608,22.56917
3059,,,,,,,,12.235977,12.286061,22.795334
3060,,,,,,,,3.6538258,4.451802,7.1430564
3061,,,,,,,,12.074158,12.942532,19.38123
3062,,,,,,,,3.1869793,5.153037,8.078637
3063,,,,,,,,2.4443178,9.06391,11.162916
3064,,,,,,,,14.349228,18.900871,23.85656
3065,,,,,,,,6.6857605,8.184881,8.430727
3066,,,,,,,,14.900734,15.493282,16.070345
3067,,,,,,,,14.772162,15.9848995,16.741386
3068,,,,,,,,6.316222,8.684126,10.89655
3069,,,,,,,,12.788464,12.914067,14.016498
3070,,,,,,,,2.0232205,3.9733896,8.0436735
3071,,,,,,,,9.908212,11.753522,15.442199
3072,,,,,,,,4.1577663,5.8206825,6.486394
3073,,,,,,,,8.7177305,8.729675,12.690973
3074,,,,,,,,11.51081,12.671677,16.938644
3075,,,,,,,,10.302843,10.897498,11.150106
3076,,,,,,,,9.016335,11.144267,11.212619
3077,,,,,,,,21.128742,25.02456,26.458931
3078,,,,,,,,16.749538,16.956448,17.615183
3079,,,,,,,,6.604347,7.6254244,17.992199
3080,,,,,,,,8.667149,14.669516,14.862619
3081,,,,,,,,13.572434,15.939373,32.43605
3082,,,,,,,,3.8392222,7.3376904,10.04981
3083,,,,,,,,11.079814,13.340435,19.522755
3084,,,,,,,,6.1363077,9.22205,10.910126
3085,,,,,,,,7.1006374,12.318752,13.274405
3086,,,,,,,,5.2400703,9.993835,13.816406
3087,,,,,,,,7.6781893,10.305561,22.098269
3088,,,,,,,,7.175637,10.515957,12.18584
3089,,,,,,,,3.3662496,8.708001,12.484645
3090,,,,,,,,12.320851,12.503435,13.429445
3091,,,,,,,,10.040743,15.184385,16.180452
3092,,,,,,,,3.844727,8.628779,9.184868
3093,,,,,,,,3.8869736,4.3332176,9.767228
3094,,,,,,,,2.5098171,3.8927915,7.7670355
3095,,,,,,,,0.3482046,1.7203379,4.596493
3096,,,,,,,,5.3896484,7.855129,8.473862
3097,,,,,,,,10.469224,11.352239,11.928083
3098,,,,,,,,7.5831194,8.97429,10.265481
3099,,,,,,,,6.8598747,7.9614253,9.093423
3100,,,,,,,,1.6333704,11.96224,12.960748
3101,,,,,,,,13.158445,17.498953,18.378267
3102,,,,,,,,14.590169,19.398027,22.055758
3103,,,,,,,,4.8974104,6.1700478,9.268984
3104,,,,,,,,2.246168,4.2784767,5.192099
3105,,,,,,,,15.689489,18.096592,18.608189
3106,,,,,,,,6.727045,22.81189,25.792759
3107,,,,,,,,15.932443,16.686172,17.628078
3108,,,,,,,,5.313293,8.469587,11.310456
3109,,,,,,,,7.7449574,9.069545,10.636776
3110,,,,,,,,14.127211,17.069132,18.048254
3111,,,,,,,,9.955162,9.997085,12.021469
3112,,,,,,,,9.581285,19.555355,20.24412
3113,,,,,,,,8.293503,8.379297,15.074852
3114,,,,,,,,5.1707897,7.0100193,7.9493275
3115,,,,,,,,6.4261446,9.859806,14.506953
3116,,,,,,,,12.492441,13.395139,21.716335
3117,,,,,,,,13.856878,22.499405,23.095922
3118,,,,,,,,6.8881927,12.40077,13.821552
3119,,,,,,,,4.865939,5.2375183,9.269885
3120,,,,,,,,7.7649903,10.159604,12.00957
3121,,,,,,,,8.37004,10.341336,11.561119
3122,,,,,,,,6.3960533,11.015516,13.601093
3123,,,,,,,,3.6033468,7.7409554,8.165241
3124,,,,,,,,12.915952,15.060707,16.603434
3125,,,,,,,,10.0917225,12.659024,13.020603
3126,,,,,,,,9.860726,10.212997,21.714207
3127,,,,,,,,1.6561866,2.8172176,4.2286963
3128,,,,,,,,19.361698,22.91401,26.192627
3129,,,,,,,,3.712893,6.250366,9.595464
3130,,,,,,,,4.824824,6.7134237,9.394463
3131,,,,,,,,15.977831,22.257576,26.1036
3132,,,,,,,,7.2417707,8.883117,12.176844
3133,,,,,,,,18.975843,26.824005,30.355282
3134,,,,,,,,4.6307034,8.229751,9.987472
3135,,,,,,,,8.517836,17.983727,18.684427
3136,,,,,,,,3.8713536,4.638354,10.577051
3137,,,,,,,,9.046797,12.992462,17.459806
3138,,,,,,,,13.179279,18.021921,18.32786
3139,,,,,,,,7.58449,9.254531,10.246501
3140,,,,,,,,8.255596,12.816599,13.451584
3141,,,,,,,,15.651211,16.64009,17.073458
3142,,,,,,,,14.091832,22.744854,24.21809
3143,,,,,,,,18.198658,24.119537,26.000061
3144,,,,,,,,7.9605722,10.993414,12.666824
